Input.1	M.LHH.C1	M.LLL.C1	M.LLH.C1	R.HHH.C1	M.LLH.F2	Input.3	M.HLH.C1	M.HHH.C3	M.LHL.C1	R.LLH.C3	M.LLH.C3	R.HLL.C1	M.LHL.C3	M.LHH.C3	M.HHH.C2	M.HHL.C3	M.HLH.C3	R.HHL.C2	M.LLH.F3	M.HLH.C2	M.HHH.C1	M.HLL.C3	M.LLL.C3	R.LHH.C3	R.LLH.C1	Input.2	M.LLH.C2	M.HHL.C1	R.LLL.C3	M.HLH.F2	R.HLH.F3	M.HLL.C1	R.LLH.C2	R.HHH.F1	R.HLH.C1	M.LHH.F1	M.LHL.C2	R.LHH.C1	R.HLH.C2	R.HLH.C3	M.LHH.C2	R.HLL.C2	R.HHL.C3	M.HLL.C2	R.HHL.C1	R.LLL.C2	R.HLL.C3	M.HHH.F2	R.LHL.C3	R.LHH.C2	M.LLL.C2	M.HHL.C2	R.LLH.F3	R.HHH.C3	M.HHH.F3	M.HLH.F3	R.LLL.C1	R.HLH.F2	M.HHH.F1	R.LHL.C1	R.HHH.C2	M.LLH.F1	R.HLH.F1	R.LLH.F1	M.LHH.F3	R.LHH.F3	M.LHL.F3	M.LLL.F3	M.LLL.F1	R.LHL.C2	R.HHL.F1	M.LLL.F2	M.HLH.F1	M.LHL.F1	M.HLL.F2	M.HLL.F1	R.HLL.F2	M.HLL.F3	R.LHL.F1	M.HHL.F3	R.LLL.F3	R.HLL.F3	M.HHL.F2	M.LHL.F2	R.LHL.F3	R.HHL.F3
R.LHH.C2	0.435841038099	0.495454992528	0.504162545791	0.532056834784	0.526175160508	0.518035400547	0.519312116677	0.505883941879	0.507877557883	0.508711070361	0.51273165316	0.532991647117	0.443726634235	0.533720308911	0.518613534006	0.441308090552	0.517278154797	0.517763717774	0.204583910639	0.801272106436	0.47981811561	0.516823087904	0.506520961537	0.525252955868	0.488449215118	0.489475597659	0.463751923473	0.428796433969	0.499713626626	0.531396770207	0.367815068696	0.119455626316	0.492041765161	0.471319897161	0.631522715594	0.463859906594	0.498468244747	0.473620778599	0.433361587021	0.419148459165	0.481122397082	0.442754502481	0.461177003853	0.413253820547	0.368030926438	0.461483792296	0.0317205680221	0.762955512762	0.779541034903	0.551077103899	0.0	0.394891680507	0.418378335685	0.4275349812	0.482022387325	0.446071088111	0.479986424591	0.364840227907	0.216074343159	0.7790477076	0.503729102917	0.341482557654	0.429424363728	0.158538129691	0.584140322184	0.468677533577	0.618874273478	0.595974008602	0.623988501454	0.327063057471	0.604988764579	0.410946848015	0.348525692205	0.510291289134	0.496658087371	0.323298128119	0.625527251204	0.116061041415	0.475829816459	0.464329460621	0.397052035129	0.339506420994	0.350263636718	0.620964245785	0.0390804243128	0.422832630232	0.594238770243
M.LLL.C2	0.0568733818726	0.07347450288	0.0716850679293	0.10550072259	0.119689241309	0.325726758301	0.107786224565	0.0864563842808	0.0905522868784	0.0680759428042	0.089109008452	0.106708894518	0.249806894022	0.100741258392	0.0934872486002	0.0390815809713	0.0987399704123	0.105770747964	0.255995994514	0.255756093321	0.0571839142527	0.0895682836226	0.0929254541859	0.106025405356	0.0603431146927	0.0768112197822	0.0656901773685	0.0349769948879	0.0714404379692	0.162447671668	0.210947362262	0.407418295693	0.0629981702821	0.0707537170486	0.502971062594	0.0420242779112	0.0805409754797	0.0847892810766	0.0507247012416	0.0774233738496	0.103865984644	0.0476884139838	0.0438583109782	0.260455068855	0.211580059654	0.0620959983071	0.37985528437	0.231494195656	0.224447914732	0.124005401475	0.394891680507	0.0	0.0328440604666	0.0676745179746	0.108255637279	0.0756316125646	0.109830166212	0.113879780881	0.333105164244	0.267944841071	0.291148969241	0.0562646066784	0.120711043155	0.440923243645	0.453858176834	0.105165809568	0.349788985919	0.425804074658	0.457092669043	0.263482248974	0.467494473159	0.162691673885	0.178603765798	0.0815943497031	0.108272435308	0.0967466846697	0.248220712031	0.293063925389	0.0816094767243	0.389205930126	0.0838332288775	0.0656875094967	0.0621309247626	0.453666977438	0.376395098963	0.154968244962	0.423898322414
M.HHL.C2	0.0252806249422	0.0491697019569	0.0574334485889	0.0733576716495	0.0894331464965	0.296518441917	0.10423782494	0.0538080542127	0.0864388266822	0.0629332428175	0.0848486388938	0.103016639638	0.252706573209	0.09679796166	0.0893615288802	0.0180335212551	0.0948424887134	0.102343440019	0.271526198851	0.224661467741	0.0431541858314	0.0603806432137	0.0952765753244	0.102362677351	0.0550558062958	0.0771716669121	0.0333600960319	0.0115505712238	0.0537492464779	0.170352209834	0.180969704515	0.396727706649	0.0577935543556	0.0385058608985	0.494826800399	0.0361676603358	0.0678045419015	0.0540273079978	0.0398289331217	0.0569820773536	0.110578393485	0.014873895798	0.03811826505	0.275204397285	0.18161019421	0.0693591136657	0.40336209086	0.231799134079	0.224499323797	0.120880201393	0.418378335685	0.0328440604666	0.0	0.0482502092148	0.115082259802	0.0685267883382	0.116716177676	0.0963473255955	0.320067306043	0.2389721375	0.295683820238	0.089409027177	0.12973698518	0.431508361807	0.442823193043	0.1132425017	0.33545120465	0.44999126991	0.481116346949	0.248309023736	0.459914786975	0.147930901425	0.188016738935	0.0715511709559	0.115040631007	0.129626858938	0.232402564776	0.312181012943	0.0877498617665	0.379253097975	0.0860305690129	0.0599554518402	0.0530754415962	0.4777152969	0.399902523574	0.137239107753	0.448091001829
R.LLH.F3	0.0672713568612	0.0573251676937	0.0719847530937	0.0710639559137	0.0873683093137	0.297140308207	0.102991356203	0.0534359488635	0.0849084619114	0.0780900256867	0.0833244362348	0.101716362554	0.243032260041	0.0954001030168	0.0878905495445	0.0667076167076	0.0934601357184	0.100880326248	0.277498845799	0.224191639101	0.0856757137428	0.0595904800039	0.0874338456274	0.10107272159	0.0536011704839	0.0638882286815	0.0569990718834	0.0599813999047	0.0681438994741	0.141653003229	0.228935855567	0.371867232546	0.0946785181989	0.0562448062826	0.455864325545	0.0612358675637	0.0660527271331	0.093359666436	0.0173001317482	0.0346444473994	0.0747933335505	0.0437095007456	0.0654214810074	0.22759911272	0.212688597309	0.0398275283909	0.412534197833	0.232099124551	0.224705866177	0.119803015999	0.4275349812	0.0676745179746	0.0482502092148	0.0	0.0794655836468	0.0209294329242	0.0810624197894	0.0724742286644	0.265665794259	0.238730076191	0.286295261599	0.0933509701028	0.0847380954196	0.374990578643	0.398951351535	0.0728419342031	0.293003652356	0.396317350879	0.430984331308	0.194988176765	0.407376795796	0.135303166032	0.199811654068	0.0698204473696	0.0855851840848	0.133836885214	0.194593341959	0.319594129012	0.0545034081399	0.346870279838	0.0753411354582	0.0632227952625	0.0562776801316	0.427199245164	0.409076592699	0.100626687726	0.394198849084
R.HHH.C3	0.0940955189597	0.114742906237	0.118462671085	0.11696903631	0.109045391578	0.30719261077	0.0593581812375	0.119215354811	0.0436583972639	0.115009325287	0.0438860644382	0.0610401030895	0.226986997449	0.0628235931311	0.0535362101368	0.119835734856	0.0519931573061	0.0438680581147	0.332099072439	0.249041225452	0.130315580116	0.122066421813	0.029613420512	0.0478198112879	0.0774728704773	0.0536196526957	0.109384898905	0.118863687457	0.11822220181	0.0801656011341	0.307163076638	0.434980212811	0.114490948379	0.106436334642	0.461635281857	0.0982890764686	0.0602925947823	0.116291256433	0.0823783284455	0.07366755225	0.0217316250265	0.110756192797	0.0902103351056	0.198897495052	0.291940269116	0.0514473413082	0.469291492751	0.188240390751	0.209907851638	0.0656114954557	0.482022387325	0.108255637279	0.115082259802	0.0794655836468	0.0	0.0619708567046	0.00822074775998	0.136665484475	0.331726780114	0.225980747189	0.269598383545	0.100606617647	0.0814146820561	0.42808915487	0.409057636915	0.0792313009954	0.310077588302	0.34572952799	0.371231072881	0.231869546147	0.431832653422	0.191808315211	0.206345823343	0.0710788025013	0.051967495598	0.126657870216	0.173858155991	0.379134996631	0.0287769871427	0.356834287764	0.117503798691	0.127436609592	0.12119265943	0.367306648095	0.46636280385	0.0942740909509	0.350144925733
M.HHH.F3	0.087866033435	0.0698561012579	0.0805116445815	0.0880393820522	0.106366916079	0.313363618227	0.0982286232309	0.0753400705169	0.079939687383	0.0866069996644	0.0796686593405	0.0994243177457	0.237803636385	0.0934776719638	0.0847714778275	0.0755852386599	0.0895467896701	0.0960339174307	0.292724984731	0.223438281256	0.0941313282994	0.0774692088731	0.0815503954253	0.0978200551875	0.0618503248788	0.0568859998015	0.078235934288	0.0739030747632	0.0766554575926	0.130682274551	0.251837803052	0.391955479603	0.103081799783	0.0775349130936	0.450911245013	0.0694756197669	0.0615345432223	0.114083027816	0.0284894892764	0.0522214894921	0.0572258332181	0.0643395841556	0.0735934676046	0.208949566028	0.23553439504	0.0452620246391	0.431492946472	0.21709347246	0.209067631361	0.118215198365	0.446071088111	0.0756316125646	0.0685267883382	0.0209294329242	0.0619708567046	0.0	0.063545377183	0.0867103163003	0.283695864989	0.238077662299	0.283658594219	0.0949776953293	0.0648534231029	0.383970921307	0.393212341074	0.0543365303785	0.287202513169	0.371773825658	0.408005095749	0.186395569015	0.398199688181	0.14938001511	0.2140595945	0.0669591205179	0.0741773120475	0.135521173808	0.188368673344	0.337204376932	0.041862993606	0.342560774614	0.0769578644386	0.0773214870356	0.0704322832063	0.40405013551	0.428132299325	0.0968883253403	0.369559115424
M.HLH.F3	0.0956736193867	0.116434882828	0.120157243033	0.118690157725	0.107619406709	0.309582422147	0.0579261358252	0.120933092552	0.0421753928597	0.116692240594	0.0453916957733	0.0595680729182	0.236910369073	0.0613318603416	0.0520477398005	0.121483588632	0.0505244146077	0.0491271000687	0.33011454631	0.247629189669	0.132006293939	0.123794826229	0.0349917353196	0.0501507592126	0.079062941095	0.0521346574889	0.111036558167	0.120504763083	0.119916174704	0.0852162850155	0.309431916047	0.432664738311	0.116140594072	0.108087409117	0.456036741611	0.0999051788739	0.0587996780945	0.114903765762	0.0839704529062	0.0752246532825	0.0300104446363	0.112404984642	0.091798500224	0.208384289186	0.294182327214	0.0529629634152	0.46718144423	0.194774007579	0.208468863246	0.0691038863051	0.479986424591	0.109830166212	0.116716177676	0.0810624197894	0.00822074775998	0.063545377183	0.0	0.13441055138	0.329334829896	0.221134433833	0.279914596737	0.0984359143699	0.0791054804188	0.425731410028	0.402805560318	0.0737777065494	0.304044965839	0.339489262841	0.373807830854	0.225852892796	0.42586600569	0.189798227525	0.201938698545	0.0726655828977	0.0534312812521	0.13094424028	0.165111296896	0.37696427687	0.0302497306398	0.352164807075	0.11529317509	0.125183205763	0.118917411806	0.369892174283	0.464235548675	0.0911557309342	0.343892855028
R.LLL.C1	0.110617370686	0.120308357014	0.128341900705	0.144851002658	0.156955628231	0.367749846331	0.169389237436	0.124754135793	0.152974616868	0.133524745014	0.152330202562	0.170174283949	0.270742115583	0.165072573042	0.156874606175	0.114600460795	0.1612735091	0.16744296781	0.28275412562	0.304238745138	0.133933165962	0.132464051674	0.15486514749	0.168608979942	0.124273959497	0.133224616862	0.104085546429	0.107862327706	0.124685105351	0.202906384601	0.231787980052	0.30479834839	0.142267441636	0.106470374409	0.435386025008	0.109311886024	0.136225594872	0.138788523916	0.079483027222	0.078192253417	0.13481337534	0.0925653417599	0.112937250885	0.252562981584	0.215397532778	0.109681037399	0.348631482976	0.307054447463	0.302764644126	0.18748329766	0.364840227907	0.113879780881	0.0963473255955	0.0724742286644	0.136665484475	0.0867103163003	0.13441055138	0.0	0.233359260757	0.312567855285	0.313839003368	0.113728773869	0.0594254240408	0.319739124355	0.379072268331	0.106523525746	0.28528790028	0.368977457378	0.404278826838	0.186466854028	0.34581282972	0.103921077028	0.20950163198	0.140916799378	0.152003162186	0.150147212031	0.195607636362	0.261838501279	0.123665198943	0.332685804734	0.0775940480342	0.0484305011352	0.063139364451	0.400419075277	0.344898515526	0.0910870448827	0.366823782888
R.HLH.F2	0.333574415607	0.343667667826	0.360785968969	0.365540279666	0.368510273565	0.494933710153	0.370939839532	0.342480392599	0.355567566907	0.366886763304	0.35809673089	0.379510464836	0.260431472311	0.377277252482	0.363979660975	0.343780749797	0.365498774773	0.369006960647	0.388242584089	0.615184644849	0.372447299609	0.351766683104	0.355761400498	0.374075420996	0.329860165151	0.334241391654	0.33436507133	0.334519202894	0.356060008933	0.395257887854	0.244192219609	0.11771764172	0.37988426845	0.33448229164	0.616259402851	0.337616013463	0.341116177602	0.368767800477	0.284643541368	0.279952489397	0.330213019317	0.319180134723	0.339335362188	0.238091801386	0.223043231264	0.305238428053	0.190059041714	0.591546955374	0.600277656868	0.399325115477	0.216074343159	0.333105164244	0.320067306043	0.265665794259	0.331726780114	0.283695864989	0.329334829896	0.233359260757	0.0	0.604673672824	0.315292838783	0.321826520783	0.275019727063	0.116795122665	0.564419840101	0.307645913557	0.425666134639	0.389464373799	0.433723535165	0.126522042847	0.40373929583	0.303482362053	0.387527722918	0.350578073111	0.348434503467	0.355040159766	0.462589286318	0.241372324281	0.321140995901	0.447132171035	0.285481931127	0.25649632493	0.263188126805	0.428960064273	0.184012364611	0.267748198725	0.386713026838
M.HHH.F1	0.207994612326	0.231559647691	0.247336193125	0.22590295935	0.166742401967	0.484589298956	0.188178557071	0.22755751529	0.194783472883	0.253442306635	0.205903906663	0.192936812139	0.462800372013	0.205621332357	0.189142129208	0.237052202735	0.185734717812	0.189789874093	0.549708445494	0.0692320723587	0.260040758881	0.236567461713	0.212664229747	0.190923442777	0.228465156202	0.184107818027	0.2105000646	0.236693659588	0.243073215821	0.249377695466	0.475904421976	0.753722463931	0.26827675072	0.207407463215	0.424714641259	0.232034303405	0.182542816393	0.188148870526	0.239371497168	0.229400634231	0.249643253864	0.225690083838	0.241220991341	0.487030151839	0.456544289128	0.255227452256	0.772301364865	0.125515210991	0.0887960487883	0.201675115715	0.7790477076	0.267944841071	0.2389721375	0.238730076191	0.225980747189	0.238077662299	0.221134433833	0.312567855285	0.604673672824	0.0	0.524404943612	0.32089704742	0.297462953907	0.749919554117	0.353746765372	0.23045737828	0.235261531553	0.375567196342	0.417266304674	0.460570761092	0.388960533058	0.362206360198	0.328265982623	0.191791040305	0.236287478016	0.355055991654	0.112452561707	0.643828582531	0.233595853547	0.556019056392	0.308715266537	0.300126311165	0.293798171116	0.412753711274	0.77073828691	0.258851832199	0.372991843253
R.LHL.C1	0.312676130451	0.25528038413	0.245401726762	0.252207718322	0.291448615993	0.531567269289	0.27218100366	0.256455292939	0.258627815366	0.237771108758	0.240473412725	0.245280533463	0.0423218209429	0.24053761181	0.250980807039	0.279168185921	0.257439017878	0.254772226132	0.588254358851	0.490024387109	0.257074976013	0.248139819856	0.243395440869	0.243757030857	0.23715623726	0.289038881717	0.284306127061	0.287740076157	0.249508548927	0.271345504213	0.145006760812	0.446122420969	0.236670274958	0.282011494777	0.86408239309	0.257861013951	0.278333251537	0.308296070853	0.280276090988	0.319221173839	0.244591796335	0.28447861605	0.251743719797	0.101821906168	0.145127534454	0.237744354511	0.488398107305	0.407303144994	0.448394760257	0.233522522418	0.503729102917	0.291148969241	0.295683820238	0.286295261599	0.269598383545	0.283658594219	0.279914596737	0.313839003368	0.315292838783	0.524404943612	0.0	0.29233961234	0.281058880395	0.437459000262	0.847100888199	0.328344526685	0.685765039736	0.361578090572	0.323773609871	0.218095834954	0.470213512565	0.406245173629	0.45484857176	0.26097272187	0.299375674339	0.277961726539	0.514020979799	0.518702940098	0.259108244638	0.646591826375	0.307335116822	0.31682586355	0.327338118935	0.318475796773	0.484844502683	0.379925933235	0.367263817862
R.HHH.C2	0.111659213933	0.130229847879	0.12840732531	0.161667676985	0.17294258784	0.379961341525	0.131702200266	0.143237454139	0.117872708575	0.124561190247	0.114304029239	0.133005529626	0.252889685343	0.135399221317	0.1266801385	0.0955996147746	0.124928510276	0.129579645891	0.215748436501	0.31207120658	0.113791535017	0.146402643569	0.11745472168	0.130152144006	0.100920414217	0.1300829785	0.121748817228	0.0914935742655	0.128166525809	0.165463007198	0.249586832045	0.391595042097	0.103585066861	0.126730579958	0.502324303472	0.0966901618759	0.135101014621	0.138506182691	0.090966259988	0.106162919199	0.0987598839393	0.104347805068	0.0862291474055	0.23660647151	0.250207730497	0.0743472636429	0.325939495118	0.253257458136	0.26299699679	0.147571869112	0.341482557654	0.0562646066784	0.089409027177	0.0933509701028	0.100606617647	0.0949776953293	0.0984359143699	0.113728773869	0.321826520783	0.32089704742	0.29233961234	0.0	0.103378073921	0.423110354791	0.45577430251	0.120617735991	0.356799280481	0.373522760703	0.405967264295	0.256000532641	0.449117792333	0.167958429231	0.160930870963	0.136841901597	0.128054284203	0.0412165122517	0.258919200538	0.249661932131	0.0882572055737	0.393196864603	0.0848986568539	0.0675303103455	0.0641311766554	0.402405977528	0.322368063054	0.168754591954	0.371552577295
M.LLH.F1	0.147447271323	0.133244318123	0.13739511241	0.151657853498	0.166513088291	0.37751505452	0.124506404121	0.139207861125	0.107410348411	0.133878441486	0.107510208237	0.126449937816	0.237265684245	0.121153301842	0.112447862551	0.136767394072	0.116626209284	0.122440399972	0.322696210762	0.286786793604	0.149213734161	0.141476322899	0.108729014048	0.124541887296	0.0931830254532	0.109050214212	0.140084481907	0.134952149262	0.137036286762	0.154117674823	0.288994876187	0.376454445664	0.132925596224	0.139567741341	0.420231503299	0.114565989338	0.116534683674	0.172765368841	0.091626581511	0.113582083416	0.0794150682146	0.126541104607	0.105763749287	0.208245857692	0.273453070221	0.0743860684697	0.415108567275	0.239775999684	0.235529629266	0.144374237889	0.429424363728	0.120711043155	0.12973698518	0.0847380954196	0.0814146820561	0.0648534231029	0.0791054804188	0.0594254240408	0.275019727063	0.297462953907	0.281058880395	0.103378073921	0.0	0.352373947863	0.36908649174	0.0678855392646	0.277537264441	0.313055872292	0.350847051781	0.19976447382	0.340401431461	0.138526608561	0.243832195436	0.119747982087	0.103099838488	0.139778837465	0.180580270588	0.326469728159	0.0709597843985	0.321857796754	0.0902185812071	0.0912654646146	0.105378192168	0.346711447806	0.411813253746	0.0872827891533	0.310752705258
R.HLH.F1	0.443785867294	0.462388229758	0.480445655913	0.482374701067	0.482175932619	0.446543973986	0.469489200689	0.462905459163	0.45557074839	0.486404261034	0.460031778658	0.482633382443	0.372707121032	0.482392027701	0.466474232564	0.457515032777	0.466042498	0.46766128685	0.355171662274	0.772983840128	0.490747507213	0.473479051771	0.45465751325	0.474977931028	0.443458362862	0.434349093839	0.449350801566	0.447101187604	0.475348472928	0.486943567025	0.376918598274	0.0422922261671	0.497182373985	0.449870113698	0.560117178799	0.451112488221	0.443399549941	0.481684820874	0.394455376898	0.387419157351	0.42687190023	0.432588300315	0.451485646294	0.342458851815	0.353991137608	0.410982817072	0.128043846258	0.732413171059	0.749587533607	0.503035958364	0.158538129691	0.440923243645	0.431508361807	0.374990578643	0.42808915487	0.383970921307	0.425731410028	0.319739124355	0.116795122665	0.749919554117	0.437459000262	0.423110354791	0.352373947863	0.0	0.494657351031	0.409312098524	0.542869622188	0.534519233913	0.571316132418	0.235000336033	0.523746683837	0.385895233845	0.480674014923	0.455495529541	0.444833276431	0.452843568288	0.563019922087	0.188964719444	0.419631350513	0.394423688729	0.388422567682	0.36109219519	0.369019343394	0.567380811834	0.12093029409	0.344840023346	0.532214462717
R.LLH.F1	0.448841879068	0.469490444521	0.486811506845	0.487512205241	0.487018337262	0.453221976361	0.468477136224	0.468479986912	0.454596611967	0.492590976343	0.46076687818	0.48480414671	0.761929228282	0.485159024207	0.467820379328	0.46580388654	0.466270933821	0.466577499949	0.394891931735	0.345308907193	0.496878301796	0.479929530909	0.452477392841	0.475921871148	0.452712955366	0.431135216464	0.454568425222	0.456477401149	0.481912894007	0.477619206527	0.799780647798	0.527446164933	0.503180572181	0.455100488567	0.128042143397	0.459879403578	0.443331301509	0.486407025896	0.412772805937	0.393038542719	0.409930319132	0.44275066138	0.460704679042	0.693866101484	0.777433712339	0.428209571838	0.569250449454	0.351724569714	0.345292515408	0.50580378801	0.584140322184	0.453858176834	0.442823193043	0.398951351535	0.409057636915	0.393212341074	0.402805560318	0.379072268331	0.564419840101	0.353746765372	0.847100888199	0.45577430251	0.36908649174	0.494657351031	0.0	0.340683538497	0.107105405114	0.540474500005	0.576372183167	0.616196174335	0.504745384933	0.391844867387	0.484538819557	0.457506742328	0.435703384758	0.484985959331	0.249099734962	0.434848365847	0.409393608745	0.351623705608	0.436172932639	0.420206360747	0.409666631557	0.572529560358	0.565778811721	0.318026884847	0.538228467387
M.LHH.F3	0.131857486184	0.116261900609	0.120610513988	0.135134763873	0.151295714709	0.368527776465	0.127331973936	0.122265259564	0.109665486539	0.118042711514	0.109799750718	0.129436006531	0.281157879053	0.12398804318	0.11492357807	0.120469396966	0.11921620579	0.125196864151	0.332100932572	0.215423225668	0.133120601431	0.124561237335	0.111012332745	0.127416531342	0.0926893843692	0.0920010288066	0.123700163548	0.118640664543	0.120239921321	0.157744241092	0.314379573864	0.416942781921	0.133835830015	0.123120529301	0.403188274287	0.100157728707	0.0995445520821	0.158086600186	0.0759580127503	0.0966182825714	0.0788528802778	0.109693442807	0.103958103939	0.24914347	0.298159956051	0.07738092176	0.454737758778	0.193630277216	0.184690734107	0.148002988334	0.468677533577	0.105165809568	0.1132425017	0.0728419342031	0.0792313009954	0.0543365303785	0.0737777065494	0.106523525746	0.307645913557	0.23045737828	0.328344526685	0.120617735991	0.0678855392646	0.409312098524	0.340683538497	0.0	0.238632103897	0.313382952066	0.352860304526	0.209494454138	0.358552101066	0.166786535906	0.23358722536	0.102631078023	0.103187712592	0.158671919329	0.146232374966	0.359547184331	0.0718855111202	0.340839672678	0.099377511917	0.105040047334	0.108109535334	0.348550285377	0.4515245869	0.108043426983	0.310970299008
R.LHH.F3	0.344088749763	0.355327784812	0.371713895666	0.371030666543	0.376841913628	0.503589403377	0.366084208103	0.353725725732	0.350706390897	0.37761669384	0.354777315445	0.377499135194	0.613707577169	0.375763863429	0.361215023653	0.3563258666	0.361746352339	0.364081223409	0.436419962548	0.219017028673	0.383036913876	0.362951717371	0.349803674214	0.370981993007	0.343368550055	0.327286799133	0.345285210188	0.348073873037	0.367180728993	0.382782382061	0.638151658768	0.571791291646	0.390269319237	0.345435535849	0.211921765793	0.350626967352	0.33703662775	0.378918330242	0.306656128763	0.291148645836	0.310513992973	0.333579172272	0.352701309397	0.558153430406	0.617561285314	0.323458773149	0.606405117776	0.234558822204	0.222867238291	0.397856947442	0.618874273478	0.349788985919	0.33545120465	0.293003652356	0.310077588302	0.287202513169	0.304044965839	0.28528790028	0.425666134639	0.235261531553	0.685765039736	0.356799280481	0.277537264441	0.542869622188	0.107105405114	0.238632103897	0.0	0.38706988628	0.430883811376	0.470478510792	0.368789769821	0.305772080274	0.395751763554	0.348362583565	0.336040475143	0.389306624662	0.153472502746	0.480548567959	0.307672749142	0.401221830894	0.334754621154	0.316511138121	0.305974801244	0.426163679856	0.603508562563	0.23067961165	0.384349362615
M.LHL.F3	0.466869890714	0.469939057338	0.474480512283	0.501055430144	0.500670747666	0.904507167521	0.411362598294	0.482717640793	0.399448495696	0.468253631514	0.398978261114	0.427334530528	0.299202923307	0.437088096784	0.419021977173	0.460814193434	0.409896844057	0.402134053449	0.704445169433	0.366758520971	0.483914406689	0.487316068173	0.387621110581	0.410067952614	0.406389781637	0.41805156627	0.470477702174	0.457090027637	0.473953608915	0.418403625845	0.403233974969	0.542667315157	0.458473150894	0.470896036722	0.597645748056	0.432473688967	0.432822328648	0.500355415065	0.402886595225	0.425820239493	0.346329090287	0.45146827321	0.417069608957	0.257376650675	0.381990240777	0.3550469248	0.581933795279	0.269199642771	0.293146808865	0.438609950119	0.595974008602	0.425804074658	0.44999126991	0.396317350879	0.34572952799	0.371773825658	0.339489262841	0.368977457378	0.389464373799	0.375567196342	0.361578090572	0.373522760703	0.313055872292	0.534519233913	0.540474500005	0.313382952066	0.38706988628	0.0	0.0758557502621	0.265230950469	0.131595455496	0.464207878806	0.529701465233	0.442850376821	0.396495843644	0.39875145654	0.299944506104	0.610495165463	0.352208929474	0.69862483521	0.38203787708	0.38963223256	0.413888066712	0.0677180696707	0.578664367058	0.426730669649	0.00473376498091
M.LLL.F3	0.496502650607	0.501287059263	0.505480979853	0.531123665133	0.529159960328	0.911591617289	0.442959860751	0.513729762524	0.432436955703	0.499480012844	0.432522421167	0.459209012174	0.268388251428	0.469016307694	0.451490495129	0.491477334257	0.442269722851	0.424667397409	0.721324413593	0.412049458621	0.513846289775	0.518187387588	0.406213072446	0.436288008197	0.440381964187	0.450483544039	0.501058085517	0.487842310608	0.504980328984	0.348230135541	0.444594018786	0.578236473963	0.489508385341	0.501547558262	0.625436862556	0.464800997916	0.464917911654	0.528185158529	0.436927352469	0.458004290831	0.350816921311	0.483025647767	0.449882093529	0.189783103108	0.424851472633	0.390992548119	0.611857067198	0.276752806929	0.341643911808	0.46212187281	0.623988501454	0.457092669043	0.481116346949	0.430984331308	0.371231072881	0.408005095749	0.373807830854	0.404278826838	0.433723535165	0.417266304674	0.323773609871	0.405967264295	0.350847051781	0.571316132418	0.576372183167	0.352860304526	0.430883811376	0.0758557502621	0.0	0.315954733762	0.195973089395	0.491494334405	0.551404708432	0.474926586323	0.428693756585	0.383954998207	0.342396468446	0.636653957107	0.388075955049	0.714491956552	0.415227764839	0.42348246547	0.446611260966	0.00817969810533	0.60904048764	0.458357471102	0.0805605872819
M.LLL.F1	0.262562305944	0.267784833934	0.28440685181	0.281969873582	0.292280839338	0.559477800192	0.286729142778	0.265623022744	0.26994364599	0.290602677415	0.272629003047	0.294953616153	0.166458081257	0.291721086299	0.278783910252	0.270758177648	0.280790014137	0.284608173627	0.452122493112	0.460554756758	0.296871365975	0.274198530263	0.269880762711	0.289944139807	0.256881675152	0.246004779803	0.260599360464	0.2621382756	0.279881837757	0.309148143679	0.160199732606	0.247065778649	0.304899110715	0.260485876861	0.659737840812	0.264715335694	0.254254731473	0.296277035635	0.213735360748	0.210393029731	0.232002432984	0.246284383489	0.267215706349	0.134411664949	0.139988210663	0.232575164568	0.305812309182	0.450903335352	0.452508899953	0.315325414384	0.327063057471	0.263482248974	0.248309023736	0.194988176765	0.231869546147	0.186395569015	0.225852892796	0.186466854028	0.126522042847	0.460570761092	0.218095834954	0.256000532641	0.19976447382	0.235000336033	0.616196174335	0.209494454138	0.470478510792	0.265230950469	0.315954733762	0.0	0.281549683034	0.274224598639	0.335749243841	0.26384816089	0.257944080075	0.29135980213	0.359815460975	0.347791443668	0.227439785853	0.486493039989	0.21858233031	0.193394315729	0.194534804181	0.310477337089	0.300882509875	0.223832523426	0.262090173898
R.LHL.C2	0.476310748626	0.490212591767	0.507264224343	0.510667492463	0.509756929238	0.906794951446	0.488873317195	0.49262920377	0.476032759992	0.512790664755	0.482314365994	0.50533278735	0.404636360108	0.506080157533	0.489115375126	0.48446916865	0.487220221759	0.487093032624	0.7098287515	0.381355880155	0.51657362292	0.501246200712	0.473767203818	0.496447960964	0.471310498098	0.453832069881	0.480235734264	0.474459157749	0.502425755163	0.496038454516	0.416542878307	0.55418388707	0.52236746185	0.480678041796	0.465131516625	0.478430898047	0.465897565314	0.509222585602	0.424619577854	0.436077402323	0.432761362941	0.461536455277	0.478449869335	0.358156599992	0.39578266807	0.439641046265	0.591578498783	0.37617842968	0.374072818416	0.525353605794	0.604988764579	0.467494473159	0.459914786975	0.407376795796	0.431832653422	0.398199688181	0.42586600569	0.34581282972	0.40373929583	0.388960533058	0.470213512565	0.449117792333	0.340401431461	0.523746683837	0.504745384933	0.358552101066	0.368789769821	0.131595455496	0.195973089395	0.281549683034	0.0	0.369935646757	0.536569265347	0.479896575069	0.457220194299	0.476227682282	0.281908481605	0.618899430304	0.432798835874	0.59712089049	0.417055425885	0.400415793892	0.424315390984	0.189055272825	0.588458743476	0.390337913966	0.127585920165
