R_LLL_F3	M_HHH_F1	R_HHH_F2	M_LHL_F2	R_LHH_F3	R_LHL_F2	M_HLL_F1	M_LHH_F2	R_LHL_F3	M_LLH_F1	R_HLH_F3	R_HHH_C3	R_LHH_C2	M_HLL_F2	R_LHH_C3	M_HLH_C3	R_HHL_F1	M_LHL_C2	M_HHL_F3	R_HLL_C2	M_HHH_F2	M_HLL_C1	M_LLH_C1	M_HHL_F2	R_HHH_F1	M_LHH_F1	R_LLH_F2	R_LHL_F1	R_LHH_F1	R_HHL_C3	R_HHL_C2	M_LLH_F2	M_LLL_C1	R_LLL_C3	M_HHH_F3	R_HLH_F2	R_LHH_F2	Input_1	M_HLH_F2	R_HLL_F2	M_HLH_C1	R_HHH_C2	M_LLL_F2	M_LHH_C3	R_LLH_F1	M_LHH_F3	R_LLH_C3	M_LHL_C1	R_HHL_F2	M_HLH_F1	M_LHL_F1	M_HLH_F3	M_HHH_C2	M_LHL_F3	Input_3	M_HLL_F3	R_LLH_F3	R_HLL_F1	M_LLL_F1	R_LLH_C2	M_LLL_C2	M_HHL_C3	M_LHL_C3	M_LLH_C3	M_LHH_C2	R_HLL_C3	M_HHL_F1	M_HLL_C3	R_HLL_F3	M_LLH_F3	R_LLL_F2	R_LLL_C2	R_LHL_C1	M_LLL_C3	R_HHH_F3	R_LLL_F1	M_HHH_C3	R_HLH_F1	Input_2	R_HHL_F3	M_HLL_C2	R_HHH_C1	M_HLH_C2	R_LLH_C1	R_LHL_C2	M_HHL_C2	R_HLH_C2	M_LHH_C1	R_HLH_C3	R_HLL_C1	R_LHH_C1	R_LHL_C3	M_LLL_F3	M_HHH_C1	R_HHL_C1	M_LLH_C2	R_LLL_C1	R_HLH_C1	M_HHL_C1
R_LLL_F1	0.1963999052972232	0.1369019315732987	0.18583274227894195	0.1749268072246678	0.21541221941169839	0.18713655792016645	0.1531176653329202	0.17310255213205986	0.19348517722950706	0.11584834814285822	0.19838445746320496	0.2969842532705329	0.3411661422226815	0.19468737009371911	0.4276168696467085	0.28936799103925503	0.14486454177553074	0.3765667688659143	0.17148530168245388	0.29093971510693034	0.17767884057740696	0.2988187155129892	0.3361382483618769	0.17314757255842125	0.15103529187872314	0.10847723701502617	0.17261173983087869	0.12010966578011475	0.11683281780702237	0.3360181688595904	0.305038686779182	0.18779456525541904	0.32999339679185674	0.39904257891806466	0.1833380536503505	0.17971982623913993	0.18972038836384572	0.3160248215670119	0.18135389129011548	0.2057705454483478	0.29946604276234073	0.30819097571735315	0.21067160709947289	0.3204869793702344	0.10955246623615694	0.19636871511286297	0.4577739572008127	0.3689414652416005	0.17345445082295055	0.1484887934296428	0.1367514618241655	0.18713912224306045	0.2971860742228125	0.18563356346807952	0.3112608062207824	0.21375012409877323	0.20773340478811952	0.14508039936770614	0.12118581095888455	0.3232817254105975	0.39484659642357645	0.28817950733372694	0.3146223062129524	0.3437927032830939	0.3092499673602607	0.32545484488758886	0.13639880544437555	0.31065244235761696	0.2055601216077114	0.2039451813965875	0.1858644935424083	0.4097396773490439	0.6152117745248898	0.30864841939779786	0.22149990132871886	0.0	0.2663925536229398	0.12868458145387432	0.31048881263844774	0.2158647333929575	0.3376826910650547	0.4443936567505291	0.34757328194594045	0.5762645170492191	0.3924347907362405	0.31583287092246864	0.2956775972934552	0.341987779781351	0.3653201325796175	0.4378404722961734	0.47442022335137923	0.42139951727428165	0.2075180042988775	0.29457433550130435	0.40192653844193243	0.4306096464419562	0.5375088126060463	0.48732776491898955	0.303381756627149
M_HHH_C3	0.21938839033106802	0.28042954441824613	0.2450956853250338	0.23305201385284854	0.24000235263001934	0.2673518076711323	0.23343845228339186	0.23197822820681818	0.23371051331539905	0.23519436028943813	0.19757052311999831	0.19614304443312638	0.2760372633973908	0.16696514593669182	0.3256894719061313	0.07788499063229026	0.2926872149219331	0.2633421074858609	0.2033872496690334	0.13929042094155109	0.20793542729516695	0.16272296359057636	0.1850601181181179	0.22422721894722833	0.2661030819384749	0.29051039100664616	0.25024562401849576	0.28021945711884316	0.2840183691530271	0.21228473636100095	0.17773896353236132	0.192261569770065	0.1669014117732604	0.31523478998060867	0.2132811918056473	0.20172683232522018	0.2583546389377072	0.18805508441013535	0.19338956972400426	0.2005525752883396	0.16693896433301825	0.19908685758866748	0.24587573463469498	0.13621149676167899	0.27283050697896116	0.2225726147355841	0.3118122936555441	0.2206038950865287	0.26151576646953095	0.23172046918700148	0.2710343999153148	0.19784105000275587	0.15184527484568827	0.2264856610023999	0.1907650468638582	0.20457770268269965	0.1993411713104121	0.2591082587325688	0.24690469608735324	0.21808746991450031	0.2673628782499044	0.06454107050605522	0.1432825572636662	0.150036113809942	0.1754361708360185	0.21371092587134946	0.30400896069421535	0.14742862858220984	0.22180145397025494	0.22405804222983838	0.2348765322335528	0.292255970131241	0.5410596070070148	0.15710912883479974	0.20965115041421184	0.2663925536229398	0.0	0.24118829160189642	0.19861287916581938	0.22109613347861892	0.1888218787934227	0.3955455410472751	0.20057087931637113	0.5183520057824359	0.3029174519474738	0.11533255534891172	0.17607290673032708	0.2379328828376299	0.23928461771804263	0.3549558052362014	0.42718818736564024	0.3460313718009583	0.20798525731046613	0.16208654196429695	0.36534181240063585	0.3539149631308087	0.4972451042328608	0.45402366912402903	0.19849849489329563
R_HLH_F1	0.16601040749834003	0.11333066413283378	0.1601960695987146	0.17512691140306347	0.1715118700541441	0.16691657716139735	0.11514895315792922	0.18293935025164929	0.17022805821643405	0.12388347237427455	0.16181762157696203	0.28356533900009695	0.3558498891619807	0.17856501813766265	0.4156115492303256	0.25842590154360956	0.10295560645117391	0.3866378046093687	0.15541880752566603	0.27915810889231474	0.16211155259921722	0.2695652625859717	0.3306471378585227	0.16585194752805216	0.10660862807989387	0.15156158513680426	0.1779520130627266	0.10018506826395593	0.10045569847115342	0.3115191123712746	0.3124011574637416	0.17544523193593295	0.29181805025815866	0.39465420530401635	0.14901485590767574	0.14670795855888275	0.17249122350270718	0.27544544439833785	0.16822370520151586	0.1576492716016057	0.2649561972353022	0.321139355082029	0.19796624969104837	0.29522830087617863	0.09748114541175487	0.1732761764460181	0.44635420563078226	0.3504269064874779	0.15042699215540892	0.10736061473332828	0.1614182007733844	0.187591970405762	0.28811246402470625	0.1721991805292958	0.2631434821067554	0.18639927704850012	0.16183373133299667	0.08235495456588	0.13957858503673218	0.3341575009653956	0.39750277977528614	0.2593043227597546	0.28933280192979144	0.3207716857013505	0.31498586164969095	0.3331318572608571	0.17233697398892517	0.3021139319755126	0.16754870470942823	0.19656850145007948	0.14711252397241606	0.41655832897972034	0.6368713933474102	0.31260625416096427	0.1621648411801642	0.12868458145387432	0.24118829160189642	0.0	0.27778522767614616	0.15920427607177587	0.32765530967146095	0.4744885066782015	0.3503247352435489	0.5820572732945846	0.41785802325890403	0.30488630305818426	0.31319039811839783	0.34148395519977975	0.3505566685192126	0.4182325820916321	0.49627723730863044	0.43253912514998705	0.18998816047648404	0.2723687708608196	0.41655565694134095	0.44314211825266175	0.5627853644203383	0.5073823051557889	0.29288131952795904
Input_2	0.2543671306261541	0.3107886429365645	0.26669358579137087	0.2693790575703274	0.2719778840676561	0.28098775812026383	0.2683073859101088	0.2679654944521098	0.2854887543312941	0.2806134376829953	0.2517600156001333	0.36746902832937367	0.40927745916346275	0.21035550201299072	0.49376051470173915	0.19231142465347822	0.31931608238227854	0.4145249016433577	0.23496770428888836	0.23810805678147176	0.2180230216083222	0.25485239741406923	0.32336963987249523	0.247271449260857	0.2913150755727158	0.33723218700650087	0.24217216854483567	0.3126435350588992	0.31148650634059705	0.368657019106804	0.30175780822876436	0.23844019282590811	0.29606061372718756	0.48582180384171975	0.22511254498659436	0.22145991568944787	0.2735091659962822	0.02992877458472985	0.226523382590607	0.2304021456760162	0.2534115981077653	0.31954509280668797	0.2816393116061198	0.28814319807504724	0.3147044395821738	0.2723063413674649	0.47729837771397815	0.36689573985821894	0.24995788359962332	0.28978647453828366	0.3246339501873776	0.23093517896322177	0.2345973353794564	0.27100943444867426	0.07064977463800672	0.22717625990526188	0.25752432786826357	0.2688314922027861	0.3016205502997283	0.3333557176691027	0.371779990362946	0.2058230697692769	0.3113649784230197	0.29537977992023406	0.306048584205709	0.3682918475960156	0.35841578585948153	0.22798223750488852	0.25372845473707506	0.2812456812283107	0.24992071251833026	0.4342231009829605	0.6697694059929473	0.2871715882855513	0.2494825238712069	0.31048881263844774	0.19861287916581938	0.27778522767614616	0.0	0.25783599786871986	0.26324672997319737	0.5470718794496174	0.2689416396068697	0.6657874552395479	0.45268774504917253	0.223698739498889	0.27589589882735566	0.3812964692176475	0.4052131396625328	0.48052888595278365	0.570088775677835	0.5162118243968645	0.2465129486133306	0.27627936197333713	0.5165172315031625	0.4678595708217781	0.6349947190329963	0.5737621125060487	0.3013368302653979
R_HHL_F3	0.10894728079234386	0.17728215157332713	0.12169562524245116	0.13474891373622344	0.07650486866971083	0.10772406120501116	0.18431951722766682	0.13716451676011981	0.10179699277797775	0.19261262151130187	0.10673902305154076	0.2801523784839847	0.31768942042348686	0.14293492250909742	0.3902544831630949	0.22692353308513494	0.159640199069251	0.33690314242884806	0.11130725355546275	0.25663738860797347	0.13969652486677633	0.2686649408247607	0.32989457323059185	0.1510048780942715	0.1525956579244543	0.20836237387387707	0.15531826989511985	0.16689096546047685	0.1721910199346287	0.29319054647523657	0.27871033878868207	0.140336957495708	0.3093147033915552	0.3913615524876548	0.10337791211688012	0.11743953053875529	0.11806081285066673	0.25305988493892995	0.1385797141688861	0.11888695213157474	0.28269185133396735	0.29212017178234867	0.18466924788600922	0.2652692273651251	0.17209007880725552	0.14057858196281064	0.42790001911743153	0.36188611042342217	0.12517968863553233	0.18567045857735717	0.203513618071742	0.13477140315908814	0.2570606275055536	0.14690345655424392	0.24819202075668573	0.15428374306684173	0.10021134727143433	0.15577139860954978	0.20537371091647547	0.3032700580319671	0.38175289231222165	0.2266887939659648	0.27649981701462556	0.3000866640597884	0.28421170014466096	0.3483050438131801	0.22573209126567237	0.2922233706719285	0.12151031986696663	0.17937010346765395	0.13368405021625546	0.3928112038661245	0.6402888205891862	0.3126462569748398	0.07888167230212266	0.2158647333929575	0.22109613347861892	0.15920427607177587	0.25783599786871986	0.0	0.3038191317907095	0.4673229343231703	0.31937016157610304	0.585242744095332	0.37935758209797815	0.27136491638502047	0.2822530751218499	0.3567846059755604	0.3444829789965706	0.42056575376996186	0.49060270869165273	0.42387525960320327	0.1439798557078045	0.28054526602787755	0.42171815723525863	0.4266131878756604	0.5513042290499528	0.5170684674100682	0.30403135080332805
M_HLL_C2	0.29206644257529524	0.33577152264972665	0.312495936207319	0.30560975099277704	0.32172013988294146	0.3257264125559897	0.29530857151915785	0.29382974105562165	0.29277069571144393	0.31297368630421774	0.2850729405035771	0.26147059288872204	0.28695169652030317	0.24228728866745436	0.3537186504012785	0.19371672889698477	0.3624707321796384	0.25973565728155734	0.2780540448509325	0.205205282801627	0.2928662403131586	0.18777545851855587	0.21924088097796354	0.27625350621345324	0.3368268959341862	0.3553838364425416	0.3033171027760177	0.3433776103846005	0.3460211781787434	0.24630381960482695	0.22730954938237713	0.2781992443571542	0.23039696471862142	0.33075965007637487	0.29500866662454234	0.26989524903037704	0.3192970513334879	0.26167283213990145	0.2394737871921562	0.2861150530878366	0.19521788936276063	0.26344837878911237	0.2955505154195913	0.2366979194368285	0.34120494189027467	0.2908503288172746	0.31713022380918227	0.24100480305389863	0.30246915948182557	0.3115962743747116	0.3258387983108675	0.272533102198263	0.1530795978474569	0.2950151400056292	0.27877251836283806	0.2850490076305718	0.2865985800671495	0.32043803147178823	0.31129243592066325	0.2520418635008111	0.17620581804279856	0.2062758777612862	0.23514653103745362	0.22923857090778704	0.17588926820419792	0.269430291105192	0.3466221426254577	0.1747143415069022	0.29218776084024056	0.29054770254179646	0.29694367155210794	0.2973113723178206	0.5135918369031546	0.19232693755873512	0.28604651459167196	0.3376826910650547	0.1888218787934227	0.32765530967146095	0.26324672997319737	0.3038191317907095	0.0	0.3894145165012312	0.16099887442459634	0.5023746670309668	0.2932398665388035	0.16938534396522528	0.21509349510313086	0.27303989428501974	0.2961810419868994	0.34086928993452054	0.40588479157947793	0.3776453162085063	0.2708621090437738	0.20789970088910562	0.38280784581421473	0.2772218572957336	0.4606134175491391	0.44763598374374897	0.21581495645597318
R_HHH_C1	0.45904677760259294	0.4660582482062478	0.48216909508630706	0.45925257810409825	0.4741532173022394	0.4819710917990448	0.4838133628993416	0.45628722732252863	0.44729712946691597	0.45432036669759585	0.43424038454326735	0.322263356811326	0.3208747249433537	0.45858123316348015	0.2848114723810949	0.4193554742839794	0.4872015737981039	0.3164743004572161	0.45034120383687665	0.383910566788802	0.47391875343396156	0.3427849922559127	0.3264484407462622	0.45892410318233023	0.4618915903237113	0.44273243530704753	0.48352521235391605	0.46526417916436796	0.4689869775883302	0.32632184657641444	0.34689543423941843	0.46201439034666164	0.3458724426766884	0.33848240044845146	0.477752078667145	0.45684615452737504	0.48147914263224995	0.5438333132009696	0.44830907728107017	0.4635101558050836	0.3755916336036944	0.3460522266601655	0.465022709036392	0.38619006004045103	0.46488656499019776	0.4740295260283194	0.27816440053014363	0.3246319356448643	0.4809541678536462	0.4583797340911781	0.429474007758364	0.4248838799612048	0.4024241168548638	0.44957002908689475	0.5604030206835787	0.47276223234254244	0.43968636293001584	0.4823340836875904	0.4296230868749987	0.341822337796714	0.4171879510255344	0.41443867114528743	0.39072523164647177	0.3963269242722979	0.3297701069657828	0.3064738615988303	0.4614081537971271	0.4263952712959683	0.45297370203068743	0.4411547876343835	0.47677296080069537	0.324979509404246	0.30673462105473775	0.4040146177918498	0.45416704827258053	0.4443936567505291	0.3955455410472751	0.4744885066782015	0.5470718794496174	0.4673229343231703	0.3894145165012312	0.0	0.408695796335561	0.21956222761328933	0.2892059671153766	0.3904383562153538	0.32980020324543385	0.25783534082481474	0.31379817710468644	0.23088681761491314	0.20780835499534148	0.27619731114377205	0.4543608701193202	0.33821608632050604	0.20383252496958354	0.3866525871100482	0.18539029666928036	0.23961616138401393	0.32247996614491437
M_HLH_C2	0.29248770934805324	0.36321534628118923	0.31741537532412567	0.3090116410337936	0.3209709796482747	0.32754325867445744	0.33286595041507344	0.2984474353826188	0.2962839550177442	0.3339395959188542	0.2833951436426186	0.2854302586001192	0.29909660607761446	0.2555231737898719	0.36165170405956987	0.19310053826815213	0.3932852429801154	0.2764697263738589	0.277954563658722	0.21195344415404424	0.28013677990750324	0.24299584936847188	0.2540216885273792	0.2782080959914279	0.35429502223458725	0.3656440605574896	0.3000163520528177	0.3747882514851535	0.37048183951188357	0.2802438434950561	0.2196413170584267	0.2832173814178962	0.261087256209535	0.34197875746992284	0.3009568041036679	0.2675167468874926	0.33168686846475115	0.26719796709462645	0.26024368659856967	0.2836071383297666	0.2262970226421822	0.2744440091068781	0.2972456939397734	0.2535319399511557	0.3631611000395768	0.29630947643364	0.307253028843443	0.26487749446255293	0.30101653016618674	0.33193551130965915	0.3478096687760167	0.27379224771654365	0.20558944769828352	0.29038017718919706	0.28232586362059736	0.29455389154149497	0.302031947134351	0.358809817057946	0.32313689978282056	0.2679773244642121	0.2130807659249689	0.20785109304967367	0.24232587430530458	0.22748135591345953	0.2178485958496839	0.26958165993082567	0.38445680646865965	0.20200551297241592	0.27996759236445207	0.3009475819365859	0.29795603432696155	0.29685092876009445	0.5263665984319061	0.19870651243219395	0.29949906923744335	0.34757328194594045	0.20057087931637113	0.3503247352435489	0.2689416396068697	0.31937016157610304	0.16099887442459634	0.408695796335561	0.0	0.5064678846850265	0.2921842323601739	0.1847647785474868	0.1960476063265546	0.31280346147926347	0.30978949277855544	0.34538242720716694	0.4413605021198009	0.38756567681737575	0.29064301645763674	0.25719432102661927	0.4023634864759278	0.3485587520314564	0.4809118220964889	0.4360012473284263	0.254262942200887
R_LLH_C1	0.5612681320965347	0.605346146816314	0.6018404454068056	0.5714868955466167	0.5988353842157502	0.5999387413351422	0.5999190163107507	0.5824568506324925	0.5576185984682069	0.5720861875977173	0.5216459289481707	0.4435989850371969	0.43087354040427567	0.5646461513211036	0.33690644643391654	0.5398946074280434	0.6118967905332792	0.40013836529928265	0.563547075751642	0.5062869554218979	0.5953880489719369	0.47665298641317166	0.43707326391235296	0.5722095712620735	0.5976511812299116	0.5891113702757671	0.613542041311539	0.598564046015854	0.598218548041231	0.42474540162906255	0.4875063852882957	0.5724130400011819	0.4466773331059205	0.3758626018699137	0.6017032201017116	0.5685498991394996	0.603829204730081	0.6615613979814312	0.559415097352607	0.5695911708632846	0.48274246243451885	0.476900325053189	0.5574145733169893	0.48439726805186206	0.5841276008895678	0.5845552009100489	0.3549719898202852	0.4104846595901536	0.6067218241099013	0.5863690125003068	0.5667746307226567	0.5380217918658297	0.5302601675946864	0.5744998324466193	0.672044742279028	0.5707485289372701	0.5455686758676375	0.5967396125671965	0.5500336636464189	0.48230389401819157	0.46451821560504825	0.5346263433114851	0.4948511150524992	0.48682676172508277	0.45046958099088785	0.4274448854041047	0.5993103797512129	0.5352341266880447	0.5544205930240571	0.5375076048590471	0.5757390345022007	0.4177743733232091	0.2481707512050172	0.5134781778959527	0.5669096129017095	0.5762645170492191	0.5183520057824359	0.5820572732945846	0.6657874552395479	0.585242744095332	0.5023746670309668	0.21956222761328933	0.5064678846850265	0.0	0.3554369150730127	0.5125124903762674	0.4530618346362847	0.3843745557983213	0.41287314359787175	0.2910180574828359	0.23000366641329995	0.32534214146860435	0.5495221384254352	0.4531450953802525	0.27310193786094705	0.4542893052892425	0.14324155885997353	0.22669751997432294	0.4510872658385811
R_LHL_C2	0.35178056221218634	0.42674490387734165	0.37178457515238966	0.35036616879195337	0.3757761752303386	0.37833354436774724	0.42309822965830113	0.3463844755648819	0.3364083725496777	0.3944783297334897	0.3385216958995865	0.20540380445943318	0.1628856933304486	0.3436993226324194	0.1594263502832704	0.3161623426533775	0.42741484130938023	0.2043071490505227	0.3585531476845622	0.2589193131582369	0.3638929726871574	0.3297502711838134	0.28072450391933174	0.3487926231572248	0.41000222429904626	0.3944870624308466	0.37709509199265523	0.422527244003819	0.4174508117532152	0.20754078192577474	0.203832152980558	0.34937750207022555	0.29967579383572435	0.2073712360191423	0.3931887577609473	0.3518850729959427	0.38146416547760637	0.44868719922535083	0.34502828575072547	0.37015993949633386	0.334690853043382	0.22901672624493477	0.3407625748917312	0.23452374068544649	0.4211170013150541	0.379183288635169	0.18298986890978966	0.2749582699026439	0.38732842829409964	0.4159809160065902	0.3683170504679836	0.33967166513754565	0.33936782810082533	0.37223844863637956	0.46916455692074777	0.37246108592599614	0.35478790923246856	0.4345415756296149	0.39078472413847254	0.22409722143768052	0.2883198628007887	0.3163069433119289	0.2557005579035787	0.25637183863426666	0.25190812730546613	0.24452043425676132	0.41145163711077853	0.32533669397957915	0.3519949888212513	0.3399801062059035	0.3524712388500485	0.19891002115329207	0.3876899966012393	0.2815306478165943	0.3739453049369679	0.3924347907362405	0.3029174519474738	0.41785802325890403	0.45268774504917253	0.37935758209797815	0.2932398665388035	0.2892059671153766	0.2921842323601739	0.3554369150730127	0.0	0.30229644729481253	0.24130877848208687	0.27548275605121947	0.21805883700149875	0.27111460148630484	0.28286886344648865	0.16274699878429227	0.3677498481812595	0.30703014183808	0.2712359067138769	0.30624181484981455	0.2950665994760029	0.30985807663800546	0.29199774900982434
M_HHL_C2	0.2586134713695409	0.31823903770231077	0.2842263146875488	0.2791654731580718	0.2929876559512793	0.3002790410199389	0.2784550585639317	0.2681914651241797	0.28036945486717524	0.2824279149446941	0.23942508983322194	0.2340694953226518	0.29015378633283123	0.20605298196629485	0.3338127935711456	0.13242310490469675	0.337008157973165	0.2610277510787908	0.2582944035040425	0.1572834397878942	0.2491218482252025	0.18175977992315598	0.2102772926815499	0.26101635829875897	0.30007806360912237	0.31811477304359603	0.2842454557391052	0.32503998541030377	0.3239503272813762	0.2497981298859467	0.16965789040382848	0.23907531825216197	0.20160729229262483	0.35288130973112813	0.26204714775113613	0.2388159377402255	0.2910404780913877	0.22105731753552676	0.22394035133511067	0.24374031566343782	0.17257357205376306	0.21567541774704693	0.26886306747225047	0.1892651838069391	0.333107135634508	0.27190866978155825	0.3172926132491756	0.22688149426543677	0.2856967233846421	0.28577565775524544	0.30268172443630564	0.24317946646539387	0.1372632141258594	0.26664979182711235	0.22916829554998827	0.2560162330279226	0.25418588609875953	0.30596846800639244	0.2852450755692618	0.22730348968426906	0.25195409106454797	0.12401393079174027	0.19038353761023183	0.1835716608315006	0.1613993878788442	0.24831896328911832	0.3404507283654888	0.1758318351462475	0.2672593283811161	0.26821639413411746	0.2769610767331577	0.3090692230522851	0.5165417775740107	0.18609895214107433	0.2624811091765524	0.31583287092246864	0.11533255534891172	0.30488630305818426	0.223698739498889	0.27136491638502047	0.16938534396522528	0.3904383562153538	0.1847647785474868	0.5125124903762674	0.30229644729481253	0.0	0.16119090752696896	0.2620174719198343	0.26687113568915066	0.3463684913311437	0.41145693955333223	0.3678625014251511	0.25874128033488153	0.18726372794548096	0.34950844471306347	0.3285429860626821	0.48393136264783965	0.4350094682882652	0.21013639137801066
R_HLH_C2	0.270898154752754	0.3216270694261378	0.30104666413422565	0.288953672699368	0.29989726837228314	0.30070628840643177	0.29611363538320357	0.2736854457777315	0.27111151582543114	0.28282660007973964	0.259438517251601	0.18565713288747637	0.243660746620426	0.23584023838495805	0.2692003182887914	0.16818357911725537	0.3439444831402099	0.2609448296334601	0.2634518795723847	0.14139767252287053	0.27400905205384923	0.19930582822840556	0.1903722209043232	0.269399244930151	0.31411128443459563	0.335305110694463	0.29727484685687516	0.32338449442421213	0.3282670480691298	0.21909841999727098	0.15686804725466214	0.2520707006682944	0.20174175582661946	0.2843882580436011	0.2891172352057107	0.25133942070537285	0.30105141223019233	0.2719847067634174	0.2352577006180951	0.25950179716168	0.19774220917469815	0.2057403322319391	0.28209167822967685	0.1973671999164743	0.30700914343040736	0.2953584395737139	0.2531170173445671	0.19968912621655432	0.3002373985997912	0.29795825307582857	0.29157972141912153	0.2524430212272554	0.21464727508507211	0.28452530629318584	0.2877533322484066	0.27125557269193884	0.2651587561653396	0.312768561121928	0.2852764527411464	0.2136742401253035	0.27357524326320787	0.17581725384957456	0.19443159549727054	0.1911645350437058	0.20019589199357932	0.17972169582894096	0.3506637400830531	0.22046078619776652	0.27725101126557394	0.28803471477159387	0.2776402060153623	0.22890128143871638	0.48284007415685287	0.19637703688264044	0.2837382918099306	0.2956775972934552	0.17607290673032708	0.31319039811839783	0.27589589882735566	0.2822530751218499	0.21509349510313086	0.32980020324543385	0.1960476063265546	0.4530618346362847	0.24130877848208687	0.16119090752696896	0.0	0.23054102270314764	0.22780249319883591	0.28980081419017156	0.36720469282276297	0.2969207997916763	0.2735441866866484	0.19368327732269636	0.28935653638096037	0.37027006996717576	0.4158075799798037	0.3530710101233366	0.211752371217317
M_LHH_C1	0.36311644710403485	0.364205948046776	0.3882783716740721	0.37264591539017755	0.3826327544040225	0.3980843741316473	0.3428875728515704	0.36707251605960045	0.36000669359993354	0.326494134805966	0.33172645783460886	0.24495397805785568	0.2820204447101618	0.3313723799849251	0.285958923811765	0.24397844748288341	0.3641028827064672	0.2404536653476419	0.35129279913668265	0.24499991425647985	0.3655952318546796	0.18013539931515224	0.13963559340478454	0.35933773598871876	0.35441576817953974	0.35359745962789496	0.38588724409820035	0.3481299237947363	0.36406074866628485	0.23525230642314293	0.24069585547775607	0.3466389569242501	0.14793306215136537	0.28655155664523296	0.3851614503146344	0.35620897574035	0.38693177052925365	0.381946810839207	0.33602680065908874	0.3482314947365972	0.19872502153066868	0.26056718005307794	0.38290263883373665	0.22454439320376784	0.3462313355572321	0.36710322114840055	0.2876199956639884	0.16742926643090628	0.3991316621778358	0.33251020380393403	0.3396603871162998	0.3401693306039958	0.2642200749072631	0.3689126812531159	0.39149984596461684	0.35750247020096154	0.34025079470026126	0.35008739904672087	0.3117387832238589	0.2513857144303339	0.30208601436389937	0.24375873829200273	0.22097676899344207	0.2188092122689221	0.24788288607981193	0.21008302445805152	0.3613980073547591	0.2803845579375657	0.37304276190164437	0.36694005174754923	0.3769382783027161	0.2779769779900238	0.40409035534011317	0.23412062521715737	0.3569240154445644	0.341987779781351	0.2379328828376299	0.34148395519977975	0.3812964692176475	0.3567846059755604	0.27303989428501974	0.25783534082481474	0.31280346147926347	0.3843745557983213	0.27548275605121947	0.2620174719198343	0.23054102270314764	0.0	0.2680506005650433	0.26565141722270313	0.2740942228068538	0.29109814086105273	0.3609604052324683	0.1428986122282343	0.24854672783809392	0.3730934319055098	0.35593703327784454	0.33115106117353316	0.1760577861012067
R_HLH_C3	0.3349918742986867	0.38476693103454107	0.3679321085873201	0.3542549855375266	0.35650424843062395	0.37774030008808623	0.36605042686378375	0.3513739703265642	0.3331780003255233	0.341467026328658	0.3076882190210261	0.16538691965723723	0.20910143082049912	0.3271727286274967	0.22852423432720148	0.24113821747298692	0.3881657014213273	0.2635099943537036	0.32870371685610866	0.21555926996094807	0.3478767892400882	0.2829672771717014	0.25994547618149516	0.34101591747932336	0.3819445231560639	0.36251956521452955	0.3749959071618371	0.3841762021902932	0.38492628168091675	0.1901828215506403	0.2010789998757047	0.3369280762794676	0.24168604662034596	0.23433419703218442	0.3514138061945557	0.34168962876734277	0.3727066503457405	0.39719415835033295	0.32869521438032406	0.35106095202701293	0.28254697874380513	0.22860175719013726	0.3354905923464036	0.21948600836986792	0.390377708626886	0.3397101832537903	0.21255606020549714	0.2648426550181028	0.38433114774650795	0.34367232055799857	0.35765124745862253	0.3181963896022983	0.2815589598242514	0.3242219490586439	0.38085162438576525	0.34937207052347813	0.33373917781876156	0.3880341826992348	0.34045714662183346	0.195807940665172	0.304408253651984	0.23606921647394924	0.2366017842346144	0.2306608100063352	0.2510926303933359	0.1882590459480298	0.37138494127424665	0.2735040279169461	0.33930024324953256	0.32370382170492995	0.35474189856311816	0.23016182397777057	0.4276260863339572	0.2443320754809233	0.3285133568890448	0.3653201325796175	0.23928461771804263	0.3505566685192126	0.4052131396625328	0.3444829789965706	0.2961810419868994	0.31379817710468644	0.30978949277855544	0.41287314359787175	0.21805883700149875	0.26687113568915066	0.22780249319883591	0.2680506005650433	0.0	0.2872277353180057	0.3073595580395552	0.22883303985363124	0.33830138046218833	0.2795807336789717	0.2803203867915724	0.30916181306768137	0.3754268863978343	0.33292715829326874	0.2491234064116749
