M.LHH.F1	R.HHH.C3	R.LLH.C3	M.HHL.C1	M.LHH.C2	R.HHH.C1	R.LLH.F1	M.LLH.C2	M.HLL.C2	M.LHL.C1	M.HLL.C3	M.HLH.F2	M.HLL.F1	R.LLH.C2	Input.1	M.LHL.C3	R.LHH.C3	M.HHH.C1	R.HLH.C3	M.HHH.C3	M.HHL.F2	M.LLL.F1	M.LLH.F1	M.LHL.C2	M.LHH.F2	R.LHL.C1	R.LHH.C1	M.LHL.F2	M.HLH.C3	R.LLL.F1	M.HHL.C3	M.LLH.F2	M.HHH.F1	R.LHH.C2	M.HHH.C2	M.HLL.F2	M.HHH.F2	R.LHL.C2	M.LHH.C3	R.LLL.C2	R.LHL.F1	R.HHL.C1	M.LLL.F2	M.LLL.C1	R.HLH.F1	M.LLL.C2	R.LLL.C1	M.LLL.C3	M.HLL.C1	M.HLH.C2	M.HHL.F1	R.LLH.C1	R.HHL.C3	M.HHL.C2	R.HHL.F1	Input.3	Input.2	R.LHL.C3	R.HHH.F1	R.HLL.C1	M.HLH.C1	R.HLH.C2	R.HLL.F1	M.HLH.F1	M.LHL.F1	R.HHH.C2	M.LLH.C3	R.HLL.C2	R.LHH.F1	R.HHL.C2	R.HLL.C3	M.LHH.C1	R.LHH.F3	M.HHH.F3	M.HLH.F3	R.LLH.F3	R.LHL.F2	R.LHH.F2	R.HHH.F2	R.LLL.F3	R.HHL.F3	R.LHL.F3	R.HLL.F3	R.HLH.F2	M.LLH.F3	M.LLL.F3	R.HHH.F3	M.HHL.F3	R.LLH.F2	R.LLL.F2	M.LHH.F3	R.HHL.F2	M.HLL.F3	M.LHL.F3	R.HLH.F3
R.LHL.F1	0.08325905680053894	0.20946575137976703	0.2070301045375783	0.14625780272148267	0.12947329188137088	0.1357044052865245	0.12978992679859067	0.16021906306092934	0.1434584571516199	0.14992150136798077	0.19558854637242373	0.1441752460077192	0.11168273343858318	0.18274870509760674	0.11926289054953275	0.1554202114085108	0.14947922325675825	0.14666907165379703	0.23477004575006016	0.15882119626254695	0.12877818076028785	0.12326366668330377	0.09663116784615186	0.14809104753728058	0.10224874356073524	0.143091028581461	0.11499172066249636	0.12983076783777883	0.15959982474570364	0.10769435065621702	0.1604471818685448	0.1443556148100856	0.07939463745153137	0.1530211618939635	0.12726332587435032	0.14370824862210693	0.09143479111278534	0.1595214842138952	0.15497546806261517	0.3789948658817676	0.0	0.13468985395620134	0.3640116685139641	0.15348346473106816	0.10029906982220653	0.13723718499917145	0.18266179604081492	0.15169991614414305	0.14492326903941896	0.17111740308487258	0.10324102354950684	0.19440094376750788	0.20099976960146107	0.13346480716528092	0.12957487165411738	0.15670874177449892	0.11862581718044196	0.1433002011251348	0.10223688617200984	0.18030714246450014	0.15551313335971245	0.2977382073243934	0.13207265060028694	0.1048992615951122	0.093145372711274	0.13690444130612797	0.19629980094521868	0.20993561175958875	0.05427375599530817	0.12616966158147952	0.21622914480788763	0.12827044894164424	0.09429056921446712	0.10967300100814537	0.0961620510166725	0.12849258873473599	0.10286465107393719	0.07552336374606972	0.0810072442345	0.29596993842089986	0.12701154298242706	0.10770247004074121	0.13386754782533247	0.13915853350824642	0.06200054125504072	0.11137460459988002	0.08886592245998769	0.06323615168563067	0.1269749208816111	0.11912118873425016	0.08020547786855818	0.11026351967487051	0.12222109748463787	0.10510412882616578	0.12534472045126727
R.HHL.C1	0.15749272690951507	0.09957708573625529	0.18431005151424273	0.056384905232806676	0.08294913730047401	0.10117679693173653	0.2241680864380359	0.10922497589331823	0.0847600184075023	0.08785949752154255	0.21295842690237266	0.183437765833485	0.18098640921309864	0.15930592461795198	0.0599650623357147	0.10666614758069144	0.10061975717372267	0.0696740797196303	0.18242872193050128	0.08274207797996705	0.21049504698456675	0.19840376838155316	0.189920435505294	0.07803635339437896	0.1659314455431904	0.11349869318508168	0.11042143026941514	0.18675411168393227	0.12369475302798284	0.1885474803025032	0.11896853615026182	0.21318438720404642	0.1353736718451981	0.11021764136393601	0.09474189687323475	0.21209162357434683	0.13867294856694148	0.08390702583415288	0.11305507657854341	0.4436411974264902	0.13468985395620134	0.0	0.42359400311125267	0.1752023377464261	0.18751861337780687	0.15064578499613301	0.22251869444671893	0.16628314684759998	0.11399719463287271	0.09237286325438333	0.16718421796736144	0.22796015783743176	0.11804627967552693	0.07839364514017827	0.162293641383278	0.09384947859381727	0.06844933150068724	0.13805010776110044	0.14247468709695385	0.16196438170877625	0.10953742224117896	0.3050835994739807	0.23340794546161664	0.19902609966417384	0.1734170792870373	0.16884541043074638	0.15116358452464293	0.21129461526110038	0.143646840908433	0.08403235551248209	0.27264292914267957	0.10952772925212674	0.16127968311068894	0.17574226564525092	0.16894690684550726	0.18489043866057298	0.14137949199201638	0.13217520659918974	0.09860565046835594	0.3431561710458488	0.1965304815021963	0.16581836402994682	0.2004047371610579	0.2201048945005977	0.13023757314976336	0.14262713119291726	0.13901249319315573	0.164399881216483	0.15802227991641377	0.15977149411090036	0.12722515544480528	0.15260055920814475	0.18473303634263868	0.19173709864246946	0.16148179163931828
M.LLL.F2	0.3445056951142914	0.3997942438353482	0.3176717122530586	0.4104234218580405	0.38650355936627284	0.44104931399075875	0.31586729950760395	0.4179949121700331	0.4016186826390061	0.44688033000979377	0.38294212625706003	0.3519817864948415	0.35160576278999833	0.4166501695136039	0.40481763371592727	0.3746053754775499	0.3670856742385922	0.4085843604257548	0.36639950970590723	0.3769219035591743	0.3545459432021133	0.2807248383530692	0.2973341996998922	0.41197914388088913	0.366303710239179	0.4140009509210672	0.44058517408743963	0.374203701866112	0.385878045977187	0.2966790745375929	0.3567719867508638	0.3058465163800178	0.346680662751513	0.3902849670763399	0.3828445511758025	0.2985601717378668	0.32882380940917194	0.40536343319528906	0.36742762104793053	0.2203178606381949	0.3640116685139641	0.42359400311125267	0.0	0.3312936839264393	0.3200262085807235	0.4057656180821424	0.31964519959361665	0.3441625493372077	0.3974579552388949	0.4167641189875232	0.35961530523012364	0.3559429426813138	0.3974296097681468	0.3878962470756862	0.3024411793859541	0.39099831757212716	0.4028105343104819	0.3416251153744901	0.32751087663764206	0.3508237668989408	0.40181158578907583	0.2669453896162031	0.30096028911502865	0.30323888484369727	0.36759774579031307	0.3457934964183516	0.36897772928352535	0.3563870827970698	0.3602012631536425	0.4076263793179254	0.28776618369644524	0.39161094988023104	0.368465766432738	0.3564429587544193	0.34472076352866193	0.35339208273490696	0.3983877251494729	0.3874610653917436	0.391197373136173	0.21221010218682404	0.3717792790707506	0.3797761579814616	0.339958491514394	0.3168478276725326	0.37448874107228625	0.38165554202450147	0.34886347370828363	0.3661850336964672	0.3779172810606622	0.31985601229366345	0.37498988357573193	0.35382661112395464	0.3606758960780602	0.3360814820150381	0.36853586983675773
M.LLL.C1	0.11699080058130593	0.1939027699440024	0.1498661025807502	0.14253713951209276	0.15661856422841727	0.1442723812503259	0.17113703050926896	0.1397332312498682	0.1459432936371111	0.150166096884474	0.11967579748904209	0.1554471286709773	0.08629942120167457	0.1494373681005647	0.1879832823771627	0.12987292033622008	0.15688037297498275	0.13227807129813995	0.12250856022900722	0.154196040808285	0.1597550659902492	0.11354199659941763	0.11087312000744015	0.15389404686616598	0.1382730245271746	0.1599141374101896	0.1470250361039811	0.15759455677697487	0.11852520312963843	0.15001817129407644	0.12878513229935454	0.1478356628388173	0.1265457311700091	0.1492547597599438	0.15697760058342822	0.16943703917473102	0.15981977854419385	0.1574590716276415	0.13314910409990086	0.29607142608093306	0.15348346473106816	0.1752023377464261	0.3312936839264393	0.0	0.1100002260491506	0.13173583586686277	0.09986107032605289	0.10564938100705176	0.0754433514599425	0.174508666575679	0.14990364072063753	0.13337849602444388	0.159984147100086	0.16829009456715854	0.1580185832094704	0.20048647289112836	0.18502018594125585	0.12470848203496016	0.13447149340499506	0.1213680962619852	0.09514823309761247	0.19337459275448274	0.2068852395011858	0.09818042335100423	0.12248835287858012	0.17284247000489267	0.1382205668016194	0.18026621272954943	0.15653249480756068	0.13993853825652258	0.18752167132203348	0.094397417217777	0.147543533816327	0.18155237501319113	0.12592823655696944	0.1584664443956506	0.1349083580016172	0.16517505088292744	0.1411226581080504	0.21682288279327186	0.15055055011975033	0.13992317729306916	0.16206497347975127	0.1904817678981362	0.15142054463715832	0.09755025492509137	0.1459942684891656	0.20232693961712817	0.15692896446226318	0.13284778370292183	0.12256989428359795	0.1620224831431967	0.21049127051310274	0.07802636783775739	0.13820658354562956
R.HLH.F1	0.07914888301896433	0.2443585326964712	0.17768287042265415	0.158015743444036	0.17931079414166334	0.19078447735314324	0.11976265817999629	0.18960069950451766	0.1887398157987956	0.1895544452832188	0.20294152767482782	0.17417581968960616	0.11876765903684332	0.22150986284415386	0.18340556645962056	0.18179031688285113	0.1918845359796584	0.15986307957792298	0.20398454033469116	0.20169614245623552	0.1627454996904758	0.08462247035618506	0.07137228987353857	0.2025226909094878	0.13791420678061728	0.20025795482082867	0.17079308464999787	0.1580598118057164	0.1865106998943703	0.09936211735801513	0.1815549166584207	0.15143052404147725	0.09568871991386468	0.20043695958514912	0.17878746222411326	0.17108104059617102	0.1397885462062071	0.21430913458076162	0.18884376689756763	0.3369512463086422	0.10029906982220653	0.18751861337780687	0.3200262085807235	0.1100002260491506	0.0	0.16630791169038794	0.12589674859030484	0.1673659729164024	0.14859019944562807	0.22073509686288378	0.09105911037107517	0.15999750844015895	0.21933029822001296	0.19433726243403177	0.15594290516094395	0.2141082714771465	0.18031367019023478	0.17002272978062966	0.10645781172529058	0.15242356493379278	0.17248919933227547	0.2335292314411214	0.15532820400735753	0.06938664386798112	0.10339074000411128	0.181049366926717	0.2001613240654908	0.22337410439606314	0.095369654105426	0.18232843122763245	0.19753145075801118	0.15070456847246064	0.13338773521926536	0.13452826237036986	0.053350122229973845	0.15909063121930678	0.13821058253411084	0.11314439973673779	0.1242602447201236	0.24551345370586694	0.16640648617354975	0.14621682177803988	0.17682581197615377	0.13431458007904884	0.10316186585038438	0.11752723734129356	0.1483004967603575	0.12240966001727215	0.1277384127074853	0.11161989688521283	0.09748281090901367	0.1293615023832512	0.1624384207088754	0.08482255758053785	0.16530318383019574
M.LLL.C2	0.12909475043403226	0.17898339599771723	0.20889308007260285	0.16195444655379163	0.12521496658805034	0.13479793566085665	0.23797837029392088	0.09303593112842942	0.11611159554535058	0.14332970444146942	0.1199289756224447	0.10094485990627176	0.1000182743725466	0.1321406623420963	0.16685796017795884	0.1516302501782986	0.17391295818425573	0.15723119035249067	0.18783007999845755	0.16471946091728	0.1093938122351247	0.19684856982836701	0.17331083595513547	0.1127100268680923	0.08872101794871691	0.15957073587079557	0.1351660104672273	0.09465385167835681	0.12762975830386303	0.20724496636466835	0.16419759294244785	0.1444939023772454	0.1322368891708646	0.1349200649909967	0.11662878044662436	0.1613294078884437	0.13541739025970895	0.14312394538175768	0.14525014992012752	0.35998138080140124	0.13723718499917145	0.15064578499613301	0.4057656180821424	0.13173583586686277	0.16630791169038794	0.0	0.22736146283413075	0.12871004417004117	0.13742445410734186	0.10835488639831249	0.14585621047075037	0.25034867292120144	0.18516485766633023	0.1418566157520778	0.19385230752535748	0.19911844397104703	0.16544068763313743	0.16970303134153805	0.15121967800799047	0.20765304069010854	0.13009412018845334	0.24133604617876517	0.16430958895557835	0.156253158424662	0.10136971260739479	0.17540741496889847	0.1836378479012868	0.18900467671832136	0.1560119765233398	0.08990826512569453	0.24652529665447118	0.12561011588363358	0.09396705656702256	0.1943789274809453	0.1727859145378311	0.11296390620463782	0.10509998209230753	0.1496885850642103	0.12266726456065552	0.2404954374188502	0.09353889989363882	0.08480694677507074	0.12917903001714073	0.24438165587920002	0.13872911569833402	0.10267562579551097	0.10783272493863362	0.188513321803983	0.16842870472501031	0.20144977462919977	0.12313886455927381	0.17685011037969278	0.18006229508868143	0.11814498810239846	0.08118485625285957
R.LLL.C1	0.1298272342603448	0.2113543649836384	0.11177340787953255	0.19275296920524898	0.22351168841063102	0.19767307903704517	0.12599516522353021	0.19911754227539225	0.2078290604212553	0.2103681031066448	0.13879647205409168	0.21158320469485756	0.16666468849210397	0.1696829007721661	0.2389500552040175	0.17232389213179958	0.18015958630048504	0.17962896815117582	0.13523335526709335	0.18534769343180554	0.21919637958369753	0.11378476368853796	0.12691426742378265	0.22568383935738753	0.1938051159735583	0.18928960478460866	0.1936550764901846	0.21776097163363836	0.15899554433583282	0.11939780249836533	0.14772434261292816	0.20001178341474218	0.14059461924421846	0.21900160153892922	0.22582679806475836	0.2016942484884124	0.20892273201276768	0.21854691448079694	0.16115878550615692	0.28023625304214267	0.18266179604081492	0.22251869444671893	0.31964519959361665	0.09986107032605289	0.12589674859030484	0.22736146283413075	0.0	0.1375402328376635	0.1319594990589783	0.24212557093604606	0.14924283081965392	0.08329615175947398	0.18706769472435045	0.23348452726788602	0.15565954670950174	0.20223148329716067	0.24060182301987207	0.13662217074484184	0.1590436461301856	0.0964240111820483	0.16360713547233635	0.15456468889755484	0.1959646746558915	0.12082801198562877	0.17343821430747258	0.18607901983749037	0.14373797084871842	0.16311395394286052	0.17222386121664232	0.20508553029398854	0.1330697054829647	0.1637496179945728	0.20350537349694217	0.19506166622946575	0.1500755279899448	0.2151902451686736	0.2124770232890158	0.17526759882829487	0.17306655706647545	0.2470841194435396	0.2256313531924026	0.21492719951638714	0.22659286205553578	0.14491143737015602	0.16450041557309555	0.1672206685749972	0.20875387028984715	0.21816994958153946	0.17946474877101162	0.15281116602288816	0.15793513351189742	0.14171246715345992	0.2019452588600967	0.12850849590937696	0.21014653306039827
M.LLL.C3	0.14985430607964959	0.11797604346953723	0.13443771946099986	0.14029595902105862	0.14384789546006102	0.1390831895108111	0.15675540837198007	0.12275828218916184	0.1144521832577219	0.15099617101011106	0.0807718726401611	0.15941763920712995	0.11219864607909713	0.12358735083250644	0.1735763994351523	0.0703260668721777	0.10457470573943091	0.12539693024100662	0.09982621726864767	0.0974370193289215	0.14641066317825244	0.17195430315185423	0.15300473635119258	0.13688263896757144	0.1382466143014205	0.13782713181667564	0.13225767545546013	0.1497852300150987	0.05883400786344734	0.15151593303359495	0.06390057037740624	0.15708174959180662	0.1474065310493984	0.12286254148784094	0.14285572382280753	0.1680374806704647	0.14958375877001828	0.1299183782685409	0.06801425168131892	0.3062636036844265	0.15169991614414305	0.16628314684759998	0.3441625493372077	0.10564938100705176	0.1673659729164024	0.12871004417004117	0.1375402328376635	0.0	0.11095706092497339	0.14294379945691799	0.17840870614987553	0.1599958713164401	0.10251494212084471	0.15713339942589746	0.11652284272105337	0.14583137911665703	0.1707742493728224	0.07127414718651007	0.15104168298410653	0.14211308681061632	0.10804968501197088	0.20494135418211415	0.15086038525265427	0.16749258610775503	0.13354206284734094	0.16379551954475013	0.07095635397622244	0.13939566989184926	0.1601490581830757	0.11823841385350581	0.16020614001383232	0.09059118208855997	0.13629501170103137	0.1960439656845644	0.131952798214913	0.136145735105015	0.12243502773941431	0.16359186182317295	0.1362603234527649	0.2043117065117992	0.13630460607118167	0.1237501043786696	0.16262643368485877	0.16865725236388904	0.14773318188984402	0.11453164809496298	0.13570039015289426	0.19283859118419547	0.16643987054643833	0.16547869893657316	0.1304173047341096	0.10409099525383494	0.13306096050299435	0.12277417814967943	0.13613458117084778
M.HLL.C1	0.12103544279249881	0.1473520518152318	0.16118557494104427	0.08693363064820837	0.11804671527215216	0.08613709448826594	0.183399670632774	0.10223930310809953	0.10096158397843932	0.09873228223012581	0.12467870545162486	0.16615512284162387	0.10419140729284616	0.13748644654103026	0.13810321014523086	0.10705597594469367	0.1435356358907544	0.06990486458370657	0.1503434326408495	0.11171550773929793	0.17401000205613115	0.15364278347608754	0.1363636569502045	0.10447407841211705	0.15706323029852867	0.12605429322026088	0.11938164367192902	0.1687662052506745	0.08801570571568057	0.16874723661617533	0.09929060204658172	0.16682354027626337	0.12622614211286146	0.1404849242544536	0.11896850455034721	0.19835024580371396	0.16223748621735606	0.12140230356229963	0.09798322650060025	0.36094138331470244	0.14492326903941896	0.11399719463287271	0.3974579552388949	0.0754433514599425	0.14859019944562807	0.13742445410734186	0.1319594990589783	0.11095706092497339	0.0	0.1269316032113145	0.13494870645864196	0.13885809679150649	0.11826083264131498	0.1204642496099539	0.14086406232721072	0.14666394125736024	0.13438464275385087	0.11299167690207468	0.12093853853156267	0.13859397038081805	0.06505724732148117	0.24590689134135382	0.23703556705739626	0.1357284882773884	0.13555697815937892	0.15556312623864252	0.11102195299753816	0.17858280974885696	0.14451716114658608	0.1099592259268917	0.20017092159111954	0.047133826421829644	0.15359519245372863	0.16163949051694082	0.13559914020049246	0.1516353718565117	0.11385712163968516	0.13629492695460288	0.09921617390042345	0.26983116253853096	0.16400096991425747	0.1437342983780088	0.17619136126573756	0.19558164930014676	0.11993329145670031	0.07818946718306942	0.15043580675246535	0.19973712255772647	0.12331119799611162	0.14871378453311324	0.0988817808281684	0.13714346799010227	0.19914311162644072	0.10158161907903838	0.14623406644644815
M.HLH.C2	0.15951663085293508	0.09873652093313573	0.19932666567300167	0.09170439406544385	0.07046955468039988	0.1442232363574235	0.24449129225021898	0.06646156765712699	0.05227048767925882	0.12006836405456343	0.16711257597172455	0.12185557653694819	0.15555475128501886	0.11445353845508945	0.11321381298859096	0.0988464125814363	0.13124339081894065	0.083385651287401	0.16037432502855112	0.09942721436992813	0.14866118226643488	0.2167583786453608	0.1897568091695362	0.05572058797040519	0.12648100881508842	0.1496927939943616	0.14520728172680822	0.13035015347168502	0.09817463896351929	0.21734035762526696	0.121600980821879	0.15436408521228215	0.15534831596794157	0.11609794237966026	0.07977177969630198	0.16831098542287237	0.1227431734394621	0.07535447920178732	0.104693020710248	0.38803977118934624	0.17111740308487258	0.09237286325438333	0.4167641189875232	0.174508666575679	0.22073509686288378	0.10835488639831249	0.24212557093604606	0.14294379945691799	0.1269316032113145	0.0	0.17912407141549522	0.24447524000997775	0.11870472223470302	0.08754372428674308	0.17489168233946106	0.13177761042450348	0.11053068866288591	0.15582547125548202	0.1471907624764001	0.2027672953896585	0.11210409328112358	0.2608695652173913	0.21804042628909073	0.19136979908538085	0.15381718030839384	0.14486566650765373	0.13625444965246472	0.15733202448998393	0.18761556827993228	0.07562523417875405	0.2425643493846546	0.11005435876478055	0.12404215484541962	0.21033296728489523	0.1996199051066694	0.12058143895146232	0.12267193910350391	0.16271853028145317	0.10599406262529516	0.2796350502481642	0.13262418636914985	0.11273210662348532	0.14971795706836175	0.24867597134201036	0.1536600301763688	0.11646381845769196	0.10009429235363974	0.2208084878412373	0.14519627786596406	0.1836854509384297	0.13034201045854898	0.19798861149627717	0.17083947396995744	0.16915910380204105	0.10324272954847484
M.HHL.F1	0.039278689148572805	0.22015511881770955	0.19078839257459815	0.14009452311621262	0.15441353262938548	0.1623252509687599	0.15596708334015325	0.13789012461863304	0.15546714015678897	0.1717667611345067	0.19879767890277603	0.125995614985643	0.08275623057638874	0.17095648533219926	0.1915165281554345	0.1870150544138759	0.1826179142950577	0.13885276899584562	0.2213704166966358	0.18517189855810642	0.13910647272935542	0.10594620873963057	0.10304847056376021	0.1657568986087033	0.11389413159591617	0.17931731802601764	0.15820063416843794	0.10872637841077121	0.1713979919474033	0.13229892898858295	0.17825929051626613	0.12188103185746942	0.06393053396539651	0.18455760787996806	0.1577764853043111	0.16406152651428	0.14136042833893545	0.1918274132775193	0.18042599412802043	0.36328495568747843	0.10324102354950684	0.16718421796736144	0.35961530523012364	0.14990364072063753	0.09105911037107517	0.14585621047075037	0.14924283081965392	0.17840870614987553	0.13494870645864196	0.17912407141549522	0.0	0.18798388797964996	0.19647408091638946	0.17079002770176954	0.14949200796412418	0.21403391859801918	0.18878695306050625	0.1726306274962342	0.08931633902786013	0.1732842362249888	0.1329523384490781	0.23660991300797063	0.13595084152977746	0.07808728187141624	0.08108611528119668	0.11974739193888397	0.18870138328213149	0.17461107938722953	0.08162471818211378	0.1334233744450648	0.20434466915395105	0.1290755965425477	0.11559606246857923	0.11955860305069851	0.10832900247899914	0.13041917921183238	0.11685723790338334	0.0840388159679566	0.08988314360205148	0.26104368010913626	0.13329459606622626	0.12175687518468103	0.15737439352162003	0.16571311513938833	0.05141289762237923	0.09260100724035597	0.1347900111028512	0.13919900844085104	0.10644109764273971	0.13645879953783724	0.06813249160653241	0.13321166549748625	0.1630383020014954	0.08584659420556434	0.1257945747019705
R.LLH.C1	0.1691375598074518	0.22358785645339088	0.1399558009379071	0.20781863709087545	0.2357007394356964	0.2013698559253772	0.11908894978341483	0.20875801675308248	0.20857192003779937	0.22974097468380675	0.17478888748388216	0.2208574390389531	0.18446501746744173	0.19337326605883465	0.2511467457992952	0.1792634862733236	0.18964074192936642	0.19195166402112154	0.15002312069942106	0.19219732724781724	0.23247638553480268	0.13302403527004678	0.1364215704694306	0.21158531873792658	0.2262607714758724	0.1850426006456067	0.18279475198169626	0.2345363828293751	0.16838078919473382	0.12294015453079922	0.1646314387727536	0.22888818813176773	0.16987857354620592	0.22924236845896495	0.24444748141419176	0.24078578803632106	0.21965642551958942	0.2285337119274028	0.18504652796827112	0.3255581855051612	0.19440094376750788	0.22796015783743176	0.3559429426813138	0.13337849602444388	0.15999750844015895	0.25034867292120144	0.08329615175947398	0.1599958713164401	0.13885809679150649	0.24447524000997775	0.18798388797964996	0.0	0.17689903582096958	0.22622574640675802	0.1689134601517889	0.21774698810572063	0.25268690520082837	0.14842345326191875	0.17595579753857196	0.12197664114639747	0.1799189819140512	0.2262565776654355	0.23324413542219113	0.16672647101097485	0.17966008419765542	0.17082464192691071	0.1450944261126128	0.17403437884416428	0.16743264449305617	0.21454333437705822	0.13221565712557948	0.16309113128334168	0.22214349714974282	0.14418999654746148	0.15350245215997999	0.2084080105976778	0.19633229610720898	0.18372502744265143	0.17820534959600823	0.26055121902538714	0.2309563338722423	0.23074377422877115	0.2478251681836547	0.1288297623619572	0.17302873430325566	0.1621151635714651	0.22782740601046073	0.18853195493483252	0.1765262101429561	0.1367760080909539	0.161766452950103	0.16586419556777623	0.22987498729935374	0.1523591749165848	0.22044446992540903
R.HHL.C3	0.19504283365249928	0.060403746582116453	0.1585829614212528	0.11385541271283647	0.11636548925548816	0.15281573108946322	0.21780183285746693	0.11566513873008226	0.10427202608983652	0.1333591539341485	0.15174045969640734	0.21114451072328463	0.1668113702375651	0.11890371903272874	0.15445675521373917	0.059506148523941274	0.07754482504515545	0.0956735941790376	0.10915766963702989	0.0705293478661776	0.19829382916198957	0.21632980638903515	0.20160783588985398	0.10531989161340899	0.1935709378234313	0.13820243918916233	0.13686273603795088	0.20200208805755027	0.06684560201960738	0.20130014035606117	0.06358967546441542	0.2074494830152702	0.1755060897903289	0.11973024628426482	0.12762333757609037	0.21024389056397733	0.19464207367294803	0.09086585535367397	0.07279898410339598	0.38250844443605636	0.20099976960146107	0.11804627967552693	0.3974296097681468	0.159984147100086	0.21933029822001296	0.18516485766633023	0.18706769472435045	0.10251494212084471	0.11826083264131498	0.11870472223470302	0.19647408091638946	0.17689903582096958	0.0	0.13951627054611512	0.14382353132388348	0.1158729947361761	0.1536071879543734	0.10455076966109425	0.17261462221448395	0.1650711029038989	0.11944925618936958	0.2614763941411031	0.2169082890303126	0.21909886966229417	0.17663629621061083	0.1625809354976416	0.07269490933417948	0.1551928633227068	0.20401791205937425	0.11472958384678333	0.19104641442688158	0.10973680494178989	0.1851781356427634	0.22932078841945885	0.1737869948250239	0.18389894121847303	0.14531319269487364	0.1818896366276295	0.13753924974379333	0.2687714304078216	0.18303690584035062	0.17371394240732504	0.2136833985715518	0.2144094824948256	0.1707849509240545	0.14407210713710272	0.18676635908148617	0.22016585162448002	0.15679308751078672	0.17876467790252212	0.16321863792597638	0.15419652325139008	0.15951922457304066	0.18013823708770813	0.1879039606687999
M.HHL.C2	0.14940844963683683	0.12353946375441309	0.22791920651257538	0.10022170156147735	0.050469250334410805	0.13668132932855342	0.19705100497230185	0.09569491812403347	0.06268638741838249	0.13006300578629235	0.19188905564515732	0.14132979078260013	0.15635452856773918	0.1563876158111729	0.07555150145636604	0.10346239647460385	0.12994835437097677	0.0897697068931536	0.20950148708583355	0.087309228233193	0.1740957065273081	0.18633225844537257	0.17070911581997905	0.049993939800993877	0.14799091579990298	0.1552205363486679	0.1561836083847766	0.15457154770331724	0.12003803507244956	0.18358139603222123	0.11693101839854884	0.17039794379368656	0.13801899817638563	0.13276682880966323	0.052381203784584565	0.17220575914468358	0.12034605913684929	0.09807995211264425	0.10185082629955274	0.4009001015897864	0.13346480716528092	0.07839364514017827	0.3878962470756862	0.16829009456715854	0.19433726243403177	0.1418566157520778	0.23348452726788602	0.15713339942589746	0.1204642496099539	0.08754372428674308	0.17079002770176954	0.22622574640675802	0.13951627054611512	0.0	0.13065632558856158	0.08395598673693597	0.07380316298091985	0.14739242011678333	0.09990489274014584	0.20281671085507297	0.1244343775401985	0.30381366656495623	0.21974110580199918	0.17709316231570382	0.14418704633532373	0.12471671445716433	0.15412687560311558	0.16524539403421357	0.15264025971992423	0.09802883568611181	0.23978325157718733	0.0947124834190219	0.13921816248050287	0.1404050371431528	0.17627385664695028	0.14799608459330493	0.11606814791552168	0.13850142724153708	0.10133589848373938	0.3102983360111585	0.15955094238406678	0.1338240435706375	0.15794791441767975	0.20024124402626536	0.1378539343025337	0.12485402239581576	0.11899236716128839	0.18557325155801763	0.14551412889994275	0.1599697096882363	0.12725618140386913	0.1844868852082085	0.1671257010106139	0.16741156132731794	0.12253034190589017
R.HHL.F1	0.1276398279128535	0.14313626381662578	0.1551452012441747	0.1504472624681296	0.13551596136986685	0.19730701081493449	0.10956981898538536	0.17005350803621005	0.1328804635095365	0.1962247702012417	0.16147780659767635	0.1857053447582055	0.1440225960564138	0.19472443958541075	0.1557409087355766	0.11203674960468034	0.12691504418861238	0.14807285967831826	0.17674918637170314	0.1092639596147028	0.18680859945731582	0.13408599243524963	0.1135119606323198	0.15083100996892512	0.1751789021918056	0.18924826700785125	0.1995135138595207	0.1923310567372972	0.13105730035749075	0.08678000959131145	0.0945437291561946	0.1682246976670247	0.12947793610425906	0.18628752312872165	0.13746211222515115	0.1761265000578989	0.15016056782835163	0.16642929668646214	0.10464324051427086	0.32460979922165434	0.12957487165411738	0.162293641383278	0.3024411793859541	0.1580185832094704	0.15594290516094395	0.19385230752535748	0.15565954670950174	0.11652284272105337	0.14086406232721072	0.17489168233946106	0.14949200796412418	0.1689134601517889	0.14382353132388348	0.13065632558856158	0.0	0.11671009158057331	0.1524716359098257	0.09837994371895908	0.08558922450250465	0.1629902526464796	0.1759938035199449	0.24014542671259084	0.135465968128027	0.15387010490753472	0.15119220409628872	0.13875496713685756	0.11183819340458186	0.14793069013130877	0.12120223558103405	0.16414505090447515	0.14470405199586417	0.12510040080929336	0.1668851691547469	0.1267324576769683	0.12187369254040464	0.1629775424307096	0.13112531407613348	0.13652706337282322	0.1159509237898382	0.23340451187068925	0.17244200253398922	0.16710021503414138	0.18422041024025587	0.10782686242461337	0.1120971769242155	0.11647832130143727	0.14855964789265358	0.1599025470395706	0.12287157274253921	0.12433160585186798	0.1104099587210603	0.1109191932315829	0.09508679598951549	0.13683366518233483	0.1673225613532967
