geno	condition	lab	leaf length	leaf width	y
myc2	NC	myc2_NC	0.5860 	0.4490 	1.305122494
myc2	NC	myc2_NC	0.5850 	0.4080 	1.433823529
myc2	NC	myc2_NC	0.5830 	0.3430 	1.699708455
myc2	NC	myc2_NC	0.5800 	0.3100 	1.870967742
myc2	NC	myc2_NC	0.5770 	0.3960 	1.457070707
myc2	NC	myc2_NC	0.5760 	0.3250 	1.772307692
myc2	NC	myc2_NC	0.5730 	0.5260 	1.089353612
myc2	NC	myc2_NC	0.5650 	0.4050 	1.395061728
myc2	NC	myc2_NC	0.5640 	0.4150 	1.359036145
myc2	NC	myc2_NC	0.5620 	0.2500 	2.248
myc2	NC	myc2_NC	0.5600 	0.4800 	1.166666667
myc2	NC	myc2_NC	0.5580 	0.3210 	1.738317757
myc2	NC	myc2_NC	0.5580 	0.4430 	1.259593679
myc2	NC	myc2_NC	0.5550 	0.3090 	1.796116505
myc2	NC	myc2_NC	0.5540 	0.2160 	2.564814815
myc2	NC	myc2_NC	0.5530 	0.4470 	1.237136465
myc2	NC	myc2_NC	0.5480 	0.3290 	1.665653495
myc2	NC	myc2_NC	0.5460 	0.2740 	1.99270073
myc2	NC	myc2_NC	0.5460 	0.2720 	2.007352941
myc2	NC	myc2_NC	0.5440 	0.2610 	2.084291188
myc2	NC	myc2_NC	0.5430 	0.4730 	1.147991543
myc2	NC	myc2_NC	0.5400 	0.3780 	1.428571429
myc2	NC	myc2_NC	0.5370 	0.5360 	1.001865672
myc2	NC	myc2_NC	0.5340 	0.4340 	1.230414747
myc2	NC	myc2_NC	0.5280 	0.4090 	1.290953545
myc2	NC	myc2_NC	0.5280 	0.2410 	2.190871369
myc2	NC	myc2_NC	0.5260 	0.3030 	1.735973597
myc2	NC	myc2_NC	0.5250 	0.2570 	2.042801556
myc2	NC	myc2_NC	0.5240 	0.0800 	6.55
myc2	NC	myc2_NC	0.5210 	0.4490 	1.160356347
myc2	NC	myc2_NC	0.5200 	0.1960 	2.653061224
myc2	NC	myc2_NC	0.5180 	0.2630 	1.969581749
myc2	NC	myc2_NC	0.5170 	0.3660 	1.412568306
myc2	NC	myc2_NC	0.5170 	0.4850 	1.065979381
myc2	NC	myc2_NC	0.5160 	0.2820 	1.829787234
myc2	NC	myc2_NC	0.5140 	0.2420 	2.123966942
myc2	NC	myc2_NC	0.5120 	0.2930 	1.747440273
myc2	NC	myc2_NC	0.5110 	0.2810 	1.818505338
myc2	NC	myc2_NC	0.5100 	0.4360 	1.169724771
myc2	NC	myc2_NC	0.5090 	0.2770 	1.837545126
myc2	NC	myc2_NC	0.5040 	0.4170 	1.208633094
myc2	NC	myc2_NC	0.5030 	0.2210 	2.2760181
myc2	NC	myc2_NC	0.5010 	0.2790 	1.795698925
myc2	NC	myc2_NC	0.5000 	0.4050 	1.234567901
myc2	NC	myc2_NC	0.5000 	0.2980 	1.677852349
myc2	NC	myc2_NC	0.4990 	0.2240 	2.227678571
myc2	NC	myc2_NC	0.4990 	0.2160 	2.310185185
myc2	NC	myc2_NC	0.4990 	0.3030 	1.646864686
myc2	NC	myc2_NC	0.4950 	0.4660 	1.06223176
myc2	NC	myc2_NC	0.4940 	0.3260 	1.515337423
myc2	NC	myc2_NC	0.4870 	0.2770 	1.758122744
myc2	NC	myc2_NC	0.4870 	0.2400 	2.029166667
myc2	NC	myc2_NC	0.4860 	0.3040 	1.598684211
myc2	NC	myc2_NC	0.4860 	0.3730 	1.302949062
myc2	NC	myc2_NC	0.4860 	0.3730 	1.302949062
myc2	NC	myc2_NC	0.4850 	0.3540 	1.370056497
myc2	NC	myc2_NC	0.4850 	0.2500 	1.94
myc2	NC	myc2_NC	0.4830 	0.3990 	1.210526316
myc2	NC	myc2_NC	0.4830 	0.3850 	1.254545455
myc2	NC	myc2_NC	0.4830 	0.2680 	1.802238806
myc2	NC	myc2_NC	0.4780 	0.1610 	2.968944099
myc2	NC	myc2_NC	0.4760 	0.4330 	1.099307159
myc2	NC	myc2_NC	0.4750 	0.2430 	1.95473251
myc2	NC	myc2_NC	0.4740 	0.2580 	1.837209302
myc2	NC	myc2_NC	0.4740 	0.3470 	1.365994236
myc2	NC	myc2_NC	0.4720 	0.1740 	2.712643678
myc2	NC	myc2_NC	0.4700 	0.2500 	1.88
myc2	NC	myc2_NC	0.4690 	0.3130 	1.498402556
myc2	NC	myc2_NC	0.4660 	0.2530 	1.841897233
myc2	NC	myc2_NC	0.4620 	0.3560 	1.297752809
myc2	NC	myc2_NC	0.4600 	0.3860 	1.191709845
myc2	NC	myc2_NC	0.4590 	0.3520 	1.303977273
myc2	NC	myc2_NC	0.4580 	0.4130 	1.108958838
myc2	NC	myc2_NC	0.4560 	0.3070 	1.48534202
myc2	NC	myc2_NC	0.4550 	0.3980 	1.14321608
myc2	NC	myc2_NC	0.4540 	0.2570 	1.766536965
myc2	NC	myc2_NC	0.4490 	0.2250 	1.995555556
myc2	NC	myc2_NC	0.4470 	0.4010 	1.114713217
myc2	NC	myc2_NC	0.4430 	0.2040 	2.171568627
myc2	NC	myc2_NC	0.4420 	0.2830 	1.561837456
myc2	NC	myc2_NC	0.4400 	0.1910 	2.303664921
myc2	NC	myc2_NC	0.4380 	0.2660 	1.646616541
myc2	NC	myc2_NC	0.4360 	0.3050 	1.429508197
myc2	NC	myc2_NC	0.4360 	0.2560 	1.703125
myc2	NC	myc2_NC	0.4350 	0.7200 	0.604166667
myc2	NC	myc2_NC	0.4340 	0.2980 	1.456375839
myc2	NC	myc2_NC	0.4330 	0.2630 	1.646387833
myc2	NC	myc2_NC	0.4260 	0.1370 	3.109489051
myc2	NC	myc2_NC	0.4210 	0.1850 	2.275675676
myc2	NC	myc2_NC	0.4200 	0.2100 	2
myc2	NC	myc2_NC	0.4200 	0.2590 	1.621621622
myc2	NC	myc2_NC	0.4190 	0.2150 	1.948837209
myc2	NC	myc2_NC	0.4190 	0.2100 	1.995238095
myc2	NC	myc2_NC	0.4180 	0.1850 	2.259459459
myc2	NC	myc2_NC	0.4160 	0.1020 	4.078431373
myc2	NC	myc2_NC	0.4150 	0.8710 	0.476463835
myc2	NC	myc2_NC	0.4130 	0.3320 	1.243975904
myc2	NC	myc2_NC	0.4060 	0.2100 	1.933333333
myc2	NC	myc2_NC	0.4060 	0.2190 	1.853881279
myc2	NC	myc2_NC	0.4050 	0.2080 	1.947115385
myc2	NC	myc2_NC	0.3970 	0.2790 	1.422939068
myc2	NC	myc2_NC	0.3970 	0.2260 	1.756637168
myc2	NC	myc2_NC	0.3970 	0.2290 	1.733624454
myc2	NC	myc2_NC	0.3930 	0.2240 	1.754464286
myc2	NC	myc2_NC	0.3920 	0.2570 	1.525291829
myc2	NC	myc2_NC	0.3900 	0.1670 	2.335329341
myc2	NC	myc2_NC	0.3870 	0.1450 	2.668965517
myc2	NC	myc2_NC	0.3840 	0.2060 	1.86407767
myc2	NC	myc2_NC	0.3810 	0.2340 	1.628205128
myc2	NC	myc2_NC	0.3780 	0.0850 	4.447058824
myc2	NC	myc2_NC	0.3760 	0.2770 	1.357400722
myc2	NC	myc2_NC	0.3750 	0.2560 	1.46484375
myc2	NC	myc2_NC	0.3700 	0.2250 	1.644444444
myc2	NC	myc2_NC	0.3700 	0.2640 	1.401515152
myc2	NC	myc2_NC	0.3700 	0.1990 	1.859296482
myc2	NC	myc2_NC	0.3680 	0.2630 	1.399239544
myc2	NC	myc2_NC	0.3670 	0.2520 	1.456349206
myc2	NC	myc2_NC	0.3650 	0.2100 	1.738095238
myc2	NC	myc2_NC	0.3560 	0.2060 	1.72815534
myc2	NC	myc2_NC	0.3520 	0.1930 	1.823834197
myc2	NC	myc2_NC	0.3510 	0.1940 	1.809278351
myc2	NC	myc2_NC	0.3510 	0.2070 	1.695652174
myc2	NC	myc2_NC	0.3460 	0.1750 	1.977142857
myc2	NC	myc2_NC	0.3350 	0.1970 	1.700507614
myc2	NC	myc2_NC	0.3340 	0.2220 	1.504504505
myc2	NC	myc2_NC	0.3290 	0.2230 	1.475336323
myc2	NC	myc2_NC	0.3290 	0.2070 	1.589371981
myc2	NC	myc2_NC	0.3270 	0.2210 	1.479638009
myc2	NC	myc2_NC	0.3250 	0.2170 	1.497695853
myc2	NC	myc2_NC	0.3250 	0.2050 	1.585365854
myc2	NC	myc2_NC	0.3250 	0.1580 	2.056962025
myc2	NC	myc2_NC	0.3240 	0.2490 	1.301204819
myc2	NC	myc2_NC	0.3160 	0.2180 	1.449541284
myc2	NC	myc2_NC	0.3150 	0.1660 	1.897590361
myc2	NC	myc2_NC	0.3150 	0.1510 	2.086092715
myc2	NC	myc2_NC	0.3140 	0.1240 	2.532258065
myc2	NC	myc2_NC	0.3120 	0.5360 	0.582089552
myc2	NC	myc2_NC	0.3120 	0.1940 	1.608247423
myc2	NC	myc2_NC	0.3090 	0.1970 	1.568527919
myc2	NC	myc2_NC	0.3050 	0.1990 	1.532663317
myc2	NC	myc2_NC	0.3040 	0.2030 	1.497536946
myc2	NC	myc2_NC	0.2980 	0.1850 	1.610810811
myc2	NC	myc2_NC	0.2980 	0.2240 	1.330357143
myc2	NC	myc2_NC	0.2940 	0.2730 	1.076923077
myc2	NC	myc2_NC	0.2930 	0.2950 	0.993220339
myc2	NC	myc2_NC	0.2920 	0.7460 	0.391420912
myc2	NC	myc2_NC	0.2910 	0.1860 	1.564516129
myc2	NC	myc2_NC	0.2910 	0.2340 	1.243589744
myc2	NC	myc2_NC	0.2910 	0.2250 	1.293333333
myc2	NC	myc2_NC	0.2820 	0.1600 	1.7625
myc2	NC	myc2_NC	0.2810 	0.2320 	1.211206897
myc2	NC	myc2_NC	0.2790 	0.1580 	1.765822785
myc2	NC	myc2_NC	0.2700 	0.5590 	0.483005367
myc2	NC	myc2_NC	0.2660 	0.1690 	1.573964497
myc2	NC	myc2_NC	0.2640 	0.1840 	1.434782609
myc2	NC	myc2_NC	0.2620 	0.1480 	1.77027027
myc2	NC	myc2_NC	0.2590 	0.1980 	1.308080808
myc2	NC	myc2_NC	0.2570 	0.1350 	1.903703704
myc2	NC	myc2_NC	0.2540 	0.1900 	1.336842105
myc2	NC	myc2_NC	0.2530 	0.1390 	1.820143885
myc2	NC	myc2_NC	0.2510 	0.1440 	1.743055556
myc2	NC	myc2_NC	0.2490 	0.2240 	1.111607143
myc2	NC	myc2_NC	0.2490 	0.1840 	1.35326087
myc2	NC	myc2_NC	0.2480 	0.1600 	1.55
myc2	NC	myc2_NC	0.2480 	0.1580 	1.569620253
myc2	NC	myc2_NC	0.2430 	0.1560 	1.557692308
myc2	NC	myc2_NC	0.2410 	0.2220 	1.085585586
myc2	NC	myc2_NC	0.2380 	0.1660 	1.43373494
myc2	NC	myc2_NC	0.2370 	0.1480 	1.601351351
myc2	NC	myc2_NC	0.2350 	0.1590 	1.477987421
myc2	NC	myc2_NC	0.2320 	0.0990 	2.343434343
myc2	NC	myc2_NC	0.2300 	0.1920 	1.197916667
myc2	NC	myc2_NC	0.2280 	0.1650 	1.381818182
myc2	NC	myc2_NC	0.2260 	0.1800 	1.255555556
myc2	NC	myc2_NC	0.2250 	0.1310 	1.717557252
myc2	NC	myc2_NC	0.2250 	0.1360 	1.654411765
myc2	NC	myc2_NC	0.2210 	0.1580 	1.398734177
myc2	NC	myc2_NC	0.2190 	0.1780 	1.230337079
myc2	NC	myc2_NC	0.2130 	0.0970 	2.195876289
myc2	NC	myc2_NC	0.2130 	0.0900 	2.366666667
myc2	NC	myc2_NC	0.2060 	0.1650 	1.248484848
myc2	NC	myc2_NC	0.2040 	0.1460 	1.397260274
myc2	NC	myc2_NC	0.2010 	0.1490 	1.348993289
myc2	NC	myc2_NC	0.1970 	0.1970 	1
myc2	NC	myc2_NC	0.1960 	0.0870 	2.252873563
myc2	NC	myc2_NC	0.1920 	0.2030 	0.945812808
myc2	NC	myc2_NC	0.1920 	0.1690 	1.136094675
myc2	NC	myc2_NC	0.1920 	0.1530 	1.254901961
myc2	NC	myc2_NC	0.1910 	0.1600 	1.19375
myc2	NC	myc2_NC	0.1890 	0.1620 	1.166666667
myc2	NC	myc2_NC	0.1870 	0.1990 	0.939698492
myc2	NC	myc2_NC	0.1860 	0.1630 	1.141104294
myc2	NC	myc2_NC	0.1810 	0.1830 	0.989071038
myc2	NC	myc2_NC	0.1810 	0.1610 	1.124223602
myc2	NC	myc2_NC	0.1810 	0.1400 	1.292857143
myc2	NC	myc2_NC	0.1790 	0.1590 	1.125786164
myc2	NC	myc2_NC	0.1770 	0.1100 	1.609090909
myc2	NC	myc2_NC	0.1740 	0.1410 	1.234042553
myc2	NC	myc2_NC	0.1720 	0.1710 	1.005847953
myc2	NC	myc2_NC	0.1710 	0.1940 	0.881443299
myc2	NC	myc2_NC	0.1680 	0.1000 	1.68
myc2	NC	myc2_NC	0.1570 	0.1580 	0.993670886
myc2	NC	myc2_NC	0.1530 	0.1000 	1.53
myc2	NC	myc2_NC	0.1400 	0.1210 	1.157024793
myc2	NC	myc2_NC	0.1390 	0.1420 	0.978873239
myc2	NC	myc2_NC	0.1340 	0.1420 	0.943661972
myc2	NC	myc2_NC	0.1270 	0.0970 	1.309278351
myc2	NC	myc2_NC	0.0990 	0.1150 	0.860869565
myc2	NC	myc2_NC	0.0960 	0.1270 	0.755905512
myc2	NC	myc2_NC	0.0890 	0.0670 	1.328358209
myc2	LPM	myc2_LPM	1.012	0.7770 	1.302445302
myc2	LPM	myc2_LPM	0.8100 	0.7250 	1.117241379
myc2	LPM	myc2_LPM	0.7750 	0.6290 	1.232114467
myc2	LPM	myc2_LPM	0.7270 	0.5380 	1.351301115
myc2	LPM	myc2_LPM	0.7210 	0.6140 	1.174267101
myc2	LPM	myc2_LPM	0.7190 	0.6630 	1.084464555
myc2	LPM	myc2_LPM	0.7020 	0.6510 	1.078341014
myc2	LPM	myc2_LPM	0.6640 	0.5770 	1.150779896
myc2	LPM	myc2_LPM	0.6600 	0.5500 	1.2
myc2	LPM	myc2_LPM	0.6590 	0.5060 	1.302371542
myc2	LPM	myc2_LPM	0.6500 	0.6270 	1.036682616
myc2	LPM	myc2_LPM	0.6480 	0.6120 	1.058823529
myc2	LPM	myc2_LPM	0.6450 	0.4710 	1.369426752
myc2	LPM	myc2_LPM	0.6420 	0.4690 	1.368869936
myc2	LPM	myc2_LPM	0.6420 	0.5520 	1.163043478
myc2	LPM	myc2_LPM	0.6390 	0.5310 	1.203389831
myc2	LPM	myc2_LPM	0.6290 	0.5140 	1.223735409
myc2	LPM	myc2_LPM	0.6250 	0.4480 	1.395089286
myc2	LPM	myc2_LPM	0.6240 	0.4880 	1.278688525
myc2	LPM	myc2_LPM	0.6180 	0.4000 	1.545
myc2	LPM	myc2_LPM	0.6170 	0.5230 	1.179732314
myc2	LPM	myc2_LPM	0.6170 	0.6030 	1.023217247
myc2	LPM	myc2_LPM	0.6060 	0.5490 	1.103825137
myc2	LPM	myc2_LPM	0.5970 	0.4560 	1.309210526
myc2	LPM	myc2_LPM	0.5860 	0.4930 	1.188640974
myc2	LPM	myc2_LPM	0.5830 	0.4180 	1.394736842
myc2	LPM	myc2_LPM	0.5780 	0.5880 	0.982993197
myc2	LPM	myc2_LPM	0.5770 	0.4900 	1.17755102
myc2	LPM	myc2_LPM	0.5770 	0.4780 	1.207112971
myc2	LPM	myc2_LPM	0.5750 	0.4350 	1.32183908
myc2	LPM	myc2_LPM	0.5730 	0.3800 	1.507894737
myc2	LPM	myc2_LPM	0.5690 	0.3370 	1.6884273
myc2	LPM	myc2_LPM	0.5680 	0.4680 	1.213675214
myc2	LPM	myc2_LPM	0.5650 	0.4420 	1.278280543
myc2	LPM	myc2_LPM	0.5630 	0.4670 	1.205567452
myc2	LPM	myc2_LPM	0.5620 	0.3910 	1.437340153
myc2	LPM	myc2_LPM	0.5610 	0.4510 	1.243902439
myc2	LPM	myc2_LPM	0.5570 	0.4810 	1.158004158
myc2	LPM	myc2_LPM	0.5570 	0.4570 	1.218818381
myc2	LPM	myc2_LPM	0.5560 	0.4350 	1.27816092
myc2	LPM	myc2_LPM	0.5550 	0.4190 	1.324582339
myc2	LPM	myc2_LPM	0.5530 	0.5550 	0.996396396
myc2	LPM	myc2_LPM	0.5440 	0.5020 	1.083665339
myc2	LPM	myc2_LPM	0.5410 	0.5050 	1.071287129
myc2	LPM	myc2_LPM	0.5380 	0.4590 	1.17211329
myc2	LPM	myc2_LPM	0.5370 	0.5150 	1.042718447
myc2	LPM	myc2_LPM	0.5330 	0.5320 	1.001879699
myc2	LPM	myc2_LPM	0.5280 	0.4840 	1.090909091
myc2	LPM	myc2_LPM	0.5270 	0.3600 	1.463888889
myc2	LPM	myc2_LPM	0.5260 	0.4760 	1.105042017
myc2	LPM	myc2_LPM	0.5260 	0.4510 	1.166297118
myc2	LPM	myc2_LPM	0.5260 	0.5140 	1.023346304
myc2	LPM	myc2_LPM	0.5250 	0.3380 	1.553254438
myc2	LPM	myc2_LPM	0.5250 	0.3740 	1.403743316
myc2	LPM	myc2_LPM	0.5180 	0.4580 	1.131004367
myc2	LPM	myc2_LPM	0.5170 	0.4580 	1.128820961
myc2	LPM	myc2_LPM	0.5110 	0.4830 	1.057971014
myc2	LPM	myc2_LPM	0.5110 	0.3690 	1.384823848
myc2	LPM	myc2_LPM	0.5090 	0.4140 	1.229468599
myc2	LPM	myc2_LPM	0.5090 	0.5110 	0.996086106
myc2	LPM	myc2_LPM	0.5040 	0.5360 	0.940298507
myc2	LPM	myc2_LPM	0.4990 	0.3670 	1.359673025
myc2	LPM	myc2_LPM	0.4990 	0.3280 	1.521341463
myc2	LPM	myc2_LPM	0.4970 	0.5320 	0.934210526
myc2	LPM	myc2_LPM	0.4950 	0.4040 	1.225247525
myc2	LPM	myc2_LPM	0.4900 	0.3280 	1.493902439
myc2	LPM	myc2_LPM	0.4820 	0.4010 	1.201995012
myc2	LPM	myc2_LPM	0.4820 	0.3490 	1.381088825
myc2	LPM	myc2_LPM	0.4810 	0.3750 	1.282666667
myc2	LPM	myc2_LPM	0.4790 	0.3390 	1.412979351
myc2	LPM	myc2_LPM	0.4670 	0.3480 	1.341954023
myc2	LPM	myc2_LPM	0.4670 	0.2640 	1.768939394
myc2	LPM	myc2_LPM	0.4630 	0.3880 	1.193298969
myc2	LPM	myc2_LPM	0.4610 	0.4050 	1.138271605
myc2	LPM	myc2_LPM	0.4520 	0.3460 	1.306358382
myc2	LPM	myc2_LPM	0.4510 	0.4450 	1.013483146
myc2	LPM	myc2_LPM	0.4440 	0.3770 	1.177718833
myc2	LPM	myc2_LPM	0.4400 	0.4190 	1.050119332
myc2	LPM	myc2_LPM	0.4340 	0.3560 	1.219101124
myc2	LPM	myc2_LPM	0.4300 	0.4300 	1
myc2	LPM	myc2_LPM	0.4300 	0.3510 	1.225071225
myc2	LPM	myc2_LPM	0.4290 	0.2930 	1.464163823
myc2	LPM	myc2_LPM	0.4270 	0.3510 	1.216524217
myc2	LPM	myc2_LPM	0.4270 	0.3330 	1.282282282
myc2	LPM	myc2_LPM	0.4260 	0.3290 	1.294832827
myc2	LPM	myc2_LPM	0.4250 	0.3310 	1.283987915
myc2	LPM	myc2_LPM	0.4200 	0.3790 	1.10817942
myc2	LPM	myc2_LPM	0.4190 	0.2890 	1.44982699
myc2	LPM	myc2_LPM	0.4170 	0.3030 	1.376237624
myc2	LPM	myc2_LPM	0.4160 	0.3820 	1.089005236
myc2	LPM	myc2_LPM	0.4110 	0.4570 	0.899343545
myc2	LPM	myc2_LPM	0.4090 	0.3990 	1.025062657
myc2	LPM	myc2_LPM	0.4080 	0.2860 	1.426573427
myc2	LPM	myc2_LPM	0.4060 	0.3490 	1.163323782
myc2	LPM	myc2_LPM	0.4030 	0.2990 	1.347826087
myc2	LPM	myc2_LPM	0.4000 	0.3580 	1.117318436
myc2	LPM	myc2_LPM	0.3980 	0.3980 	1
myc2	LPM	myc2_LPM	0.3960 	0.3520 	1.125
myc2	LPM	myc2_LPM	0.3950 	0.3860 	1.023316062
myc2	LPM	myc2_LPM	0.3930 	0.2990 	1.314381271
myc2	LPM	myc2_LPM	0.3910 	0.3150 	1.241269841
myc2	LPM	myc2_LPM	0.3900 	0.3050 	1.278688525
myc2	LPM	myc2_LPM	0.3890 	0.4140 	0.939613527
myc2	LPM	myc2_LPM	0.3880 	0.3000 	1.293333333
myc2	LPM	myc2_LPM	0.3870 	0.2710 	1.42804428
myc2	LPM	myc2_LPM	0.3870 	0.3770 	1.026525199
myc2	LPM	myc2_LPM	0.3860 	0.4030 	0.957816377
myc2	LPM	myc2_LPM	0.3830 	0.3700 	1.035135135
myc2	LPM	myc2_LPM	0.3800 	0.3430 	1.10787172
myc2	LPM	myc2_LPM	0.3800 	0.3200 	1.1875
myc2	LPM	myc2_LPM	0.3800 	0.2540 	1.496062992
myc2	LPM	myc2_LPM	0.3780 	0.2790 	1.35483871
myc2	LPM	myc2_LPM	0.3760 	0.3270 	1.149847095
myc2	LPM	myc2_LPM	0.3760 	0.3660 	1.027322404
myc2	LPM	myc2_LPM	0.3760 	0.3730 	1.008042895
myc2	LPM	myc2_LPM	0.3730 	0.2630 	1.418250951
myc2	LPM	myc2_LPM	0.3730 	0.2010 	1.855721393
myc2	LPM	myc2_LPM	0.3730 	0.2460 	1.516260163
myc2	LPM	myc2_LPM	0.3710 	0.3760 	0.986702128
myc2	LPM	myc2_LPM	0.3690 	0.2330 	1.583690987
myc2	LPM	myc2_LPM	0.3560 	0.2980 	1.194630872
myc2	LPM	myc2_LPM	0.3520 	0.2570 	1.369649805
myc2	LPM	myc2_LPM	0.3510 	0.3070 	1.143322476
myc2	LPM	myc2_LPM	0.3500 	0.2960 	1.182432432
myc2	LPM	myc2_LPM	0.3490 	0.3540 	0.985875706
myc2	LPM	myc2_LPM	0.3490 	0.2850 	1.224561404
myc2	LPM	myc2_LPM	0.3460 	0.2530 	1.367588933
myc2	LPM	myc2_LPM	0.3460 	0.3190 	1.084639498
myc2	LPM	myc2_LPM	0.3420 	0.1960 	1.744897959
myc2	LPM	myc2_LPM	0.3410 	0.3020 	1.129139073
myc2	LPM	myc2_LPM	0.3410 	0.3010 	1.132890365
myc2	LPM	myc2_LPM	0.3340 	0.2410 	1.385892116
myc2	LPM	myc2_LPM	0.3310 	0.2380 	1.390756303
myc2	LPM	myc2_LPM	0.3300 	0.3050 	1.081967213
myc2	LPM	myc2_LPM	0.3260 	0.2560 	1.2734375
myc2	LPM	myc2_LPM	0.3190 	0.2080 	1.533653846
myc2	LPM	myc2_LPM	0.3190 	0.2300 	1.386956522
myc2	LPM	myc2_LPM	0.3160 	0.3090 	1.022653722
myc2	LPM	myc2_LPM	0.3130 	0.2200 	1.422727273
myc2	LPM	myc2_LPM	0.3120 	0.2390 	1.305439331
myc2	LPM	myc2_LPM	0.3120 	0.2120 	1.471698113
myc2	LPM	myc2_LPM	0.3070 	0.2790 	1.100358423
myc2	LPM	myc2_LPM	0.3010 	0.3220 	0.934782609
myc2	LPM	myc2_LPM	0.3010 	0.3010 	1
myc2	LPM	myc2_LPM	0.2920 	0.2340 	1.247863248
myc2	LPM	myc2_LPM	0.2880 	0.1940 	1.484536082
myc2	LPM	myc2_LPM	0.2860 	0.2490 	1.148594378
myc2	LPM	myc2_LPM	0.2860 	0.2360 	1.211864407
myc2	LPM	myc2_LPM	0.2840 	0.1920 	1.479166667
myc2	LPM	myc2_LPM	0.2840 	0.2450 	1.159183673
myc2	LPM	myc2_LPM	0.2820 	0.2210 	1.2760181
myc2	LPM	myc2_LPM	0.2790 	0.2710 	1.029520295
myc2	LPM	myc2_LPM	0.2790 	0.2170 	1.285714286
myc2	LPM	myc2_LPM	0.2760 	0.1840 	1.5
myc2	LPM	myc2_LPM	0.2760 	0.2000 	1.38
myc2	LPM	myc2_LPM	0.2740 	0.1720 	1.593023256
myc2	LPM	myc2_LPM	0.2710 	0.2280 	1.188596491
myc2	LPM	myc2_LPM	0.2690 	0.1940 	1.386597938
myc2	LPM	myc2_LPM	0.2690 	0.2950 	0.911864407
myc2	LPM	myc2_LPM	0.2640 	0.2780 	0.949640288
myc2	LPM	myc2_LPM	0.2640 	0.1920 	1.375
myc2	LPM	myc2_LPM	0.2600 	0.2630 	0.988593156
myc2	LPM	myc2_LPM	0.2560 	0.3530 	0.725212465
myc2	LPM	myc2_LPM	0.2560 	0.2520 	1.015873016
myc2	LPM	myc2_LPM	0.2550 	0.2420 	1.053719008
myc2	LPM	myc2_LPM	0.2540 	0.2130 	1.192488263
myc2	LPM	myc2_LPM	0.2530 	0.1630 	1.552147239
myc2	LPM	myc2_LPM	0.2520 	0.1830 	1.37704918
myc2	LPM	myc2_LPM	0.2500 	0.2250 	1.111111111
myc2	LPM	myc2_LPM	0.2500 	0.2580 	0.968992248
myc2	LPM	myc2_LPM	0.2500 	0.2010 	1.243781095
myc2	LPM	myc2_LPM	0.2490 	0.2250 	1.106666667
myc2	LPM	myc2_LPM	0.2480 	0.2620 	0.946564885
myc2	LPM	myc2_LPM	0.2470 	0.2090 	1.181818182
myc2	LPM	myc2_LPM	0.2460 	0.1760 	1.397727273
myc2	LPM	myc2_LPM	0.2450 	0.2120 	1.155660377
myc2	LPM	myc2_LPM	0.2410 	0.2630 	0.91634981
myc2	LPM	myc2_LPM	0.2400 	0.1560 	1.538461538
myc2	LPM	myc2_LPM	0.2400 	0.2050 	1.170731707
myc2	LPM	myc2_LPM	0.2400 	0.1950 	1.230769231
myc2	LPM	myc2_LPM	0.2380 	0.2120 	1.122641509
myc2	LPM	myc2_LPM	0.2380 	0.1860 	1.279569892
myc2	LPM	myc2_LPM	0.2370 	0.1610 	1.472049689
myc2	LPM	myc2_LPM	0.2360 	0.1400 	1.685714286
myc2	LPM	myc2_LPM	0.2320 	0.1490 	1.55704698
myc2	LPM	myc2_LPM	0.2300 	0.1750 	1.314285714
myc2	LPM	myc2_LPM	0.2280 	0.2490 	0.915662651
myc2	LPM	myc2_LPM	0.2210 	0.1600 	1.38125
myc2	LPM	myc2_LPM	0.2210 	0.1970 	1.121827411
myc2	LPM	myc2_LPM	0.2180 	0.1920 	1.135416667
myc2	LPM	myc2_LPM	0.2180 	0.2100 	1.038095238
myc2	LPM	myc2_LPM	0.2160 	0.2580 	0.837209302
myc2	LPM	myc2_LPM	0.2160 	0.2530 	0.853754941
myc2	LPM	myc2_LPM	0.2140 	0.1580 	1.35443038
myc2	LPM	myc2_LPM	0.2120 	0.1600 	1.325
myc2	LPM	myc2_LPM	0.2100 	0.2240 	0.9375
myc2	LPM	myc2_LPM	0.2090 	0.1480 	1.412162162
myc2	LPM	myc2_LPM	0.2090 	0.1810 	1.154696133
myc2	LPM	myc2_LPM	0.2060 	0.1320 	1.560606061
myc2	LPM	myc2_LPM	0.2060 	0.2050 	1.004878049
myc2	LPM	myc2_LPM	0.2050 	0.1550 	1.322580645
myc2	LPM	myc2_LPM	0.2030 	0.1010 	2.00990099
myc2	LPM	myc2_LPM	0.2020 	0.1800 	1.122222222
myc2	LPM	myc2_LPM	0.1970 	0.1750 	1.125714286
myc2	LPM	myc2_LPM	0.1930 	0.1670 	1.155688623
myc2	LPM	myc2_LPM	0.1930 	0.1150 	1.67826087
myc2	LPM	myc2_LPM	0.1910 	0.1370 	1.394160584
myc2	LPM	myc2_LPM	0.1890 	0.1810 	1.044198895
myc2	LPM	myc2_LPM	0.1850 	0.1590 	1.163522013
myc2	LPM	myc2_LPM	0.1840 	0.1360 	1.352941176
myc2	LPM	myc2_LPM	0.1840 	0.1420 	1.295774648
myc2	LPM	myc2_LPM	0.1830 	0.1400 	1.307142857
myc2	LPM	myc2_LPM	0.1810 	0.1660 	1.090361446
myc2	LPM	myc2_LPM	0.1810 	0.1930 	0.937823834
myc2	LPM	myc2_LPM	0.1790 	0.2010 	0.890547264
