NC_SF_M5	NC_SF_R7	LP_CAS_R2	LP_CAS_M4	NC_CAS_R9	NC_SF_M3	LP_SF_M9	LP_CAS_R4	NC_CAS_R3	NC_CAS_R5	LP_Heat_1	NC_SF_M2	LP_SF_R8	LP_SF_M1	NC_SF_M7	NC_CAS_R8	LP_SF_M3	NC_SF_M1	LP_SF_M8	NC_SF_M4	NC_SF_R1	LP_SF_R4	NC_CAS_M3	NC_CAS_M8	NC_SF_R6	LP_SF_M7	NC_SF_M9	LP_SF_R2	LP_SF_M4	LP_CAS_R7	NC_SF_M8	NC_CAS_M2	NC_SF_R2	NC_SF_R4	LP_Free_2	LP_CAS_M2	LP_CAS_M1	NC_CAS_R6	NC_CAS_R7	LP_CAS_R3	LP_SF_R9	LP_CAS_R8	NC_CAS_M4	LP_CAS_M3	LP_CAS_R1	LP_SF_R5	NC_CAS_R2	NC_CAS_R4	NC_SF_M6	NC_CAS_M1	NC_CAS_M9	NC_SF_R9	LP_SF_R1	NC_CAS_M6	NC_SF_R8	LP_CAS_M9	LP_CAS_M5	LP_CAS_R5	LP_SF_R6	NC_CAS_M7	LP_SF_M2	LP_SF_R7	LP_SF_M6	LP_CAS_M6	NC_SF_R5	NC_CAS_R1	LP_Free_1	LP_CAS_R6	NC_CAS_M5	LP_CAS_R9	LP_CAS_M8	NC_SF_R3	LP_CAS_M7	LP_Heat_2	NC_Free_2	NC_Heat_2	NC_Free_3	NC_Heat_3	LP_SF_M5	NC_Heat_1	LP_SF_R3	Free_Leaf_1	NC_Free_1	Free_Leaf_2	LP_Free_3	LP_Heat_3	Free_Leaf_3
NC_CAS_M4	0.7646258552818739	0.7857307517948483	0.5192424427557282	0.18533326085138202	0.619287353749686	0.6928226519897075	0.7934433089194586	0.5649516359317778	0.6110030527995481	0.6010764595103535	0.9737195418269003	0.692335296053107	0.7996185420129351	0.7678391953614911	0.7806459629789129	0.619608112720237	0.7667154970536367	0.6957311032120757	0.7950113455047395	0.76968729526851	0.7874253879357979	0.7906216109675549	0.17691550149451343	0.17867822407699796	0.7720294402335274	0.7912476363002704	0.7787787935630042	0.7887987041664206	0.78037690348355	0.46155092689219024	0.7773524266861012	0.18779186375987206	0.7879256881142099	0.7737425163836732	0.97412235909409	0.16399465736548166	0.16459344539341617	0.6351542833732505	0.6311972550296949	0.5362837067357551	0.7918495611755657	0.47336849088778565	0.0	0.17468755789000762	0.5077010195153818	0.7876470245415058	0.6171319854795854	0.6160409865731536	0.7630264136655165	0.18047580553430745	0.2080966873567842	0.7820651392733601	0.7882655763519819	0.1510402445230589	0.7888568041084609	0.21184185711797948	0.1857372487276891	0.559788279104656	0.7967013498748099	0.1833954525359419	0.7701092369458735	0.8037528403033737	0.7844211028559861	0.20393931457622888	0.778379782604161	0.6193400979009713	0.9728884645716704	0.5512578261286598	0.15691290909060782	0.4712689200577074	0.23237329001948467	0.7799698069878347	0.2441172472559827	0.9691788220005912	0.9781137480667138	0.9828143838968652	0.9707104834960102	0.891521370200059	0.7928025123960973	0.9739132598057724	0.8022931040037818	0.9629588125215349	0.9752059509476068	0.9473766078749266	0.9762613616677495	0.9516666687620897	0.9772147863416071
LP_CAS_M3	0.7770314979715283	0.7991964003893736	0.5240052729613728	0.1821252437746309	0.6380137889073786	0.7042979237818194	0.8058451252729403	0.5681541908915001	0.632642749156439	0.6229978464963757	0.9736095233078519	0.7038267619284678	0.8123819366846871	0.7792202433786825	0.7940658432753922	0.6352130149918324	0.7774839461498537	0.7062136808392543	0.8070596350696703	0.7815194452918017	0.8020949569859352	0.8009762630397341	0.18629828321438277	0.1833721519050734	0.7816938743591666	0.8065584414532483	0.7916809319954893	0.7984612181689629	0.7956692274502047	0.4688452159235581	0.7905216348445548	0.19782154369922275	0.8014205140749245	0.786199242294632	0.9725109911721684	0.13533431587574118	0.13876365975932042	0.6559983568178711	0.6485613564396809	0.5403944809528298	0.8034334203961938	0.4766624916549844	0.17468755789000762	0.0	0.5123183099393249	0.80145092954048	0.6335331990730679	0.6350258265891074	0.7766227172516581	0.1911074095783273	0.21233326218394252	0.7956113217531138	0.8011538729866973	0.1905513443370814	0.8018893482479137	0.19683487551749856	0.18133467314335325	0.5623734805596411	0.8069594073988449	0.18758894290878128	0.7806003939378411	0.8166350362525853	0.8005085504516308	0.19784088183706253	0.7873001487630868	0.6396729228482336	0.9722214891695624	0.5539223358844698	0.19300397763362706	0.4789139523172403	0.218830734303518	0.7940213861009399	0.22791237959568092	0.9672197716480077	0.9756054999319829	0.9826617687496798	0.9729711830420754	0.8922779911035948	0.8054648285271113	0.9736162422788515	0.81016209461962	0.9601914672192874	0.9743262993152824	0.9459492494536443	0.9747487625146769	0.9499939360193218	0.9760704911130541
LP_CAS_R1	0.7194397653667737	0.6976244614106046	0.21438437682849526	0.5298833623318225	0.4062028538754827	0.676921926903583	0.7531183599586367	0.32612797928699405	0.409999312675665	0.4237862555051579	0.954684352700591	0.6841972621943945	0.7370414040076271	0.7311111217304938	0.7373282514124578	0.40490537403471455	0.7294893293280428	0.6834523558050607	0.755193481775716	0.7257504307490449	0.7035259336223443	0.712421296659429	0.49838163382391615	0.4989154491997923	0.6896570107959888	0.7496444753572578	0.7373813427201881	0.7182652847698608	0.7464253255829163	0.3352526742892034	0.7346489614368005	0.49950346835041026	0.6972780928387686	0.6920026391314612	0.9619242712062046	0.5204009607577658	0.5181375133106189	0.43927802086623857	0.4062127463404512	0.2313729725807012	0.7312717167471233	0.3340333681748124	0.5077010195153818	0.5123183099393249	0.0	0.7099058734389054	0.416393615752734	0.428870980537356	0.7240433532391678	0.4998815426348959	0.5000630446139975	0.6948595586750523	0.7162836099320924	0.5072786469133964	0.7002544151460649	0.519677017877968	0.5285208304883864	0.327167901174547	0.7176840722418747	0.5017085827201698	0.7318150742163277	0.7373473347806506	0.7430849771499745	0.5253416962124107	0.692634477007567	0.4120816175952277	0.9583447526805016	0.31689512903975714	0.5011167141682288	0.3369649879398181	0.5212404935725385	0.695822723346239	0.5166524008010437	0.9566321061908609	0.9581008091082077	0.975116928366722	0.9540706775471267	0.8350388811903771	0.7482031899383309	0.9613290000731423	0.72844867405519	0.9283301646714802	0.9583773360220244	0.9091794365216568	0.9563445843824354	0.9365236010209366	0.9556671684738813
LP_SF_R5	0.3443615986257347	0.2773141770283816	0.7115625791331462	0.8150587816768299	0.6237397135452192	0.36267531611749754	0.34188500842850217	0.7300015376569294	0.6507385177197152	0.6136580376681476	0.9345526551066636	0.3785729695476189	0.24670806074212978	0.3501031300498291	0.35159792598845296	0.6273554363417342	0.35200540569482214	0.36872851767722675	0.33817156917641844	0.33744796567175905	0.2597827098537254	0.1624752506005366	0.7861366858715034	0.7971747520480149	0.23394223526627658	0.34318988787116994	0.35039519216772735	0.22893366534576073	0.3363087729528682	0.7113723556392462	0.34907626017823024	0.784489676058871	0.2626348522733115	0.23358429405270514	0.9333774726102851	0.8042285495411033	0.7994590924905066	0.621875317919501	0.6278581367345254	0.7105031251406568	0.24917222947504677	0.7090864557316917	0.7876470245415058	0.80145092954048	0.7099058734389054	0.0	0.662834540838705	0.6157739242225501	0.34005107535010903	0.7823873815417721	0.8064735072175583	0.26967771187291933	0.23395237294083052	0.7917607121803107	0.28931481033067186	0.8185867683062444	0.8153444460444753	0.7263268285441215	0.18519403858565955	0.8036988716390868	0.34155910537417816	0.25732929556182116	0.32765529328770254	0.8118812710284016	0.24048575698959426	0.6565339099318556	0.9226950082101185	0.7265168223598514	0.7890404609319419	0.7092970429961969	0.8184053067682543	0.24640220829258633	0.8197199850747717	0.9245226942578344	0.9483889956312219	0.9559372421318674	0.926019406559616	0.6694539284106241	0.33772061022642913	0.9375505802176359	0.25565883353367275	0.9206803028052777	0.9459509649919869	0.888173204457951	0.9355300752105684	0.931292191601461	0.9632799252718858
NC_CAS_R2	0.6706682097793303	0.638187282585598	0.41734380599239473	0.645349733453722	0.3256399907614179	0.6608411673342285	0.7129263777072058	0.452425876910284	0.21644736588018665	0.3301026919871311	0.9509838202209008	0.6680557243946704	0.6860590035977645	0.6932563897733448	0.6923816724080221	0.32401699577771576	0.6876302596797025	0.6665602567865975	0.7076162370252688	0.6736415986476298	0.6462078705448888	0.6651061956689619	0.6003019373965492	0.6141248028829479	0.6375047790725538	0.7005018649755614	0.6870698123238623	0.6690093842520337	0.6957267983600004	0.4390422664003382	0.6845187856446586	0.6033682157504753	0.6374807979560834	0.6411848430057158	0.9525537539469362	0.6368290320688239	0.6380774075498526	0.3188995301744958	0.31174639281568106	0.40909114170738764	0.6838302456832269	0.4353460605372185	0.6171319854795854	0.6335331990730679	0.416393615752734	0.662834540838705	0.0	0.3262623381464136	0.6725164467273591	0.6053593669733566	0.6153087740760762	0.633841828644786	0.6616255397304992	0.617184632977279	0.6424021473915812	0.639942319397367	0.6530088577692239	0.45133847563714957	0.6699618359085968	0.6176445612804708	0.6891382662385486	0.6859654205664226	0.6948549164652756	0.6471397359044618	0.6400077695720817	0.22286909176947078	0.9469149265199388	0.4470909907922798	0.610236698470326	0.43819574453482396	0.6399789948161007	0.6383766906071321	0.6373754851793627	0.9551366583235736	0.9521333452562224	0.9735280964845586	0.9395149845894738	0.790434964458624	0.6990248492764685	0.9494123035670682	0.6684437041642528	0.91588432761183	0.9525972032178815	0.8773695036405245	0.950932655085797	0.9366854074730295	0.9519028782485799
NC_CAS_R4	0.6218279792887577	0.5882656574883979	0.42992043644662586	0.6532266430961662	0.27430562363651984	0.6015532113466007	0.6635960658563956	0.4676666823033007	0.3126477968317477	0.17652005285600147	0.957829468809213	0.6038798815476446	0.6403564417095032	0.6406906308237548	0.6441913379206016	0.2747349596086636	0.6382063398845046	0.603535258186391	0.6594396661169565	0.6295802498175038	0.5970715173835578	0.6231684008566095	0.6001308769028181	0.6273739056104413	0.5780630331133927	0.6595215790712343	0.6410159320613192	0.6215640642697673	0.6451049723436535	0.450071885628111	0.6369699259919207	0.6071822646143181	0.5941584266192612	0.5768304627517357	0.961455455809266	0.6401993960608539	0.6408149310487491	0.1940237881464444	0.2868435544313097	0.4299217162932558	0.6284914871819417	0.45064159955924854	0.6160409865731536	0.6350258265891074	0.428870980537356	0.6157739242225501	0.3262623381464136	0.0	0.6248748212252851	0.6059611153028647	0.6294653408349518	0.5822300897326245	0.617392189368902	0.6186815030204489	0.5929223025070558	0.6512551774918689	0.6569808424354899	0.45785909602894903	0.6278985945873767	0.6261775928153891	0.6436461948416203	0.6431752226039267	0.6490028031104135	0.6529364458013601	0.5848131476126821	0.3202212918443948	0.95402743244487	0.4636003557729232	0.6096767531217462	0.4478720749220772	0.64864572576035	0.5842682994325403	0.6471348695446857	0.955435783413105	0.960273005734794	0.9789824978658005	0.9544222131777473	0.7861026241751067	0.6586516913550903	0.9587690171477401	0.6278255722571573	0.9240017152397114	0.9596939318307212	0.8935461704244622	0.9541422478081379	0.9466806035497352	0.9565531150221579
NC_SF_M6	0.14378609266499318	0.34225249013680525	0.7261479407489555	0.7922621166937106	0.6434463070076379	0.2946510173058379	0.30742995799726375	0.7376616089463462	0.6625301160788248	0.616964560307862	0.9392714015512117	0.306443250965033	0.34746286694979006	0.2685669856232804	0.2732089989332981	0.6464478019788958	0.27229942857222494	0.2906880466313976	0.31079015520095016	0.15711738662024646	0.3521037328524186	0.3558371364567603	0.76177495829806	0.7768505716401118	0.3172239649095702	0.32297706965430056	0.26899538032427806	0.33229318879484004	0.27846296003417353	0.7232124290572017	0.270789175001013	0.7578271007187116	0.35996944329257086	0.3130877211576546	0.9374415648094943	0.7795223842705405	0.7774832987142289	0.6325428315338314	0.6512487933677925	0.7232790503611186	0.33630746779184767	0.7193866456240852	0.7630264136655165	0.7766227172516581	0.7240433532391678	0.34005107535010903	0.6725164467273591	0.6248748212252851	0.0	0.758348204019411	0.7857661438957524	0.33452222420628475	0.3428518266123666	0.7697436908634517	0.35564964190988496	0.797987212025094	0.7926564833866154	0.7390725931921657	0.3688801536859758	0.7808764243722032	0.2720982951959519	0.3605536162310513	0.27739976341241623	0.7895897981930751	0.32721000799058747	0.6700214555088702	0.9366895181495735	0.7364186296273567	0.7667635410352166	0.7219139356929316	0.7986388296238589	0.33244857363310265	0.7984938231303021	0.9291511914676915	0.9509887356985575	0.9603988371779979	0.9381472855681419	0.695873937429326	0.3031393336960877	0.9403692325147702	0.35901720155579225	0.9290805278807706	0.9548464294757565	0.8952892748713206	0.9463231161235119	0.9382536027969642	0.9695341589901516
NC_CAS_M1	0.758283985490861	0.7777585298977815	0.516156529348185	0.20603552566701874	0.6068970484324091	0.6894516617657569	0.7913512012642655	0.559415872545448	0.6025681119357653	0.5922638617903802	0.9729071330434851	0.6863079156483876	0.7980173955353758	0.7642165207612306	0.7753289603151561	0.6097019253396282	0.7623225244812669	0.6916125347422859	0.7894727630463699	0.764544046884215	0.7818571634823477	0.786314651899622	0.14135786507705358	0.2035845224546109	0.7652363917699994	0.7910754323457561	0.7715797529674375	0.7828058118426553	0.7744718103410284	0.46921401008994235	0.7715241690827428	0.1504808864301696	0.7795061525596979	0.7659798483975954	0.9715205402920081	0.18281518034552754	0.18302193696481778	0.6248977277603732	0.6192821112419439	0.5340832478274885	0.7894340373518959	0.4797249024980451	0.18047580553430745	0.1911074095783273	0.4998815426348959	0.7823873815417721	0.6053593669733566	0.6059611153028647	0.758348204019411	0.0	0.2318318468427569	0.7734692634610288	0.7843996679183536	0.2034897095254297	0.7829198826122116	0.2361429541996703	0.20753705638965297	0.5569607718309864	0.7930441620340956	0.19708875150269375	0.7673214644155449	0.8020630438148916	0.7808862757773818	0.22988195684320598	0.771294037465998	0.6095748232994976	0.973030233245169	0.5476312465646936	0.20663509667008298	0.47842124188726126	0.260586281048513	0.7694021704111271	0.2719912105635625	0.968883694902523	0.9745847294846608	0.9816246604650055	0.972410883639759	0.8944008367005337	0.7897649986094902	0.9717866567948791	0.7955088958707662	0.9606136096127933	0.9741228943567737	0.9450043268943661	0.9738278298935471	0.9500388075536175	0.9771389631292668
NC_CAS_M9	0.7825419931610128	0.8038102491997358	0.5070287883541498	0.2228011018237139	0.6326742057288476	0.7127212809675582	0.8140031137025652	0.5478037694534631	0.6126316327647612	0.6163132005590799	0.9701676220862717	0.7137495229170258	0.8230248266890944	0.7891004776524871	0.8025075983154555	0.6251751260984671	0.7873512218915395	0.7160783278629395	0.8147502056099016	0.7899810665210357	0.8017892062259944	0.806946926710391	0.21274251537200256	0.17642279325216928	0.7905027339935762	0.8139451006688616	0.8017302472460861	0.8057609751484531	0.7995183323040348	0.453273823083272	0.7987981329932764	0.22302716819345117	0.8016562575928351	0.7932472369009166	0.9723215927982807	0.21247031165684108	0.21607200626168319	0.6480568577051747	0.6366868237733485	0.5194385958073314	0.8132737157674874	0.4633849789849908	0.2080966873567842	0.21233326218394252	0.5000630446139975	0.8064735072175583	0.6153087740760762	0.6294653408349518	0.7857661438957524	0.2318318468427569	0.0	0.8015043634339324	0.8076279424954977	0.21782558988501724	0.8065882800911569	0.21743711642398028	0.21855911386764862	0.540128501655346	0.8120680284533901	0.1912741058218029	0.7930229482667039	0.8232735329195784	0.8030589724553835	0.22296173615629586	0.7924013172154549	0.6211853925756824	0.9712001023815471	0.5349911319645103	0.21366913107395585	0.462141825598482	0.2266034146947105	0.7926806153461423	0.23175443683834013	0.9673672704482752	0.9758456044593888	0.9824233794687115	0.9684162822099797	0.8853006657537954	0.8083198543878646	0.9705923349386159	0.8153727704830736	0.9589150962767172	0.973857540666596	0.946123062529945	0.9722603921745787	0.9429418166661567	0.9742768081885554
NC_SF_R9	0.340342638511399	0.15450751149700456	0.6960333249769216	0.8129239414997085	0.5915545340666715	0.36933472912289567	0.3292682106210852	0.7111027093638038	0.6241508943224108	0.5780058424995355	0.9496169147645822	0.38047100870539885	0.26412480110336256	0.3526747799628542	0.3167833301965661	0.5976056326327825	0.3523045699033873	0.36899536687109485	0.32902041626882167	0.33791874869299215	0.2614498572171723	0.28695323343737017	0.7773473372793651	0.7911140496469299	0.24819313876128515	0.3375738845554963	0.3138784261601769	0.2768738024704494	0.3502574983101685	0.6997177092006837	0.31369456162135834	0.7763318286582339	0.2601092413043576	0.25478809830052046	0.9452423138669096	0.8000575439129046	0.795652418044224	0.5911632409290712	0.6020436793687909	0.6951501712286333	0.25936704340223676	0.6992738300772655	0.7820651392733601	0.7956113217531138	0.6948595586750523	0.26967771187291933	0.633841828644786	0.5822300897326245	0.33452222420628475	0.7734692634610288	0.8015043634339324	0.0	0.2751768700161893	0.7863347939966142	0.17970605072417664	0.8189241173945159	0.8132938667420657	0.7129078615664476	0.29908482248613266	0.7988263847124639	0.3469564756664984	0.2746025869000563	0.34182651076183046	0.8083699103105454	0.25699316632833563	0.6274474948388937	0.942696592625937	0.7093427021284878	0.782546453790437	0.6992842091779257	0.8168242969478271	0.2473765577408097	0.8174489425326215	0.935491730313367	0.9564854878784961	0.9697552148151488	0.9380169291882916	0.6831585663395376	0.34612064562362627	0.9504301026051287	0.29414938033247473	0.9134452990182109	0.9515042975783735	0.8854217247718488	0.9489126228138742	0.9456652345576041	0.9623508774798596
LP_SF_R1	0.33802596414613	0.2790318411654193	0.7185753807687457	0.8176695664128603	0.6285748432276257	0.3673618050356178	0.32150702511557955	0.7338932178856479	0.6525030287480063	0.618330405765605	0.9323237251586168	0.389428229978052	0.2592437171882554	0.34858920858138415	0.35343567815426224	0.6315839409066486	0.35155301953348217	0.37389683325581674	0.3249645775655192	0.3279311032177719	0.25480858320431393	0.23079843700392158	0.7843505581083405	0.7974893738606604	0.2537614772612306	0.32436393024708005	0.3535912894252503	0.14858013369247658	0.3059754906612367	0.720040455122496	0.3516268239778658	0.7856048833789014	0.2545391599906723	0.25703717433170664	0.9324440393871849	0.8054780814122401	0.8017760899422479	0.6226388316136627	0.631190138550951	0.7186970493308021	0.25883565437994893	0.7198260861624393	0.7882655763519819	0.8011538729866973	0.7162836099320924	0.23395237294083052	0.6616255397304992	0.617392189368902	0.3428518266123666	0.7843996679183536	0.8076279424954977	0.2751768700161893	0.0	0.7925938447362884	0.2838295791073862	0.8189492564640942	0.8150812253249826	0.7344666206560956	0.24383061725551777	0.8046105643835326	0.34639447599401146	0.25899333848037953	0.30276903737410277	0.8096527154072687	0.24439574783674925	0.6553437252402085	0.929251047254768	0.7347460623743414	0.7917877198487284	0.7176927769808287	0.8156756476062265	0.24936783215618655	0.8173129824759179	0.9222475090122209	0.9487909175959227	0.956955976733672	0.9218509590013669	0.6520838368376202	0.3040041639895689	0.9365260832598842	0.18359021574943918	0.9194476253923831	0.9481962915952785	0.882447035538702	0.9389510329899189	0.9326982663802579	0.965637085037991
NC_CAS_M6	0.7687650142910918	0.7908632369310502	0.5204945594525515	0.19956010292637658	0.625057107078762	0.698618146216182	0.7994266141473595	0.5694150467230332	0.6124147046742897	0.6069029090593097	0.975274687040538	0.7008154721969861	0.8063948177834745	0.7734938414746992	0.7825096201467368	0.6230144572988454	0.7736366544662449	0.7023309615618157	0.7981116975853875	0.7753121961424082	0.7895622717012222	0.7952042127556578	0.19773834910866783	0.19290970595673285	0.7784702741593287	0.7973302352893548	0.783281539593968	0.7930523332053668	0.7849756650573403	0.4623090630952683	0.7803862833643164	0.20616252101159327	0.7893021241944133	0.7831273658225674	0.9747518116588634	0.1860867389570275	0.18812222791986505	0.6395589541239146	0.6341311318458482	0.536785863358656	0.7996683301712555	0.4732512574638777	0.1510402445230589	0.1905513443370814	0.5072786469133964	0.7917607121803107	0.617184632977279	0.6186815030204489	0.7697436908634517	0.2034897095254297	0.21782558988501724	0.7863347939966142	0.7925938447362884	0.0	0.7918150862696702	0.21708934703708627	0.20255847379914235	0.5591242574613937	0.8011378629459562	0.19424341897471134	0.7759977535117712	0.8109652678457108	0.7890458778762134	0.21234591489643645	0.7847904085002767	0.6219017641113234	0.973616227645369	0.5570468977845714	0.16862734944792454	0.474380970925217	0.23161526116837397	0.7839032426524306	0.24189250065490506	0.9692549758879803	0.9781992382342605	0.9830772958986255	0.9722429366507573	0.8916197548039153	0.7961274802915975	0.9744019935133108	0.804597929615884	0.9623708101043387	0.975335116014137	0.9466044567066106	0.9765328557729218	0.9505073232933149	0.9775872577964595
NC_SF_R8	0.3556729117817538	0.17774046317400588	0.6995827863553413	0.8181520354731017	0.6048759659210673	0.39745652163804884	0.3451109735872443	0.7161415366223011	0.6304259341245904	0.5926829462203818	0.9448762534399655	0.41631545393558284	0.28631122813817894	0.3804490105797249	0.3336876393946756	0.6071907166195669	0.3788269260508614	0.40303562501250334	0.3445959810932918	0.34819837975186924	0.2696513763915226	0.28908606919658936	0.7840343026693843	0.7958066437949763	0.28354612672577884	0.3419543402929939	0.32973106486709314	0.28656710930737134	0.3597705268460924	0.7065643697671313	0.3333606010595854	0.7865546023188544	0.267159588194966	0.28810909215687064	0.9448343148925527	0.8073308078601078	0.8028091049269255	0.6012107630924857	0.6035688440245831	0.6987845166931084	0.2833679153387755	0.705534939491753	0.7888568041084609	0.8018893482479137	0.7002544151460649	0.28931481033067186	0.6424021473915812	0.5929223025070558	0.35564964190988496	0.7829198826122116	0.8065882800911569	0.17970605072417664	0.2838295791073862	0.7918150862696702	0.0	0.8210635555270431	0.8180789675376409	0.7190730030095259	0.3027220559141671	0.8024285321911049	0.37186474005068393	0.2801229305115617	0.35381242023163906	0.811447463499537	0.27070334755790726	0.6357047676193847	0.9396905033215702	0.7194543382731123	0.789500629120296	0.7068830116412353	0.8178983696837717	0.26281738064377363	0.81992807401956	0.9330028074062015	0.95484558558962	0.9685570791903793	0.9356645853537119	0.6543881818558421	0.35058917707166537	0.947374933708759	0.29846812464401457	0.9085009606340263	0.9492726876509593	0.872785596115951	0.9463742598433187	0.9434670927203905	0.959448867841491
LP_CAS_M9	0.7980458377521843	0.8194524005930183	0.5285598800484753	0.20290292071056104	0.6506577458656292	0.7248305144985548	0.8210748276691034	0.5725872157758061	0.6396775766716654	0.6404369121834016	0.9716275400261021	0.7244932869457205	0.8288245014584781	0.8034739273109912	0.8177021976012598	0.6473454500526452	0.8014855465774505	0.7275240462013081	0.826926282678637	0.8033679398500643	0.8160039013793113	0.8192565997421888	0.22087203118678442	0.20728596263885463	0.8063726977610214	0.8247289618600693	0.8141775630963413	0.8178177724280301	0.814151139983254	0.4745471478177177	0.8125222795084426	0.229755223010681	0.8178386751990668	0.81155396786046	0.9712620907470663	0.19908161399290702	0.20483980285266273	0.667721817141336	0.657621980201048	0.540366038129016	0.8215929294213997	0.48307832135255785	0.21184185711797948	0.19683487551749856	0.519677017877968	0.8185867683062444	0.639942319397367	0.6512551774918689	0.797987212025094	0.2361429541996703	0.21743711642398028	0.8189241173945159	0.8189492564640942	0.21708934703708627	0.8210635555270431	0.0	0.19361788918220466	0.569561084610819	0.8220422159312956	0.21715568060866383	0.8070439966316779	0.8314389992987483	0.8163869585176591	0.19157403422235442	0.8094313666316931	0.6503922675066565	0.9703001743007843	0.5591435634820983	0.22055622253075607	0.48289191631249917	0.1842188290492462	0.8140241019575571	0.1846435709135625	0.9649252420014979	0.9769106506012347	0.9811689082791762	0.9697540670304328	0.9017078311805654	0.8232506776721529	0.9719398827005401	0.8270236201634227	0.9567764493835205	0.9723588640147053	0.9508264421840356	0.9715849987391345	0.9464997641927524	0.9769520747414238
LP_CAS_M5	0.7917888425037456	0.8147129974805171	0.5401164421371017	0.15034261869540128	0.6577114932594191	0.7171769961209534	0.8214553368734705	0.5758707349537806	0.6498282215993197	0.6448281274516697	0.9732691326197879	0.7184299042055596	0.8284610041944483	0.7947536886743224	0.8077580025315119	0.6518632537450358	0.7914911754965714	0.722989180669962	0.8211004797173274	0.7964323981041224	0.8137240862677069	0.815510187768364	0.20110991861808628	0.19674269648164894	0.8001747404952766	0.8204769789215095	0.8058834479558431	0.8124502023380071	0.8079586327884509	0.4846469043206545	0.8037407141933931	0.21623043043416282	0.8138491983745054	0.8035971939514243	0.9738861851968218	0.1721063780411232	0.1746582672288331	0.6770549642818301	0.6650384709109901	0.5497806262680204	0.8192649743500089	0.4970601222561887	0.1857372487276891	0.18133467314335325	0.5285208304883864	0.8153444460444753	0.6530088577692239	0.6569808424354899	0.7926564833866154	0.20753705638965297	0.21855911386764862	0.8132938667420657	0.8150812253249826	0.20255847379914235	0.8180789675376409	0.19361788918220466	0.0	0.5751122931964641	0.8203114609074121	0.20286953481354317	0.7961552268406017	0.8296019516815015	0.8084759220327957	0.15393210471314933	0.8049917118746668	0.660028902512655	0.9742900720643325	0.5649239207829121	0.20684822701504854	0.49239541929265285	0.2114894975741783	0.8069701099771419	0.22696976563275537	0.9694210990978684	0.9779054244470123	0.9836789961904342	0.9739302763193562	0.9037338678629914	0.8172586470798244	0.974394948840795	0.8257981420319164	0.962307389498647	0.9746718603799502	0.9515877904310477	0.9756705357859021	0.9504613938694286	0.9770248896354149
LP_CAS_R5	0.7347797416124142	0.7151730430358508	0.3262951084023387	0.5753145768295969	0.42322374726925327	0.7025072363678809	0.765437367551704	0.2066255137329039	0.44898511854490636	0.4568676524468731	0.9541507632194516	0.7068301361039184	0.7526516724124668	0.7441784800735788	0.7559793613611424	0.4250903040564969	0.7448372551007022	0.7014903264666551	0.7680388710050471	0.7383698938928962	0.715482281536217	0.7271796422296487	0.5479449991866455	0.5482400821664025	0.7030827707971964	0.7647611146219427	0.7561978043581905	0.7348659565609352	0.7610498368119553	0.3675433446982327	0.7548287206333216	0.5546960172884924	0.7160810965902714	0.7028968996504602	0.960220361799752	0.5685445233281824	0.5691317142354297	0.4690282200292185	0.4261917685565575	0.31966589637001597	0.7476636991998682	0.3669003286771444	0.559788279104656	0.5623734805596411	0.327167901174547	0.7263268285441215	0.45133847563714957	0.45785909602894903	0.7390725931921657	0.5569607718309864	0.540128501655346	0.7129078615664476	0.7344666206560956	0.5591242574613937	0.7190730030095259	0.569561084610819	0.5751122931964641	0.0	0.7312839927115242	0.5467532239766901	0.7494694089120112	0.7535388598323138	0.762815297971705	0.5686068181258824	0.7054603697682575	0.4497252830382582	0.9584840916312698	0.20105143569092085	0.5545343119229094	0.3734452447089536	0.5652135361890357	0.7075755552401503	0.5595328668303113	0.9545115571752328	0.9590747429939824	0.9747194285725173	0.9530323004548094	0.8402950212608784	0.7714876452196531	0.9591258986132061	0.7444072409191859	0.9285979249274294	0.9606261158358665	0.9018245688502791	0.957825650032625	0.9376722920063149	0.9494488148698706
