2M.9.2	1M.8.4	2M.10.4	1M.10.1	1M.6.1	1M.9.2	1M.10.2	1M.8.2	1M.6.3	1M.8.1	1M.9.1	1M.10.4	2M.9.4	2R.6.3	1R.9.2	2M.6.4	1M.7.3	1M.7.1	1M.9.3	1M.6.2	2R.7.2	2M.6.1	2R.8.2	1M.7.2	2M.8.2	2M.6.2	2M.9.1	1M.8.3	1R.9.4	2R.9.1	2M.9.3	2R.9.2	2R.7.3	1M.7.4	1R.8.4	1M.10.3	2M.8.3	1R.6.2	2R.8.4	1R.6.1	1R.6.4	2R.7.1	Input3	Input1	3M.7.4	Input2	3R.10.3	3M.9.2	3M.7.1	3R.7.4	3R.7.2	3R.9.4	3R.10.1	3R.9.3	3R.6.3	3M.9.1	3M.10.4	3M.7.3	3R.7.1	3M.10.3	3R.8.3	3M.10.1	3R.8.4	3R.10.4	3M.8.1	3M.8.3	3R.10.2	3R.6.1	3R.6.2	3R.6.4	3M.6.2	3R.7.3	3M.9.4	3R.9.2	3M.10.2	3R.8.1	3M.6.4	3R.8.2	3R.9.1	3M.8.2	3M.7.2	3M.9.3	3M.6.1	3M.6.3	3M.8.4
3R.10.2	0.559688114648	0.751188314354	0.854064900763	0.719602887219	0.607988181586	0.848824773959	0.629024504924	0.849404841514	0.669876908322	0.576368977452	0.851029934525	0.602304972069	0.715016540076	0.539864237604	0.528132088543	0.663190648468	0.690454390691	0.858677522135	0.677210805819	0.841427704261	0.591198155587	0.749548944706	1.0	0.840636789115	0.675323309852	0.452523905176	0.655994953017	0.582139300371	0.730466655533	0.855671269592	0.646397558229	0.663905533851	0.839540449035	0.776138522741	0.702016247737	0.514518165635	0.555153918435	0.625909879933	0.759892533595	0.580851924453	0.544606767658	1.0	0.768275477986	0.687609959154	0.445975939898	0.58145770379	0.734278603707	0.477373978824	0.599491263068	0.55018422718	0.735650597213	0.585116749209	0.767996262416	0.707975870209	0.667010852087	0.888917125993	0.757697800236	0.632549519776	0.529946186753	0.593845847814	0.610469021767	0.453800027541	0.627874500194	0.681252131525	0.576851066431	0.746412737583	0.0	0.593912131053	0.616640971662	0.476023213195	0.657403274157	0.790518881217	0.3897799444	0.476076587292	0.329805022972	0.755353092195	0.740041393986	0.685921459324	0.759610954697	0.651014601273	0.583709403168	0.784868978843	0.620149323413	0.801436493898	0.840964324851
3R.6.1	0.811007999778	0.819100432665	0.793044091103	0.829844487011	0.846729087772	0.782344973951	0.863134502395	0.783545364395	0.787140840094	1.0	0.78688689355	0.822153331344	0.794699430259	0.862677960599	0.851844121904	0.514405243042	0.796882639294	0.802199586154	0.791533132276	0.766674478958	0.492279265103	0.81746895955	1.0	0.76495806473	0.827154534031	0.825773226679	0.774558077496	1.0	0.797882388768	0.79625987691	0.765285820256	0.515889841823	0.762565404673	1.0	1.0	0.850551450229	0.791279425037	1.0	1.0	0.829159547006	0.785150698487	1.0	0.887304419551	0.918046963667	0.813447107238	0.779874253032	0.939256173837	0.725948862718	0.862975874959	0.826945102335	0.842015987088	0.868033081044	0.857656861232	0.711719381456	0.851360693123	0.850778269852	0.727829568623	0.666127615734	0.536508987372	0.86600518679	0.627222073924	0.778092947568	0.862592438923	0.792865198027	0.833176151557	0.814325809474	0.593912131053	0.0	0.827762815461	0.519635823335	0.593604222066	0.878539990713	0.708623100478	0.649553935601	0.591860515085	0.872769324616	1.0	1.0	0.753919135265	0.837643579578	0.863181984636	0.709216546631	0.683931516843	1.0	0.502706845477
3R.6.2	0.496712129756	0.735308829206	0.686626099532	0.547504908052	0.136466815299	0.669823255891	0.222021543	0.407219322279	0.429818280078	0.808000961104	0.676963784231	0.556090691294	0.545691640964	0.241297886365	0.188375008836	0.668268369222	0.456816374022	0.700956113932	0.442002033555	0.66510568922	1.0	0.167228948991	1.0	0.677847846304	0.197056176298	0.560506202285	0.394813713273	0.731549327555	0.26365771391	0.583277059089	0.401431671125	0.669320320322	0.695622761097	0.815042135909	1.0	0.195666291291	0.473084983432	0.731773338077	0.745148686449	0.070103057265	0.517868616524	1.0	0.697785498032	0.68046861855	0.412608703691	0.640731525109	0.511388341948	0.432055158283	0.503051107663	0.736973640421	0.580737073008	0.249509840778	0.644047944264	0.460681303622	0.299756562932	0.486954734008	0.782862505047	0.408672393507	0.565087532749	0.395923286145	0.722638419457	0.321629122934	0.636607556482	0.538710489507	0.389113839469	0.735164284717	0.616640971662	0.827762815461	0.0	0.350393391494	0.547032755777	0.60357088401	0.457999020793	0.33246124814	0.683668182652	0.63995671356	0.349087671751	0.220663656072	0.744701248068	0.592626876895	0.276761878308	0.480291800972	0.837639225662	0.504090239317	0.672562844377
3R.6.4	0.61626097362	0.83613448833	0.814465046509	0.652685982711	0.367264722069	0.805696150851	0.400899225052	0.613352589311	0.572169281842	0.827395447904	0.809409615711	0.680074866581	0.634027216228	0.459345500515	0.448973986738	0.609780095921	0.602966342106	0.822027985689	0.5835825774	0.792985422112	0.798785620801	0.504293346738	1.0	0.791602671271	0.528772753964	0.643896420741	0.548489886221	0.686295732509	0.455364707168	0.817115208357	0.5316260204	0.610870629068	0.789678231308	0.812570205741	1.0	0.427103631532	0.62602726391	0.744545068937	0.648590601067	0.30756456162	0.618075067896	1.0	0.695968747387	0.718995162403	0.527688089027	0.648779066106	0.691046493095	0.480155602049	0.691554754665	0.705321743525	0.6769875508	0.426556163204	0.721699616561	0.667851860082	0.545777390236	0.706353547226	0.747041437419	0.536339170174	0.471016448271	0.633878437418	0.667244114209	0.368256093934	0.655292689361	0.582796379864	0.475847501249	0.832130000011	0.476023213195	0.519635823335	0.350393391494	0.0	0.410561441834	0.650083217941	0.40715976978	0.445053104237	0.582689999289	0.722030162936	0.521701384208	0.416108819997	0.413607644253	0.70366556569	0.512472660169	0.575224678934	0.704545601958	0.551829975342	0.543128429137
3M.6.2	0.585591816176	0.5633216424	0.577718596449	0.426612299533	0.450108285288	0.513125039224	0.417265941537	0.563872045644	0.494854265808	0.860806179841	0.550536182106	0.579700875726	0.471089857266	0.505914541567	0.54412031888	0.51155052544	0.434984434696	0.551360752473	0.469975551204	0.774946717881	0.797122349957	0.665643812709	0.798988407831	0.583939993816	0.673074006338	0.680136343746	0.557731753732	0.822562552304	0.611482359898	0.627890824618	0.602426554505	0.512615248716	0.796676789693	0.760156299161	1.0	0.606397394557	0.783403028704	0.822662543352	0.638398065946	0.578507630792	0.815595647463	0.7802807646	0.704148114623	0.659344362363	0.551969550764	0.600439961468	0.85285632969	0.525979296123	0.774931282249	0.603027034503	0.516417087584	0.640453206094	0.474005187296	0.637505273394	0.768341872624	0.586328840765	0.577192895239	0.585934760014	0.651811014328	0.730138512976	0.484374566474	0.495888850159	0.551030079766	0.68371959291	0.406462488059	0.640004132588	0.657403274157	0.593604222066	0.547032755777	0.410561441834	0.0	0.687138980528	0.477956538258	0.585891370654	0.628544814875	0.642400234264	0.611066586597	0.723587305584	0.687245835381	0.606073982385	0.67061776395	0.659257131886	0.599619644768	0.540208290942	0.632235238021
3R.7.3	0.942950595944	0.919639940046	1.0	0.844995335735	0.546399876173	0.81363973156	0.548160367209	0.808198959519	0.920364463134	0.840029076359	0.816474084673	0.552961457867	0.821426852342	0.409048353044	0.507880754118	1.0	0.845983307251	0.82627606683	0.873012247374	1.0	1.0	0.566263364626	0.802183514028	0.803084077711	0.576988637288	0.846450549729	1.0	0.799538829899	0.701718104887	0.657319272201	1.0	1.0	1.0	0.819808033953	0.762624996155	0.510374456087	0.68039974627	0.753004280415	0.812858746254	0.610272083513	0.670195021259	0.627348905618	0.593338613722	0.614289609455	0.416886967856	0.702868423125	0.413504968078	0.482824496852	0.608415951217	0.766204970926	0.853686099444	0.530345760423	0.781815185482	0.387307676966	0.521429773716	0.421397954761	0.757230027726	0.553265675575	0.863228627406	0.513598467591	1.0	0.469098688676	0.666163018954	1.0	0.60574393938	0.702898818332	0.790518881217	0.878539990713	0.60357088401	0.650083217941	0.687138980528	0.0	0.590311168803	0.6285973854	0.893364065101	0.371054165536	0.345011308314	0.551706765371	0.851375357303	0.73749595169	0.489529022465	0.712112057442	0.578565648556	0.664688298503	0.844139309239
3M.9.4	0.501025336725	0.695019352786	0.767220846178	0.432730117433	0.377460735115	0.528822361006	0.40727855925	0.757236748372	0.419833493108	0.62494407289	0.538019907398	0.251183682129	0.373346098431	0.243094465426	0.354564252118	0.584642609256	0.356465669189	0.569216020476	0.369007507772	0.739644577313	0.824249346627	0.616138052316	0.754516152909	0.493845608449	0.635427088826	0.41457698854	0.495685855655	0.481421815248	0.577478011317	0.576485214291	0.476409012873	0.5858287453	0.735386859145	0.597654994581	0.759235091384	0.36046434471	0.340361507098	0.477829412651	0.526273812579	0.445147537083	0.329434880124	0.756667667167	0.736084380862	0.684864078945	0.373116030631	0.630496347219	0.645736458917	0.320698879062	0.615281075847	0.515679866432	0.471332889025	0.500156967375	0.554330813658	0.520228109297	0.690179248479	0.678611523808	0.664868760174	0.514957254276	0.445625914957	0.576798890631	0.646947145077	0.243105511048	0.539699780032	0.573913307763	0.291658346016	0.59412749716	0.3897799444	0.708623100478	0.457999020793	0.40715976978	0.477956538258	0.590311168803	0.0	0.558315755615	0.45950076212	0.496073846957	0.501397030625	0.611049908124	0.754271561589	0.664260746339	0.435213968753	0.72289931125	0.362009221017	0.560612541292	0.738602634651
3R.9.2	0.664761062441	0.78523447257	0.757901574715	0.796743151271	0.39517749956	0.746908954665	0.462208654523	0.53913357569	0.751820074146	0.891319836789	0.75155936267	0.635071321916	0.786806580362	0.445574114107	0.408497607306	0.511568256357	0.761877746431	0.767413834659	0.756341149444	0.731043921861	0.739944303184	0.249789168151	1.0	0.730625226963	0.182382511452	0.688336887403	0.738990786916	1.0	0.373960921091	0.609529090523	0.72965130822	0.512879551689	0.745929079448	1.0	1.0	0.415535037123	0.567808257823	1.0	1.0	0.335286207043	0.59088572897	1.0	0.752821601541	0.716961145517	0.403401906093	0.651358805502	0.532744287938	0.491058922071	0.452973006353	0.743268061544	0.809953692917	0.44629094987	0.827205397433	0.490118767521	0.249094959488	0.533340283433	0.824345133858	0.312579188275	0.391997048188	0.37162552517	0.503769405355	0.423402432757	0.832714862266	0.817510645117	0.653081111537	0.670024123244	0.476076587292	0.649553935601	0.33246124814	0.445053104237	0.585891370654	0.6285973854	0.558315755615	0.0	0.544362252664	0.542985793841	0.549569685628	0.460026185736	1.0	0.643526575491	0.434155177929	0.410944337812	0.713456388504	0.795866435874	0.730036218309
3M.10.2	0.435967141314	0.832081330524	0.81345006171	0.674137027669	0.687394557352	0.806108199609	0.715343222549	0.806923328792	0.610983123226	0.353625599183	0.809203765713	0.696095450328	0.661882281018	0.61166390135	0.603769535471	0.610877681079	0.635520036033	0.819872532197	0.61993311247	0.795660674407	0.800399923108	0.830882261819	1.0	0.794537754578	0.747247279912	0.411969524303	0.593103994564	0.603111926015	0.816827720035	0.82695862226	0.580597823051	0.611783017564	0.792979323288	0.759226131319	0.844143783055	0.587057463386	0.655535178294	0.62042289731	0.780356436612	0.658638412856	0.647811407211	1.0	0.818633040445	0.711851632784	0.579476681267	0.713640022875	0.837918979738	0.625773613555	0.46756949594	0.494959680155	0.694031091889	0.666017402454	0.732010657993	0.694653967542	0.762283709026	0.880127121939	0.742646740276	0.57964815792	0.645734897518	0.667301363681	0.55630962928	0.544893175487	0.714402131724	0.651233327097	0.533775039562	0.703382835323	0.329805022972	0.591860515085	0.683668182652	0.582689999289	0.628544814875	0.893364065101	0.45950076212	0.544362252664	0.0	0.761426888719	0.833007054971	0.807145152182	0.780073975488	0.717547279747	0.658193618929	0.765968000927	0.615542287214	0.786651986697	0.795002918505
3R.8.1	0.919766150878	0.88845734429	1.0	0.809566806783	0.548784416013	0.752856350527	0.570130222582	0.744079849575	0.883647584752	0.777221165763	0.758350401929	0.580211141163	0.767765006795	0.382939504989	0.507596300849	0.831301266112	0.778423722252	0.776760963228	0.815748296733	1.0	0.825105557119	0.576909462476	0.729821833898	0.731682312253	0.602610849128	0.789181598607	1.0	0.699071600018	0.772683959071	0.53187027606	1.0	0.831851524777	1.0	0.758168001855	0.724571237256	0.501257267908	0.744206288761	0.692277526395	0.75132861129	0.636279402459	0.731246651313	0.732553594238	0.784496915713	0.742274063071	0.415081815139	0.714608241329	0.487802863316	0.405429864253	0.581645669154	0.741366416162	0.823837274721	0.612117535762	0.855070882819	0.475614320137	0.568273531414	0.404204096417	0.815368371331	0.271293739768	0.849962952089	0.509946923564	0.859610817573	0.36495124039	0.847725530228	1.0	0.471261678482	0.791218851141	0.755353092195	0.872769324616	0.63995671356	0.722030162936	0.642400234264	0.371054165536	0.496073846957	0.542985793841	0.761426888719	0.0	0.453234808031	0.556723979581	1.0	0.646587702691	0.498989423182	0.481969273586	0.489348872509	0.520853972044	1.0
3M.6.4	0.715866461381	0.901617678592	1.0	0.616588171031	0.25772274824	0.760895967437	0.300354646504	0.791802905647	0.661331064564	0.826874060587	0.765481534442	0.642537733695	0.590994019194	0.291349236416	0.430562752351	1.0	0.592151110744	0.783950320019	0.610114719854	1.0	1.0	0.455601815035	0.741977037466	0.743486994984	0.488309316976	0.801568586073	0.748210516743	0.725388380945	0.609059459558	0.568545124538	0.738770460976	1.0	1.0	0.68581551263	1.0	0.407205358759	0.803650340285	0.743592184182	0.497311566841	0.301239085434	0.809420907284	0.74419520595	0.688835293358	0.662652739357	0.460918137687	0.69904186254	0.571750095294	0.404572083857	0.686450431245	0.675522539907	0.643377604351	0.424427699739	0.589763393122	0.547197461537	0.461867615347	0.319629436569	1.0	0.634977646524	0.813926601189	0.592946008723	1.0	0.388905615046	0.560291278836	0.771788351117	0.472230506297	0.625140073699	0.740041393986	1.0	0.349087671751	0.521701384208	0.611066586597	0.345011308314	0.501397030625	0.549569685628	0.833007054971	0.453234808031	0.0	0.211135121929	0.737278628243	0.840564935319	0.46915667849	0.649827604896	0.670240885834	0.344451990388	1.0
3R.8.2	0.741829234767	1.0	1.0	0.771254927613	0.251138556899	1.0	0.349363926892	0.733008644758	0.705109610291	0.792192983663	1.0	0.810018865798	0.775986494681	0.358487605613	0.329476458465	1.0	0.736093805813	1.0	0.716107690681	1.0	1.0	0.326445007939	1.0	1.0	0.374521344906	0.763915881176	0.684326043133	0.615215589866	0.503777294836	0.746871776346	0.669345488383	1.0	1.0	0.779508451996	1.0	0.312202675074	0.758024211502	0.677032923057	0.636673776599	0.149646793796	0.763654594697	1.0	0.735280101387	0.722984964832	0.517497176255	0.705412153514	0.500068822377	0.470201059934	0.64073035574	0.854701407696	0.790452885225	0.318094242832	0.829861460217	0.568779231683	0.347502860223	0.578045043488	1.0	0.566831147343	0.77369556006	0.535230447393	1.0	0.40248780438	0.783401279072	0.717775279671	0.559292610744	1.0	0.685921459324	1.0	0.220663656072	0.416108819997	0.723587305584	0.551706765371	0.611049908124	0.460026185736	0.807145152182	0.556723979581	0.211135121929	0.0	0.635971445973	0.80651599532	0.384400537161	0.583455674025	1.0	0.419420960491	1.0
3R.9.1	0.685791888339	1.0	1.0	0.728115666986	0.712253134843	1.0	0.710633612249	1.0	0.629551107095	0.749038934841	1.0	1.0	0.721457332236	0.788690597264	0.794236171733	1.0	0.672811405398	1.0	0.645493248644	1.0	1.0	1.0	1.0	1.0	1.0	0.717980204967	0.596432056426	0.489443233902	1.0	1.0	0.571620134782	1.0	1.0	0.740986942642	1.0	0.770607099157	1.0	0.584435077362	0.389111307667	0.67990912838	1.0	1.0	0.825846658824	0.865984853292	0.884243037588	0.879841718547	1.0	0.836312666587	1.0	0.840190655859	0.754571453116	0.73033042815	0.804336846836	1.0	1.0	1.0	0.840056493961	1.0	1.0	1.0	1.0	0.748659972877	0.713533810255	0.645818502699	0.691326765799	1.0	0.759610954697	0.753919135265	0.744701248068	0.413607644253	0.687245835381	0.851375357303	0.754271561589	1.0	0.780073975488	1.0	0.737278628243	0.635971445973	0.0	1.0	0.856905372305	1.0	1.0	0.597166538413	0.572667015375
3M.8.2	0.754846843544	0.594183116338	0.537927021333	0.778520731748	0.646607575419	0.719132992462	0.674181396223	0.492148123995	0.725082723353	0.827337303611	0.724767418807	0.600809405119	0.767930466783	0.550357282228	0.535178518779	0.717908453358	0.737200285636	0.743832008736	0.730540871571	0.699764153203	1.0	0.571582809621	1.0	0.703466404944	0.591233617112	0.611279456235	0.709494602194	0.784611975969	0.53221067393	0.784450551629	0.70119173645	0.718736816189	0.720063637085	0.906779968215	0.618265007544	0.525265959814	0.534136318967	0.78477771073	1.0	0.621049899949	0.550840673551	1.0	0.721197421373	0.669723029517	0.527279578542	0.650498173691	0.664843944703	0.677638042638	0.594655863424	0.698653901561	0.695258516198	0.618340850355	0.813775232972	0.518301068973	0.671091034725	0.674519358769	0.397271943421	0.439047754386	0.782948641434	0.553229962371	0.587692944071	0.595567069217	0.689284214257	0.800836728091	0.466866897011	0.759004903625	0.651014601273	0.837643579578	0.592626876895	0.70366556569	0.606073982385	0.73749595169	0.664260746339	0.643526575491	0.717547279747	0.646587702691	0.840564935319	0.80651599532	1.0	0.0	0.457877504607	0.65921563406	0.693297384958	0.777332267419	0.698526167637
3M.7.2	0.68164735185	0.815549898222	0.794744840579	0.707491441372	0.349112564313	0.786527421181	0.411554157456	0.58431922402	0.650357668307	0.706418401704	0.789993459512	0.511281020276	0.674964243088	0.258822543081	0.206421351395	0.785777703186	0.662939262749	0.801924430885	0.655998586419	0.774815440791	1.0	0.335899981581	1.0	0.773555317311	0.357165824964	0.539428311335	0.634479956807	0.636651869957	0.46067772631	0.648245236454	0.623040074213	0.786284725631	0.778052196138	0.809440746146	0.786586365737	0.221563691838	0.438722009994	0.620292973778	0.857092340892	0.282778801639	0.442956936772	1.0	0.624039236181	0.612974137724	0.377646529794	0.593931471379	0.400838123011	0.395489911011	0.444133897943	0.748352342866	0.640906854444	0.321232571351	0.747651834374	0.381527844244	0.394962586621	0.552635372449	0.610325581119	0.370652247566	0.662299082579	0.35782886116	0.813100499833	0.310933992884	0.75504253114	0.6992134255	0.445838421535	0.811650557953	0.583709403168	0.863181984636	0.276761878308	0.512472660169	0.67061776395	0.489529022465	0.435213968753	0.434155177929	0.658193618929	0.498989423182	0.46915667849	0.384400537161	0.856905372305	0.457877504607	0.0	0.552816995787	0.70768379654	0.67232738468	0.774077347752
3M.9.3	0.800411301233	0.809320413917	0.78051277415	0.707880437727	0.528256536408	0.768580976893	0.595225553667	0.539845357089	0.773936858538	1.0	0.667323414926	0.812672620196	0.782353445264	0.57173519275	0.548857682772	0.61324499207	0.784778887508	0.790675322699	0.778831391189	0.750995499137	0.840188912759	0.403434727355	1.0	0.749061370414	0.442778572711	0.816641194921	0.759858841464	1.0	0.571777455841	0.549487572522	0.749430821257	0.614488448104	0.746362583234	1.0	1.0	0.525980023018	0.778548950064	1.0	1.0	0.467197870541	0.771715802865	1.0	0.793699910264	0.781838245789	0.567911295705	0.707346730916	0.63385416532	0.585158438754	0.601229331454	0.755459076899	0.834365916819	0.569158205852	0.851307229279	0.61195646873	0.454957846251	0.463773934895	0.848528139362	0.311756514558	0.655481152754	0.469669428761	0.677369475434	0.520737559292	0.856627605739	0.782474035507	0.655477217497	0.804068039612	0.784868978843	0.709216546631	0.480291800972	0.575224678934	0.659257131886	0.712112057442	0.72289931125	0.410944337812	0.765968000927	0.481969273586	0.649827604896	0.583455674025	1.0	0.65921563406	0.552816995787	0.0	0.723341261481	0.776304111286	0.749863633058
3M.6.1	0.749445100906	0.72787134152	0.806264004938	0.632417623341	0.730820104617	0.54246413924	0.702339569741	0.797755688161	0.696381601533	0.796690144037	0.552103343078	0.414847959666	0.559608578474	0.479002329577	0.68418532306	0.591599914954	0.609549874498	0.590030717677	0.638913566469	0.782723055369	0.789103713933	0.828291096296	0.724736741812	0.507620901004	0.837085752999	0.490404932841	0.789735094971	0.731849707561	0.810610245317	0.562819616556	0.781490192209	0.592794274651	0.779076953776	0.776791038318	0.563381241557	0.693268057115	0.574262423216	0.732055152465	0.744373089312	0.838910618279	0.557848200116	0.718404300157	0.761617048052	0.766330888323	0.588292448191	0.747779208483	0.649494451435	0.543693669988	0.720235909638	0.555482718937	0.657873609681	0.807535462109	0.595022645507	0.661441349658	0.856557381262	0.504904015593	0.690887676742	0.525682830695	0.632562143276	0.721757903444	0.65411421412	0.413052646458	0.59235626057	0.801630948707	0.508018591718	0.432632468676	0.620149323413	0.683931516843	0.837639225662	0.704545601958	0.599619644768	0.578565648556	0.362009221017	0.713456388504	0.615542287214	0.489348872509	0.670240885834	1.0	1.0	0.693297384958	0.70768379654	0.723341261481	0.0	0.792646391509	0.781831069949
3M.6.3	0.601352735599	0.864148182313	1.0	0.518117120379	0.394576151294	0.695127737591	0.424799368292	0.661405942988	0.501518588154	0.759986714706	0.703738119634	0.766424923292	0.453843491585	0.453967952205	0.637272771621	1.0	0.411420394129	0.731835124542	0.431232904902	1.0	1.0	0.745012737267	0.657836910327	0.660922433646	0.747952432502	0.729539124052	0.619690821367	0.56935835691	0.715420131701	0.721103267061	0.597734248405	1.0	1.0	0.582982232074	1.0	0.605254901258	1.0	0.609055055569	0.290811044557	0.483301306992	1.0	0.662362868009	0.836355242829	0.787881103103	0.61086503701	0.791098395079	0.811769284471	0.568231222802	0.868437482034	0.724985255978	0.562241420686	0.607576568368	0.642218556684	0.73999097084	0.745981125231	0.532864658234	1.0	0.752940310591	1.0	0.818715442828	1.0	0.517801080465	0.60831972215	0.66460159436	0.298169367537	0.753116916957	0.801436493898	1.0	0.504090239317	0.551829975342	0.540208290942	0.664688298503	0.560612541292	0.795866435874	0.786651986697	0.520853972044	0.344451990388	0.419420960491	0.597166538413	0.777332267419	0.67232738468	0.776304111286	0.792646391509	0.0	1.0
3M.8.4	0.625591680877	0.648762084112	0.570632130357	0.678135079373	0.721356250873	0.535359612256	0.760246159227	0.539418424943	0.551419835776	1.0	0.550579754985	0.657265184306	0.629338463472	0.759202273823	0.73379355711	0.53199878807	0.582807896484	0.599276527331	0.565771708445	0.479847468721	1.0	0.644165409387	1.0	0.483597152007	0.670924020266	0.671008309005	0.508376031594	1.0	0.585939225529	0.657222680854	0.480150594907	0.534274381906	0.508953205037	1.0	1.0	0.730677848517	0.56495178252	1.0	1.0	0.700805319804	0.593790727597	1.0	0.850282746492	0.888077892169	0.818591141121	0.896966830121	0.92087568651	0.875649767443	0.774925175758	0.835000951599	0.709633818777	0.771315016848	0.747580122654	0.799053626315	0.788808257221	0.790000834899	0.572567786853	0.6768149463	0.662307701997	0.766761802274	0.640299449806	0.789770218424	0.759006492344	0.675707451223	0.68693845102	0.635204268313	0.840964324851	0.502706845477	0.672562844377	0.543128429137	0.632235238021	0.844139309239	0.738602634651	0.730036218309	0.795002918505	1.0	1.0	1.0	0.572667015375	0.698526167637	0.774077347752	0.749863633058	0.781831069949	1.0	0.0
