2R.10.1	1M.6.4	1M.6.1	2M.7.4	1M.7.1	1R.10.2	1R.8.1	2R.6.3	2R.8.2	2R.10.3	1M.10.2	1M.10.1	1M.9.3	2R.7.4	1M.10.4	1R.10.3	1M.7.2	2M.9.4	1M.7.3	2R.9.2	2R.6.2	1R.9.2	2M.8.3	2R.6.1	2M.10.1	1M.6.2	1M.8.2	1R.6.1	2M.10.4	1M.9.1	2R.8.3	2R.9.4	1M.6.3	1M.8.1	2M.9.2	2R.8.1	1M.8.3	2M.6.2	1R.7.1	2M.10.3	1M.10.3	1R.7.4	2M.6.1	2M.9.3	2R.7.3	1R.9.4	1R.10.4	2M.6.4	2R.7.2	1R.6.3	1R.9.1	2M.9.1	2R.8.4	1M.9.2	1M.7.4	1R.6.2	2M.7.3	2M.6.3	1R.7.2	1R.8.4	1M.9.4	2R.9.3	1R.8.2	2M.8.2	1R.6.4	1R.7.3	2R.10.4	2M.8.4	2M.8.1	2R.6.4	2R.10.2	1R.8.3	2R.7.1	2R.9.1	1R.9.3	2M.7.2	2M.10.2	1M.8.4	2M.7.1	3M.10.4	Input3	3R.9.4	3R.6.4	3M.7.3	3M.8.4	3M.9.2	3R.7.3	3R.8.2	3R.6.1	3R.6.2	3R.9.2	3M.6.3	3M.7.2	3R.10.4	3M.7.4	Input1	3R.10.3	3M.8.3	3R.7.1	3R.9.1	3R.7.2	3R.7.4	Input2	3M.9.3	3R.10.2	3R.8.1	3M.6.2	3M.9.1	3M.10.1	3M.6.4	3R.8.3	3R.10.1	3R.9.3	3M.6.1	3M.8.1	3M.7.1	3R.6.3	3M.10.3	3M.8.2	3M.10.2	3R.8.4	3M.9.4
3R.9.2	0.15789620590095868	0.15962215582051717	0.13111645523156087	0.14081922693699395	0.13433420399664325	0.15074847904212227	0.12644616937947353	0.15896283861066937	0.16755336691615216	0.18201157039156507	0.14907383378197886	0.11822264981853291	0.14628584390669008	0.19719131773804133	0.16988809827955081	0.1696993217159259	0.14606928256223678	0.1185602344788821	0.10938893636727957	0.11814781908390462	0.15761676559432378	0.15228332028278574	0.13474570182008935	0.16973912659839205	0.16227302454260703	0.15103845884909853	0.17060070023627633	0.17346260217318296	0.1227853616758053	0.20702455432891936	0.14335281115293677	0.18493020242482117	0.14119606096701176	0.1491155984370326	0.11806015457027615	0.1695155097713019	0.13157316990760096	0.11939621870572757	0.1863351062248279	0.14000769903882043	0.1436148233771139	0.18021511936762927	0.14885872881565362	0.12506643904824521	0.15721827774180847	0.13543428525172654	0.14450071080822924	0.1196782016061344	0.19215443214774444	0.1542915198127518	0.1631386764384149	0.1235476122026853	0.1684274433104806	0.14776773451246264	0.144193929096081	0.17236983239164377	0.11557900342785127	0.14744449904124354	0.1869810766837755	0.16118350213138424	0.14900026576764003	0.15890530588517246	0.15577511401849434	0.13864540986643506	0.1482754438814776	0.18001134581588327	0.14921251746979272	0.12929834159482256	0.12132327195803505	0.1220555290958301	0.1305636668361377	0.14977398184580407	0.17253608979134905	0.1607197604357783	0.1502085040037526	0.1314882549178083	0.133172577596309	0.11907577645601596	0.11723047758385206	0.12571554691282147	0.0971702847988583	0.05307932319537638	0.12070152420598637	0.12710948931537494	0.13962487209628094	0.07625372271092375	0.1319247173832853	0.08939998387264209	0.06529229253593544	0.12211593467714747	0.0	0.13952491736428288	0.11544607847650763	0.10007567177952094	0.10560770004561715	0.1802740543177286	0.08501296713932463	0.10830495328667816	0.11310307285864314	0.0892413403948412	0.11738196957696072	0.12454211522474828	0.12222037777095167	0.07120842353671925	0.07723816448557651	0.1285306002731785	0.11318211671824208	0.12801580317495506	0.12917641174252675	0.17106495340472075	0.15280471565069131	0.12851598287795848	0.08602183791283423	0.15244518840386975	0.12171659644561134	0.12305417341086664	0.11805702247314263	0.10617902808001252	0.14949968855403384	0.11811140192366652	0.11121277602860348	0.10731020052952463
3M.6.3	0.11825402851112682	0.14756212603810365	0.22844326279355845	0.0884053099044098	0.08804400691668245	0.18719989812678983	0.15216432722055015	0.13271415741543702	0.137720311781575	0.15587386327878328	0.17315439116829737	0.17322792290193423	0.17603863601554587	0.18000000336375516	0.1370360408519596	0.1767846826299382	0.12167191043591713	0.1076242131372693	0.08493878448745106	0.21372530730449196	0.14849167708549557	0.17454017048514547	0.09652568423629908	0.15625890966055536	0.12238641821333561	0.13997104827353593	0.18684145683457196	0.21685493126503627	0.09734707030564142	0.20620237318108053	0.10340280437848617	0.1548290413644718	0.15541767612496107	0.18643095763690623	0.10983013833238367	0.1370082029264176	0.15665362359723248	0.11311482021760456	0.15090773385083303	0.09087409591260114	0.14397509536721376	0.15622449380911838	0.09892324963527785	0.08781145072849493	0.114617495394696	0.1625098321133106	0.1585484315162535	0.10124638956131059	0.1442997586741712	0.20815947702562704	0.17892787802662752	0.09170903567881557	0.17923668619105942	0.16016874357900074	0.09750898282725493	0.2423016947480576	0.0962883934805996	0.10649055137526912	0.16319786317646487	0.22224180196267324	0.16580903094101035	0.14789582717724517	0.17652831379387973	0.10088755816034534	0.18800420842499108	0.1723439187513357	0.1415705806893969	0.11058366449180851	0.08387166224357238	0.13558680159551223	0.11987503896038589	0.15335463356563944	0.14161173279770103	0.14053444809798513	0.17017747528971508	0.08621516116451916	0.12250979517810631	0.15113414932597882	0.09331554429785248	0.06447779368802754	0.18889251808957222	0.12861445279900338	0.1283648927103525	0.056081589254128206	0.06491591255405027	0.12186460493408521	0.10386045448068787	0.11724236774131777	0.0880818002083363	0.09571117783430604	0.13952491736428288	0.0	0.09215305292110504	0.08595390839227908	0.0690832603333254	0.24781557398127255	0.0852905490033116	0.06819809487485216	0.1013646799050906	0.07861652485883953	0.10619561574227125	0.10243129103651732	0.19854290608742595	0.12514787478510772	0.12702470151206233	0.0993425028684534	0.06785508178175173	0.045201593380088646	0.06556197269198259	0.12508339341054894	0.12496791476454007	0.11853267128732783	0.11720698074673482	0.07086147638306205	0.061208075898697284	0.05100894260352574	0.09833541663019257	0.08373830942136552	0.06344826374912252	0.07633009006913177	0.15172019951229102	0.0997527187044458
3M.7.2	0.16888191116554466	0.1411844400010696	0.19740146722174265	0.11437008179546478	0.10016029576405393	0.17883007029877632	0.1636194712309892	0.17927442923063033	0.17082834443351408	0.18455268377104886	0.16961824888347055	0.14541429161017272	0.1657452970720276	0.20081584707494313	0.1440307520235117	0.20772183720614215	0.13353078246654956	0.11642357841106454	0.09064763544489814	0.21734260043040135	0.18392923053013965	0.19169587227778342	0.11742212645343598	0.1656896754606158	0.16153000022354	0.13569684913906283	0.18035576016284857	0.22742879600404747	0.10406279579614192	0.21381208900042717	0.14981558643203924	0.1954686483635345	0.1496455038097618	0.17116758316899522	0.1309904546082311	0.16912875307923003	0.14883249775230045	0.1190432749314825	0.1760765096727107	0.12321474857562408	0.12770603119499319	0.1671450994011335	0.1257792384348261	0.10371938488353094	0.1436089227458231	0.18111450824304445	0.191154549482541	0.10990473052733243	0.18396708289088998	0.2059663140891735	0.1839694136772013	0.11697721985276505	0.19651665527168796	0.1462687740421334	0.1172289915599696	0.22816729550438616	0.09280329792178953	0.12523257774530477	0.1618204508874875	0.20445941724699132	0.1544228310846152	0.18162689790619624	0.19920610765873695	0.12412654384593633	0.1976647882034005	0.18658462905445378	0.15225927339281667	0.13552423506769706	0.11110721226047376	0.16222603457069856	0.1431347706453317	0.19170540005268197	0.14724063139906207	0.17185353416442417	0.18151566066295713	0.10331152758013394	0.13530693359478027	0.13731711128441637	0.0935430881952916	0.08414006345613068	0.14204471260830226	0.13415817503648195	0.13599326526558667	0.05407406628375915	0.0944034089966271	0.12460051889790384	0.11350231553798837	0.11970707945298384	0.08659603406884162	0.1263480479280263	0.11544607847650763	0.09215305292110504	0.0	0.09445045797382665	0.049935654528082574	0.21187483460444537	0.09270945342025251	0.07649076986738193	0.09855115723480894	0.08026344382393798	0.08445415531275863	0.09243944015108063	0.18250868970809378	0.12788302830438286	0.13722760535670267	0.09890127554300898	0.08057395623722333	0.08079410396538406	0.09832007676294913	0.12529008659338367	0.1354040114796275	0.14547160423737884	0.11196850493738146	0.08347730345858101	0.07887408429261077	0.06917971584083092	0.09466495782083899	0.08072325682276975	0.1070628705837633	0.10006169292229498	0.14832485021230254	0.10240958745942136
3R.10.4	0.11638614659917308	0.17530310883184327	0.2068294623702595	0.11128876104072397	0.10119628260701061	0.18726108002595937	0.16615554138125202	0.12137628018494806	0.13514117719487131	0.14524345797495605	0.19382097234893814	0.16636276413462858	0.19322257639142734	0.17507373721822017	0.1683118484818733	0.1678423515965217	0.13265741407587264	0.09480307901797172	0.09063344470673561	0.18057247725537884	0.11749501269871333	0.1696589790410118	0.10580466085053242	0.13782864049505783	0.11159230619345686	0.16160414248248284	0.21054474253314825	0.21399343403254445	0.09262719893887826	0.2441820563318175	0.09970579994560681	0.13912640499483805	0.17656362468100556	0.20475018821543134	0.10891686459129572	0.1328468764906563	0.17468141465681994	0.10901566815333877	0.13962659823548748	0.10550376013899451	0.16868713590513076	0.15377972629589795	0.1014787510935341	0.08774307694541564	0.11447334423078584	0.1754699826445342	0.16019160592795367	0.09378428555978034	0.1489453284172338	0.19470436118169757	0.1842773624367131	0.08407040797873211	0.15505973891527078	0.1712693969490731	0.12079500585180522	0.22282762461464156	0.09206294387870449	0.12045695621304388	0.15323977954458423	0.2152286614015336	0.19351054400637652	0.13266593901888304	0.17501082640767177	0.10775783054231024	0.1864577540367379	0.14938731381767484	0.11837418994643627	0.1102589128683501	0.08068363766532557	0.11244047777843025	0.09594779960022227	0.1727456158120457	0.13376125224099542	0.11665498291386285	0.16497524014928952	0.1027886673411423	0.12117505534607724	0.17203763380912562	0.09242252385052922	0.06871339986622141	0.13170975356970532	0.10456096378594987	0.12625896673853312	0.09340910109243533	0.10034831663058591	0.09972814863696973	0.12132260135751893	0.09673532706158551	0.054649099047343934	0.09354554277632113	0.10007567177952094	0.08595390839227908	0.09445045797382665	0.0	0.07589526294198996	0.20763355014332635	0.06554103700772373	0.08282804616864624	0.08372504803617165	0.06637244745992055	0.10393970492923219	0.1005335265958143	0.15199480683968153	0.1079255336567	0.09468572587994867	0.08841670031138511	0.0968374552627332	0.09223140072597513	0.07161114119490782	0.13928029580976106	0.12291443505076362	0.09875691014340951	0.10146654773010022	0.09971771156510868	0.07270834385747968	0.08431148145311183	0.08398398460526135	0.08434866468554901	0.10369548183918016	0.10249678821087574	0.12364471033168184	0.07476607218554145
3M.7.4	0.14525253492639245	0.1379928448783734	0.19818924292085327	0.08809850439274072	0.07634918218282566	0.1798618728686897	0.16056046941459992	0.15781536110072464	0.1421891180726728	0.16860329404848032	0.16726640098322876	0.16175306715702284	0.1831081965924511	0.1979092288902067	0.14929424771450994	0.20598575825232351	0.11378034721409135	0.08062748940188298	0.06374597926911192	0.20298184823804433	0.1587354606356189	0.19257067909700787	0.0890050226871906	0.13770243609435262	0.13679182365241235	0.13293853579417295	0.1738874630312301	0.22190279109658784	0.07228872987319908	0.21031726571289658	0.12033716548867335	0.1722370917355258	0.14989782759736728	0.1800264085882438	0.11047618392683825	0.14578296449116368	0.14629923530805183	0.0897154311738084	0.15947588113983016	0.09424705302633646	0.14278264623941858	0.15433970908467545	0.09725237479683478	0.08126084885983688	0.11997750756196399	0.17816179352291198	0.18965707132914195	0.08849283129780189	0.16826583245513205	0.19605155693042936	0.19571565783174988	0.08354128563997004	0.1761709795803431	0.16395580929167522	0.0995135739851887	0.22753937520759118	0.05544678813813209	0.08873899012847034	0.160091330418337	0.2100911417982176	0.16276397591930758	0.16004670673246724	0.19842238491902486	0.09098935964300123	0.20359865199331478	0.16827952283912684	0.11812201409326925	0.11442187269729305	0.08273780106743107	0.1421690085743162	0.12787844976332544	0.19007385734142002	0.14187341029441633	0.15413952877659845	0.19192648586633237	0.06588424699458606	0.10159231497612725	0.14545321592595128	0.062168913194060246	0.055893141044260276	0.1581309740344937	0.12101525627895501	0.10497880064193175	0.03741293662847419	0.06156335926448417	0.10569344225348509	0.09506048588926605	0.09966498131925527	0.0701001640649947	0.10511523785805407	0.10560770004561715	0.0690832603333254	0.049935654528082574	0.07589526294198996	0.0	0.22500191716533707	0.07746365815639111	0.05253678662408173	0.0880928862430991	0.06443256213582567	0.07858820472085751	0.066904709709345	0.1729100209625359	0.10960734270071268	0.12712794039465086	0.07868253288859056	0.07174551797139885	0.04378485484917458	0.06447866795817453	0.11661900222434064	0.12661015655917576	0.12266315673945889	0.11105346936677755	0.06693227407187505	0.047224771615426014	0.03688241145820289	0.07558350993973113	0.0590040406313364	0.07621697754125137	0.0735938806175309	0.13141484288930566	0.07568444830042578
Input1	0.2189135000826339	0.2076313109988576	0.14890478366439833	0.22966837590108086	0.21141434927875655	0.17825759392857035	0.18157827884218827	0.20282107632413557	0.19978182999237942	0.197960112570608	0.19248874007269642	0.1576381661442558	0.16390293385817253	0.25350933643638734	0.20774312200049452	0.16799177841951482	0.21006543043889236	0.18434121210679008	0.2148090164929862	0.1990157864336121	0.21723766483249415	0.13842800858995516	0.23784824379900887	0.1940162799890831	0.22823735288972552	0.2145857391016236	0.2067265600708337	0.1841825715933977	0.20343872144288488	0.2515555419224714	0.19384699572700187	0.21080910726331653	0.19998194757896393	0.1806047722266119	0.18620516131274525	0.2257506316959853	0.16851848692479637	0.22164180748587342	0.19574140704794854	0.2057461286670943	0.18409576000348277	0.20473765050299642	0.227242032633645	0.2173858073324026	0.2193323325067351	0.1654832817318238	0.16818434377463187	0.20795244448758712	0.2142512925983185	0.1603274923634741	0.1743529534187022	0.18274682903916573	0.20906570319241052	0.13973854976640282	0.22657623760978862	0.16397910878008892	0.196691273133001	0.2507002294810728	0.1768017567344047	0.18292228337912422	0.201724107935465	0.2000912496422395	0.1699832997791362	0.21850014492395634	0.16557364175565	0.2202904554999889	0.1743931830032956	0.23364583973477288	0.19894679092181036	0.20381909584601843	0.2198667305276305	0.17775147478836992	0.1885138887607448	0.24088233443773086	0.162438262644189	0.2035766882699869	0.21894986755497253	0.16592054275043217	0.19943451347988178	0.231609059745753	0.13861972264488176	0.20582425774168675	0.25195724592765684	0.24767878566785756	0.21876220390073448	0.16859107881411795	0.23683011275477348	0.221039561531514	0.21183031465405078	0.25930539996709373	0.1802740543177286	0.24781557398127255	0.21187483460444537	0.20763355014332635	0.22500191716533707	0.0	0.22400402750623866	0.19571601343691641	0.228824118615365	0.21613106825972023	0.23593296956638124	0.24930873910925117	0.07797105914231811	0.17915984114968583	0.18967778919100084	0.23680197934347935	0.22968417924476664	0.23588723084580598	0.21457286961966085	0.26870018899236275	0.2740885077102763	0.2686274601481614	0.21820863016728642	0.251412181470964	0.20507050421480208	0.24609272678352165	0.25432941245228774	0.21012633818651727	0.2438735246014522	0.20832530806541083	0.24132291200177397	0.20173236507491105
3R.10.3	0.10146733677737313	0.17581101525638282	0.19695348688120723	0.09906848369776383	0.10164371662806808	0.1853712292774824	0.15737438653630687	0.10039341666976742	0.12420712494500184	0.12518216723480652	0.1879545624504939	0.15605064436618218	0.18208858129330768	0.1563793353492688	0.15300707296285831	0.19229163362653232	0.11643199503311434	0.0790261236354809	0.08493400114778484	0.13363044156654702	0.11502434627649892	0.1821387647500421	0.07865157802806176	0.12669327555769663	0.11296091460378248	0.1565355295283885	0.19607791988548656	0.19150539098961514	0.08599631149347692	0.2386483570653334	0.09816445638271469	0.12663922359871269	0.17177402690340052	0.19868859581354675	0.09986329463366815	0.11663220456444051	0.15602508554397979	0.0735575335156278	0.1366836176808359	0.06878729635443372	0.16514906533571	0.14168242177054768	0.09327208821900045	0.09279948015432976	0.09193751935612268	0.1578588371108828	0.1360875257956403	0.07534277699767224	0.1383894873767144	0.19567412110961258	0.18849685902032884	0.09110628038764366	0.12631347805359844	0.15735773533686115	0.10909345917932735	0.19977530720442527	0.0832737964741632	0.1138474930054084	0.14985495194656884	0.1780160560114792	0.18795411498886752	0.12246363603664626	0.17461303819888918	0.09287816885977478	0.17808128091080289	0.1419426092203925	0.1190992988383192	0.0784511219133054	0.09074984532322322	0.08668787537451417	0.09072015762451102	0.1568210428246771	0.12811152991441907	0.11869644145873084	0.17207110071702658	0.09451436880339179	0.08218751383069361	0.14892986017582013	0.08155403767793135	0.0626617338699902	0.14390525720028674	0.06744884678249291	0.08346606081492222	0.08532135302398748	0.09627058213483353	0.0915624839003786	0.11593240699128804	0.05524043015368085	0.03546354435642201	0.054447710777811686	0.08501296713932463	0.0852905490033116	0.09270945342025251	0.06554103700772373	0.07746365815639111	0.22400402750623866	0.0	0.06551377670681235	0.08910832936170814	0.05422999816142789	0.10619467100213655	0.10033361507617787	0.1612101462649334	0.10029247337898592	0.07179124386727109	0.0619390345281333	0.07468101283482952	0.07970062234017525	0.08722774978241939	0.10871676342402647	0.08359864499572171	0.07736675064066921	0.05892260957878567	0.08988605111146915	0.07007863520437374	0.08846204128021251	0.05714060497766596	0.049572436437756134	0.10530778851046478	0.07837813230426795	0.08498747983768856	0.08135122925054261
3M.8.3	0.12368833061966944	0.13502609562869006	0.1952515124300532	0.09246214131299786	0.09758792432303798	0.17098165164897255	0.14531336350255974	0.1398500712749125	0.13805473025558734	0.1381470733102951	0.16318528104876545	0.14595834651161782	0.15819846298940604	0.1862508900279396	0.130471412677864	0.17327979819555006	0.1301117571737784	0.07419402247454536	0.08594595288090219	0.17243534194414833	0.1510818357753928	0.1630878650459833	0.09259584416436781	0.12792640228037555	0.12099243621606738	0.14032267166377702	0.1630445683058521	0.2100314679661643	0.09128302614334466	0.19971022228404708	0.11576807433415455	0.15774413377387356	0.14231933294111818	0.17619608496826583	0.09860639397985892	0.1351091113785775	0.14266154191292252	0.0965609188368103	0.15528939787274176	0.07552543383415933	0.13455552345804425	0.14355404368047925	0.08165982777215872	0.08857820611837637	0.12468711439175632	0.15170033304421326	0.1512694038367129	0.08860322571956837	0.15279754048179764	0.1876780659902096	0.16185547424176794	0.07041007828917119	0.14124843892216835	0.14587766678369515	0.10647658486808866	0.21548697219285765	0.072393782210862	0.07939372827705483	0.15126904317173326	0.18917104635555196	0.15672851953128786	0.14313569190146283	0.1648913547432192	0.10024178585363809	0.16826970677092873	0.16235768477618093	0.11004212267507839	0.10309943743020718	0.07937260534857701	0.11954361248201104	0.12714939783955553	0.1545617142321965	0.13447222467103878	0.15764585076603346	0.16085891674654612	0.083224190791372	0.11218917335653646	0.1252374499080769	0.08010929216805283	0.06125205636408552	0.1528951538486995	0.10815075184259662	0.12890526614027262	0.06963370225234969	0.04400124663199381	0.09119991589286852	0.07972034352746761	0.0907169081088529	0.059942821627013726	0.09289926644286957	0.10830495328667816	0.06819809487485216	0.07649076986738193	0.08282804616864624	0.05253678662408173	0.19571601343691641	0.06551377670681235	0.0	0.08482982637719376	0.06353216556335906	0.09282717010804231	0.08193304241224976	0.1541192043102966	0.08645345338851934	0.09941812411648282	0.06728060137359157	0.07366453673085749	0.04620748816593384	0.05802957582236185	0.1285805790788446	0.12066370242704601	0.1211999200993275	0.10795101878935101	0.07898304201045374	0.02824909916724735	0.06588168404449457	0.09664469185902745	0.05254788841399848	0.069037983954383	0.04387178415562743	0.12277714351109512	0.06894935785494816
3R.7.1	0.12080597003774113	0.1620206709929565	0.20403206200652393	0.1135346748359164	0.10205665019109444	0.18925169394044544	0.1554306067171413	0.12832837535428238	0.12339422980868768	0.1481486298957209	0.16166563625768918	0.16461226881394622	0.18638057945539935	0.14533349896488137	0.15606077194727683	0.183462980492593	0.13939866252153235	0.10108262118061212	0.10172834795163369	0.16426746956795998	0.12228532053957686	0.16771780966162889	0.10304552056937856	0.11511787639010818	0.12690042010748387	0.15156924120698814	0.19965849855522771	0.21048733142516646	0.09734584940659398	0.21267438126054453	0.1244204981451677	0.14418565441658385	0.16143476210432253	0.17653475505812274	0.1123049358843028	0.1179230328715883	0.13882092195028564	0.1095482908714455	0.13979135866451134	0.11103491213661917	0.14111611943864122	0.14887220971840082	0.10417504212294483	0.0934036443143212	0.12054589516327036	0.1730754565323227	0.16796852691927955	0.092055710389519	0.15684495366718035	0.20526887835446472	0.16195629573005024	0.08370094254960789	0.14439278022326876	0.16676000536343055	0.12458300226477972	0.2193987485000936	0.09047105001056735	0.13542849125236261	0.1406866889129206	0.19699479203769363	0.1766311322344072	0.1194435570992941	0.17943302472709427	0.09741247934338501	0.17028720966824568	0.13724426145006557	0.09911626637642987	0.09606114982873315	0.08228903591451533	0.10270744199042828	0.10937936575832534	0.17033475106123314	0.12455780650697731	0.14513238709681553	0.16746384585967533	0.11039794306890129	0.11327318201088907	0.15912127762359846	0.10630506627898825	0.10382296030624333	0.1638371792953383	0.11807501121845343	0.1273361906304142	0.09929133636421646	0.08609698511436135	0.1382216506195937	0.08744460495929897	0.10943488291057608	0.06445943871694473	0.08032250300488068	0.11310307285864314	0.1013646799050906	0.09855115723480894	0.08372504803617165	0.0880928862430991	0.228824118615365	0.08910832936170814	0.08482982637719376	0.0	0.08985602005010285	0.05948918962657641	0.07339575646386734	0.16653039579938117	0.12353173621586455	0.1040459098357848	0.09121231118572189	0.11369748845607738	0.10763547597222321	0.09732310483117793	0.13808323777048315	0.1002863125258624	0.12822436371591653	0.09993193690752268	0.11559606927758863	0.08987042087872148	0.08515615239734549	0.11098132129183762	0.11881453056736906	0.09691552109795215	0.10492540011636642	0.10312678061840291	0.09848614955449883
3R.9.1	0.13847918553778865	0.17094745289627652	0.20049461190189607	0.09848683483774796	0.10290677549026812	0.19756654404047264	0.1625564858462264	0.1406570717745768	0.13933643326226233	0.162934202270946	0.1835892828445979	0.16893411475048278	0.18705467688423838	0.1803415321183673	0.16107238759069875	0.19421968911041543	0.13219326743946347	0.09562595627008132	0.09580405820395071	0.16516299902571982	0.14170439715071048	0.18183797172274785	0.0946155267623477	0.14304467493360626	0.12412481126470892	0.14722183309978018	0.20610802237615597	0.2058821614414863	0.0906280935510953	0.2263339445148724	0.11301261301590931	0.16219773140518443	0.17038481182982126	0.19691737932155004	0.09351197478399115	0.142468431753732	0.15791549602178434	0.10941831564382493	0.14500816889687382	0.09519677062908974	0.15482276079188945	0.15236896401816197	0.09280960531138403	0.08503127084246996	0.11531141345530134	0.17206901135950772	0.16089394830279746	0.07947073029901355	0.1591586757000814	0.20272507852427435	0.1925507661447743	0.0957086123496303	0.15602973839348916	0.16946851801545418	0.1154981559400355	0.21416879505440925	0.08670305470417225	0.1077834088348909	0.17367852393489086	0.20008209740544142	0.18387458081788513	0.12720031183851502	0.18791367214439936	0.10676954795009452	0.18447264081861545	0.15095058743823492	0.12884314095879731	0.11364526029375319	0.08838057258352036	0.10383752224785384	0.10460034360051859	0.16320201081161934	0.13909819470902676	0.13416517269083997	0.19185785819488102	0.09703038395652282	0.11418190201649607	0.16241346753934946	0.08510328535809142	0.0637182290727049	0.13275415450679678	0.07868620440076715	0.10459595845269712	0.08241065192432959	0.0876121141556629	0.07836667593294509	0.09437413192812576	0.06857279968681329	0.04508559012243812	0.08973921518454679	0.0892413403948412	0.07861652485883953	0.08026344382393798	0.06637244745992055	0.06443256213582567	0.21613106825972023	0.05422999816142789	0.06353216556335906	0.08985602005010285	0.0	0.1037886043998518	0.10009678238768312	0.15836485106579645	0.0831589431309375	0.08286284196964926	0.08104760283126765	0.0560386656103988	0.0792922096396079	0.08389645563053581	0.13595428581506652	0.11469675369798511	0.09930669886849015	0.07898136136516073	0.08206644053506312	0.06286307588017744	0.07428709517157957	0.06901076030150682	0.051036878423333945	0.08775361314145709	0.07012522065793667	0.09796485373373877	0.07874328540386946
3R.7.2	0.15399083089116047	0.1541414430121664	0.20070202669328144	0.11146377350623095	0.10204662123563198	0.1968050781509531	0.1757689013709495	0.1741149694295692	0.1474332271990935	0.17806201509497357	0.16345442672619862	0.16343069801545612	0.18658308342442165	0.18232321585199862	0.16116578352623534	0.21617328202542238	0.12828711310821234	0.10040685915378308	0.10017757543357236	0.20156377836926107	0.149940077584854	0.19436596584703547	0.11767285796210722	0.1440135925005084	0.14087421530797217	0.15756309164364704	0.19998761621917205	0.2278825412843152	0.09548933611845506	0.20292176407153042	0.14927765914321373	0.17752841727568666	0.16676918083460945	0.17482763557999628	0.12336508955744575	0.15845885990766345	0.1524412712493973	0.11640576135453977	0.15839688713529873	0.12172427216035846	0.1385777604479465	0.14478781050070644	0.12470652004647766	0.10625558823934667	0.14836799881288257	0.1915342990325042	0.19946686366132557	0.10974582468290486	0.19322885944414464	0.21454936734083888	0.19305486450830808	0.09913986453578152	0.18510740947049245	0.15814004758989908	0.12247958075556811	0.23292414386169516	0.08640115125821635	0.12607816305107009	0.1592380079100033	0.21017250372802884	0.1816759255008187	0.1437293418339885	0.2097369034606173	0.10944203740507656	0.19830739616708998	0.16266234883367908	0.13243227849903652	0.12045156502843218	0.10382643495725968	0.14571600712613536	0.15534378860987916	0.20234757244096485	0.14628114414694163	0.1796346020057845	0.18039940433236087	0.10460977291107856	0.12200899494442229	0.15934581988079324	0.10026200626374335	0.11181255564281825	0.18517820997140222	0.13472115506185808	0.12617246352529862	0.09169547722436693	0.087669771418627	0.1437691742643564	0.07305868697369286	0.1206952168434841	0.09099977909716851	0.11280663389954113	0.11738196957696072	0.10619561574227125	0.08445415531275863	0.10393970492923219	0.07858820472085751	0.23593296956638124	0.10619467100213655	0.09282717010804231	0.05948918962657641	0.1037886043998518	0.0	0.05055716759521491	0.18292440023656528	0.12826628797105244	0.13664126981569222	0.10560111625347604	0.11091248978037897	0.09503562338458929	0.10023260240773671	0.12548555943988904	0.12186264393043789	0.1524725252587114	0.12203764630399887	0.10032148604601898	0.10007828686712288	0.0731761886700207	0.12016334888793812	0.11127010470063772	0.10216487188464561	0.10634269367704012	0.12431695144191886	0.11667195089376585
